"SITE_ID","VISIT_NO","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","NUMVARN","WQII"
"NRS18_MT_10090",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10011",1,"S",9.816348041,1.062055167,4.437037037,0,10,0,3.85,10,8,48.96
"NRS18_MT_10012",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10013",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10078",1,"S",10,10,0,2.104121475,10,0,0,10,8,52.63
"NRS18_MT_10079",1,"R",0,6.677375141,5.049782609,10,10,10,10,10,8,77.16
"NRS18_MT_10080",1,"S",10,10,10,10,10,0,10,10,8,87.5
"NRS18_MT_10083",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10084",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10027",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10027",2,"S",10,10,9.671428571,10,9.757033248,10,10,10,8,99.29
"NRS18_MT_10035",1,"R",10,0,10,10,10,10,10,10,8,87.5
"NRS18_MT_10037",1,"S",10,7.372953806,10,0,10,10,10,7,8,80.47
"NRS18_MT_10040",1,"S",10,10,0,0,3.29028133,10,10,10,8,66.61
"NRS18_MT_10106",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10107",1,"S",10,10,10,10,10,0,10,10,8,87.5
"NRS18_MT_10108",1,"S",8.6945224,0,8.778659612,0,10,10,10,6.8,8,67.84
"NRS18_MT_10028",1,"S",10,10,4.989153439,8.828633406,8.331202046,10,10,10,8,90.19
"NRS18_MT_10028",2,"S",10,10,5.429188713,5.726681128,9.618925831,10,10,10,8,88.47
"NRS18_MT_10047",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10048",1,"S",0,0,8.943913043,0.3125,0,10,10,10,8,49.07
"NRS18_MT_10049",1,"T",9.395207207,9.889771751,10,10,9.873417722,10,10,10,8,98.95
"NRS18_MT_10051",1,"S",10,10,7.841710758,10,6.547314578,10,10,10,8,92.99
"NRS18_MT_10052",1,"S",0,0,7.185217391,4.6875,0,10,10,10,8,52.34
"NRS18_MT_10117",1,"T",10,10,10,10,9.430379747,10,10,10,8,99.29
"NRS18_MT_10041",1,"S",9.053669255,10,10,7.570498915,10,10,10,10,8,95.78
"NRS18_MT_10043",1,"S",9.985302703,10,10,10,10,10,10,10,8,99.98
"NRS18_MT_10044",1,"R",7.215497121,10,0,0,0,10,10,10,8,59.02
"NRS18_MT_10112",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10113",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_MT_10114",1,"S",10,10,8.98994709,10,6.41943734,10,10,10,8,94.26
"NRS18_MT_10029",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10030",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10032",1,"R",10,10,10,8.625,10,10,10,10,8,98.28
"NRS18_MT_10094",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10096",1,"R",10,10,10,3.4375,10,10,10,10,8,91.8
"NRS18_MT_10097",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10062",1,"T",6.611311712,10,10,10,10,10,10,10,8,95.76
"NRS18_MT_10063",1,"S",0,0,10,0,0,10,10,10,8,50
"NRS18_MT_10064",1,"R",7.301174636,10,0,2.060737527,0,10,10,10,8,61.7
"NRS18_MT_10065",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10067",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10068",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10070",1,"S",10,10,0,10,0,0,10,10,8,62.5
"NRS18_MT_10071",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10072",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10073",1,"T",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10120",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10270",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10272",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10274",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_10421",1,"T",10,10,10,10,8.3159583,10,10,10,8,97.89
"NRS18_MT_10589",1,"S",10,7.250241111,10,10,10,10,10,10,8,96.56
"NRS18_MT_10592",1,"S",10,10,10,8.872017354,10,0,10,10,8,86.09
"NRS18_MT_10593",1,"S",10,10,6.337830688,0,7.906649616,10,10,10,8,80.31
"NRS18_MT_10603",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_MT_11020",1,"S",8.822122335,10,0,0,0,10,10,10,8,61.03
"NRS18_MT_11320",1,"S",10,10,10,7.84,10,10,10,10,8,97.3
"NRS18_MT_11470",1,"S",10,10,0,8.221258134,0,10,10,10,8,72.78
"NRS18_MT_11621",1,"T",7.986318919,0,10,9.6875,8.797468354,10,10,10,8,83.09
"NRS18_NC_10001",1,"T",0,8.816711593,0,0,10,10,10,10,8,61.02
"NRS18_NC_10001",2,"T",0,9.416292271,0,0,10,10,10,10,8,61.77
"NRS18_NC_10006",1,"S",7.980684745,10,10,9.094339623,9.016018307,10,10,10,8,95.11
"NRS18_NC_10007",1,"S",9.36387988,10,0,0,5.514874142,10,10,10,8,68.6
"NRS18_NC_10003",1,"S",10,10,5.557142857,9.698113208,0,0,10,10,8,69.07
"NRS18_NC_10008",1,"S",6.751653759,6.825565217,3.391085714,1.333333333,10,10,10,10,8,72.88
"NRS18_NC_10002",1,"S",8.109995338,7.763047783,6.627314286,8.430107527,10,NA,10,10,7,87.04
"NRS18_NC_10002",2,"S",9.003892256,8.158296169,4.246514286,0,0,10,10,10,8,64.26
"NRS18_NC_10030",1,"S",6.399285285,10,0,0,0,0,5.45,10,8,39.81
"NRS18_NC_10032",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NC_10009",1,"S",7.043257143,0,9.727885714,5.397849462,10,10,1.4,10,8,66.96
"NRS18_NC_10009",2,"S",5.822764436,4.726536375,8.212571429,10,10,10,0,10,8,73.45
"NRS18_NC_10014",1,"S",9.279177177,10,1.166180758,0,0,0,10,10,8,50.56
"NRS18_NC_10037",1,"S",6.882090691,10,0,0,4.233409611,10,2.9,10,8,55.02
"NRS18_NC_10010",1,"S",10,10,7.635860058,8.113207547,0,10,10,10,8,82.19
"NRS18_NC_10010",2,"S",10,10,10,8,9.38215103,10,10,10,8,96.73
"NRS18_NC_10017",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NC_10038",1,"S",0,8.239855359,4.767657143,0,10,10,10,10,8,66.26
"NRS18_NC_10012",1,"S",0.053358799,9.610756173,0.977259475,0,0,NA,10,10,7,43.77
"NRS18_NC_10035",1,"R",10,10,8.534985423,10,10,10,10,10,8,98.17
"NRS18_NC_10016",1,"T",7.762151772,10,10,7.58490566,10,10,10,10,8,94.18
"NRS18_NC_10020",1,"T",0.131285285,10,0,0,0.709382151,0,1,10,8,27.3
"NRS18_NC_10023",1,"S",9.533285285,10,10,10,10,10,10,10,8,99.42
"NRS18_NC_10026",1,"T",6.942521429,6.217008179,6.028571429,5.806451613,10,10,10,10,8,81.24
"NRS18_NC_10027",1,"T",3.538875015,10,0,0,0,10,10,10,8,54.42
"NRS18_NC_10111",1,"T",8.228757444,0,8.200114286,0,7.329268293,0,10,10,8,54.7
"NRS18_NC_10155",1,"S",9.706921504,10,10,9.935483871,10,10,3.65,10,8,91.62
"NRS18_NC_10346",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NC_10555",1,"T",8.222934474,10,10,1.773584906,10,10,10,10,8,87.5
"NRS18_NC_10645",1,"S",10,10,5.446742857,6.795698925,10,10,10,10,8,90.3
"NRS18_NC_10897",1,"T",0,8.549936946,0,0,10,0,10,10,8,48.19
"NRS18_NC_RF001",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NC_RF002",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_ND_10007",1,"S",10,10,7.357319224,0,8.084398977,10,10,10,8,81.8
"NRS18_ND_10008",1,"S",0,4.920733146,7.468951931,5.034619189,10,10,10,10,8,71.78
"NRS18_ND_10009",1,"T",10,10,10,0,10,10,10,10,8,87.5
"NRS18_ND_10001",1,"S",10,9.110074361,7.634038801,0,8.228900256,10,7.9,10,8,78.59
"NRS18_ND_10001",2,"S",10,10,10,5.509761388,10,10,10,10,8,94.39
"NRS18_ND_10049",1,"T",10,10,0,0,10,10,10,10,8,75
"NRS18_ND_10003",1,"S",10,10,10,5.878524946,10,10,10,10,8,94.85
"NRS18_ND_10002",1,"S",0,6.633908737,0,0,2.647058824,10,10,10,8,49.1
"NRS18_ND_10002",2,"S",0,6.604506632,0,0.445103858,0,10,10,10,8,46.31
"NRS18_ND_10004",1,"S",10,7.393870194,6.185361552,0,9.289002558,10,10,10,8,78.59
"NRS18_ND_10005",1,"S",0,1.370412828,0,1.770524233,0,10,0,10,8,28.93
"NRS18_ND_10010",1,"S",10,10,0,6.876355748,10,0,10,10,8,71.1
"NRS18_ND_10010",2,"S",10,10,0,10,10,0,6.15,10,8,70.19
"NRS18_ND_10014",1,"T",10,10,0,0,10,0,10,10,8,62.5
"NRS18_ND_10015",1,"S",10,10,0,0,10,10,4.5,10,8,68.13
"NRS18_ND_10011",1,"T",10,10,0,0,8.801790281,10,10,10,8,73.5
"NRS18_ND_10011",2,"T",10,10,8.833950617,3.123644252,10,10,10,10,8,89.95
"NRS18_ND_10018",1,"S",10,10,3.685361552,0,10,10,10,10,8,79.61
"NRS18_ND_10019",1,"T",10,10,1.011199295,0,10,10,10,10,8,76.26
"NRS18_ND_10017",1,"T",10,10,8.879188713,0.563991323,10,10,10,10,8,86.8
"NRS18_ND_10071",1,"T",10,7.814289611,10,1.279826464,10,10,9.65,10,8,85.93
"NRS18_ND_10013",1,"S",8.63060789,10,0,0,10,10,0,10,8,60.79
"NRS18_ND_10054",1,"T",10,10,6.385273369,1.127982646,10,10,9.35,10,8,83.58
"NRS18_ND_10023",1,"T",9.284128024,0,0,0,10,10,2.05,10,8,51.67
"NRS18_ND_10026",1,"S",9.837595606,10,0,0,8.590792839,10,10,10,8,73.04
"NRS18_ND_10027",1,"T",10,10,10,0,10,10,10,10,8,87.5
"NRS18_ND_10028",1,"S",10,10,10,0,10,10,10,10,8,87.5
"NRS18_ND_10029",1,"S",10,7.594262694,9.831922399,3.470715835,6.915601023,10,10,10,8,84.77
"NRS18_ND_10030",1,"S",10,10,0,0,10,10,10,10,8,75
"NRS18_ND_10031",1,"S",10,10,10,3.687635575,10,10,10,10,8,92.11
"NRS18_ND_10032",1,"S",10,10,10,1.648590022,10,10,10,10,8,89.56
"NRS18_ND_10033",1,"R",10,10,0,0,0,NA,10,10,7,57.14
"NRS18_ND_10034",1,"T",10,10,10,0,10,10,10,10,8,87.5
"NRS18_ND_10035",1,"S",0,1.195979815,1.717966903,10,10,10,10,10,8,66.14
"NRS18_ND_10036",1,"S",0,5.052247526,0,3.897131553,0,10,10,10,8,48.69
"NRS18_ND_10037",1,"R",0,6.319572333,0,6.478733927,10,10,3.5,10,8,57.87
"NRS18_ND_10038",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_ND_10039",1,"T",10,10,10,0,10,10,10,10,8,87.5
"NRS18_ND_10040",1,"T",10,10,10,0.086767896,10,10,10,10,8,87.61
"NRS18_ND_10042",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_ND_10043",1,"T",10,10,10,1.648590022,10,10,10,10,8,89.56
"NRS18_ND_10044",1,"T",10,10,9.191446208,0,10,10,10,10,8,86.49
"NRS18_ND_10045",1,"S",0,7.251742358,0,0,0,10,10,10,8,46.56
"NRS18_ND_10075",1,"T",9.279030899,0,8.728571429,0,10,10,10,10,8,72.51
"NRS18_ND_10225",1,"S",10,9.436146707,10,8.763600396,10,10,10,10,8,97.75
"NRS18_ND_10377",1,"T",10,10,0,0,10,10,0,10,8,62.5
"NRS18_ND_10378",1,"T",10,9.955385639,5.949206349,0,10,10,4.45,10,8,75.44
"NRS18_ND_10525",1,"S",0,0,0,1.295746785,0.539215686,10,10,10,8,39.79
"NRS18_ND_10528",1,"S",0,0,0,0,10,10,0.5,10,8,38.13
"NRS18_ND_10676",1,"R",10,10,3.409171076,9.197396963,0,10,10,10,8,78.26
"NRS18_ND_10975",1,"T",10,10,4.464285714,0,9.37084399,10,10,10,8,79.79
"NRS18_NE_10008",1,"S",10,10,0,0,0,0,10,10,8,50
"NRS18_NE_10009",1,"T",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NE_10010",1,"S",0,9.682819328,0,0,0,10,10,10,8,49.6
"NRS18_NE_10003",1,"S",10,10,2.719387755,9.553191489,4.929245283,10,10,10,8,84
"NRS18_NE_10011",1,"T",10,10,0,0,9.466981132,10,10,10,8,74.33
"NRS18_NE_10004",1,"S",10,10,0,10,9.830188679,10,10,10,8,87.29
"NRS18_NE_10012",1,"S",10,10,5.935265306,0,10,0,10,10,8,69.92
"NRS18_NE_10005",1,"T",10,10,0,0,0,0,10,10,8,50
"NRS18_NE_10006",1,"S",0,9.281672075,0,0,0,10,10,10,8,49.1
"NRS18_NE_10059",1,"S",0,6.97881554,2.328762805,7.764589515,0,10,10,10,8,58.84
"NRS18_NE_10059",2,"S",4.478002443,7.566857626,0,2.710187933,0,10,10,10,8,55.94
"NRS18_NE_10007",1,"R",10,10,8.194797178,1.930585683,10,10,10,10,8,87.66
"NRS18_NE_10058",1,"S",0,10,0,0,0,10,10,10,8,50
"NRS18_NE_10058",2,"S",0,10,0,0,0,0,10,10,8,37.5
"NRS18_NE_10013",1,"S",10,9.943057158,0,2.146389713,5.696078431,10,10,10,8,72.23
"NRS18_NE_10013",2,"S",10,9.758953254,0,2.245301682,3.235294118,0,10,10,8,56.55
"NRS18_NE_10018",1,"S",10,10,3.441020408,0,0,0,10,10,8,54.3
"NRS18_NE_10020",1,"T",10,10,1.640612245,0,10,10,10,10,8,77.05
"NRS18_NE_10014",1,"S",0,7.74336761,0,2.908011869,0,10,10,10,8,50.81
"NRS18_NE_10014",2,"S",0,7.611285309,0,2.472799209,0,10,10,10,8,50.11
"NRS18_NE_10024",1,"T",10,10,9.685102041,3.957446809,10,10,10,10,8,92.05
"NRS18_NE_10025",1,"S",1.566970992,6.832437846,10,10,3.098039216,10,10,10,8,76.87
"NRS18_NE_10026",1,"S",0,7.248708035,0,0,0,10,10,10,8,46.56
"NRS18_NE_10021",1,"R",0,7.46956457,0,0,0,10,10,10,8,46.84
"NRS18_NE_10073",1,"T",0,8.312246403,0,0,0,0,10,10,8,35.39
"NRS18_NE_10075",1,"T",10,10,0,0.787234043,3.198113208,10,10,10,8,67.48
"NRS18_NE_10015",1,"S",10,10,9.876,4.361702128,4.297169811,10,10,10,8,85.67
"NRS18_NE_10016",1,"S",7.645256336,10,0,0,0,0,10,10,8,47.06
"NRS18_NE_10071",1,"R",10,9.574459917,10,0,10,10,10,10,8,86.97
"NRS18_NE_10028",1,"S",10,10,4.051918367,0,0,10,10,10,8,67.56
"NRS18_NE_10029",1,"S",2.05573145,9.520977944,0,6.854599407,10,10,10,10,8,73.04
"NRS18_NE_10030",1,"S",10,10,0,0,8.517902813,10,10,10,8,73.15
"NRS18_NE_10033",1,"T",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NE_10034",1,"S",10,10,0,0,0,0,10,10,8,50
"NRS18_NE_10035",1,"?",10,10,0,0,0,0,10,10,8,50
"NRS18_NE_10037",1,"T",10,10,10,0,10,10,10,10,8,87.5
"NRS18_NE_10038",1,"T",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NE_10041",1,"S",9.976963906,10,10,1.191489362,10,10,10,10,8,88.96
"NRS18_NE_10042",1,"T",10,10,0,0,10,10,10,10,8,75
"NRS18_NE_10043",1,"T",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NE_10044",1,"S",0,9.898450986,0,0,0,10,10,10,8,49.87
"NRS18_NE_10045",1,"S",3.035405496,8.595412033,0,0,0,10,10,10,8,52.04
"NRS18_NE_10046",1,"R",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NE_10048",1,"S",10,10,0,0,9.377237852,10,10,10,8,74.22
"NRS18_NE_10049",1,"R",10,10,0,3.595744681,0,0,10,10,8,54.49
"NRS18_NE_10050",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NE_10052",1,"T",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NE_10053",1,"S",10,10,10,8.510638298,10,10,10,10,8,98.14
"NRS18_NE_10054",1,"S",10,10,3.178857143,3.063829787,3.882075472,10,10,10,8,75.16
"NRS18_NE_10056",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NE_10057",1,"S",0,6.804609695,10,10,6.68627451,10,10,10,8,79.36
"NRS18_NE_10079",1,"T",10,10,0,0,10,0,6.3,10,8,57.88
"NRS18_NE_10544",1,"T",10,10,2.661992945,0,10,10,10,10,8,78.33
"NRS18_NE_10678",1,"S",10,10,0,4.829787234,5.627358491,10,10,10,8,75.57
"NRS18_NE_10683",1,"S",10,10,0,0,0,0,10,10,8,50
"NRS18_NE_10983",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NE_11133",1,"S",10,10,2.239469388,0,0,10,10,10,8,65.3
"NRS18_NE_11149",1,"T",9.862239888,10,0,0,9.877358491,10,9.9,10,8,74.55
"NRS18_NE_11433",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NE_11578",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NE_11590",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NE_RF001",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NE_RF002",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NH_10002",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NH_10002",2,"S",10,10,10,8.529411765,10,10,10,10,8,98.16
"NRS18_NH_10004",1,"S",8.268378028,10,10,9.803921569,10,10,10,10,8,97.59
"NRS18_NH_10005",1,"S",0,10,10,10,10,10,10,10,8,87.5
"NRS18_NH_10001",1,"S",1.03678338,10,10,10,10,10,10,10,8,88.8
"NRS18_NH_10001",2,"S",1.688302254,10,10,10,10,10,10,10,8,89.61
"NRS18_NH_10003",1,"S",8.904006197,10,10,10,10,10,10,10,8,98.63
"NRS18_NH_10006",1,"R",4.069259437,10,10,10,10,10,10,10,8,92.59
"NRS18_NH_10006",2,"R",0.985138592,10,10,10,10,10,10,10,8,88.73
"NRS18_NH_10009",1,"S",0,5.49335436,10,10,10,0,10,10,8,69.37
"NRS18_NH_10011",1,"S",10,10,10,10,10,0,10,10,8,87.5
"NRS18_NH_10010",1,"S",0,10,8.82028169,7.516339869,10,10,10,10,8,82.92
"NRS18_NH_10008",1,"S",10,4.8907718,10,10,10,10,10,10,8,93.61
"NRS18_NH_10007",1,"S",10,10,10,9.901960784,10,10,10,10,8,99.88
"NRS18_NH_10007",2,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NH_10012",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NH_10014",1,"S",10,10,0,10,0,10,10,10,8,75
"NRS18_NH_10016",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NH_10017",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NH_10018",1,"S",0,9.336749536,6.057746479,10,0,10,10,10,8,69.24
"NRS18_NH_10019",1,"S",0,10,7.148450704,6.241830065,9.88372093,10,0.8,10,8,67.59
"NRS18_NH_10020",1,"S",4.52545507,9.153270872,10,10,10,10,10,10,8,92.1
"NRS18_NH_10031",1,"R",10,10,10,10,10,10,10,10,8,100
"NRS18_NH_10035",1,"T",0,10,10,10,10,10,10,10,8,87.5
"NRS18_NH_RF001",1,"S",10,10,10,10,10,0,10,10,8,87.5
"NRS18_NH_RF002",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NJ_10001",1,"T",0,9.078874835,0.590379009,0,10,0,10,10,8,49.59
"NRS18_NJ_10001",2,"T",0,9.369000848,1.944314869,0,7.643020595,0,10,10,8,48.7
"NRS18_NJ_10002",1,"S",0,10,10,10,10,10,10,10,8,87.5
"NRS18_NJ_10002",2,"S",2.807043664,10,4.73877551,5.20754717,5.354691076,10,10,10,8,72.64
"NRS18_NJ_10003",1,"T",0,0.261394748,4.101142857,2.344086022,10,10,6.8,10,8,54.38
"NRS18_NJ_10003",2,"T",0,0,5.237257143,0,10,10,10,10,8,56.55
"NRS18_NJ_10008",1,"S",0,10,10,8.226415094,10,10,10,10,8,85.28
"NRS18_NJ_10032",1,"S",0,0,0,0,10,10,10,10,8,50
"NRS18_NJ_10032",2,"S",0,0,0,0,10,10,10,10,8,50
"NRS18_NJ_10007",1,"T",0,5.836665127,0,0,7.231121281,10,10,10,8,53.83
"NRS18_NJ_10005",1,"S",0,0,4.137183099,0,10,10,10,10,8,55.17
"NRS18_NJ_10006",1,"T",0,0,5.195885714,0,8.256097561,10,10,10,8,54.31
"NRS18_NJ_10009",1,"S",0.056228,10,6.616228571,0,10,0,10,10,8,58.34
"NRS18_NJ_10013",1,"S",0,0,10,0,10,10,0,10,8,50
"NRS18_NJ_10016",1,"T",0,4.919231167,0,1.440860215,9.829268293,10,5.25,10,8,51.8
"NRS18_NJ_10019",1,"S",3.947430704,10,8.010140845,8.85620915,0,10,10,10,8,76.02
"NRS18_NJ_10020",1,"S",0,10,9.100874636,10,10,10,10,10,8,86.38
"NRS18_NJ_10034",1,"T",0,0,10,4.860215054,10,10,10,10,8,68.58
"NRS18_NJ_10183",1,"T",0,0.245864564,9.552676056,0,10,0,10,10,8,49.75
"NRS18_NJ_10334",1,"T",0,8.406689067,0,0,10,10,10,10,8,60.51
"NRS18_NJ_10633",1,"S",0,0,3.822816901,0,10,10,10,10,8,54.78
"NRS18_NJ_10783",1,"T",0,9.351830726,0,0,8.421052632,10,10,10,8,59.72
"NRS18_NJ_11083",1,"T",0,9.21515655,0,0,10,10,10,10,8,61.52
"NRS18_NJ_11233",1,"T",0,0,3.2544,0,10,10,10,10,8,54.07
"NRS18_NM_10002",1,"T",10,10,0,5.82,0,10,10,10,8,69.78
"NRS18_NM_10001",1,"S",10,10,2.685652174,0,0,10,10,10,8,65.86
"NRS18_NM_10001",2,"S",10,10,7.734130435,2.5,0,10,10,10,8,75.29
"NRS18_NM_10035",1,"R",0,6.09570904,7.699782609,0,0,10,10,10,8,54.74
"NRS18_NM_10003",1,"S",10,10,0.46826087,5.5,0,10,10,10,8,69.96
"NRS18_NM_10007",1,"S",9.669079279,10,0,0,0,10,10,10,8,62.09
"NRS18_NM_10007",2,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NM_10008",1,"T",10,10,0,5.62,0,10,10,10,8,69.53
"NRS18_NM_10042",1,"S",10,10,0,7.34,0,10,10,10,8,71.68
"NRS18_NM_10038",1,"S",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NM_10013",1,"S",10,10,10,10,6.202830189,10,10,10,8,95.25
"NRS18_NM_10014",1,"T",0,0,6.420869565,10,10,10,10,10,8,70.53
"NRS18_NM_10019",1,"S",10,3.717876836,1.407391304,2.375,0,10,10,10,8,59.38
"NRS18_NM_10031",1,"S",10,10,0,4.72,0,10,10,10,8,68.4
"NRS18_NM_10381",1,"S",10,10,10,10,9.791499599,10,10,10,8,99.74
"NRS18_NM_10397",1,"T",10,10,10,10,0,10,10,10,8,87.5
"NRS18_NM_10507",1,"S",9.835559715,9.8321079,10,10,10,10,10,8.4,8,97.58
"NRS18_NM_10511",1,"S",10,10,10,9.595744681,10,10,10,10,8,99.49
"NRS18_NM_10645",1,"R",9.316151351,10,0,0,0,10,10,10,8,61.65
"NRS18_NM_10805",1,"S",10,8.813852523,0.719339164,0,0,10,10,10,8,61.92
"NRS18_NM_10809",1,"S",5.988757131,0.58222494,10,2.84,1.443464314,10,10,10,8,63.57
"NRS18_NM_10947",1,"S",10,9.555287258,7.921632653,10,0,10,10,10,8,84.35
"NRS18_NM_10951",1,"S",9.863605867,0,10,10,10,10,10,10,8,87.33
"NRS18_NM_10968",1,"S",10,6.521913462,10,10,10,10,10,10,8,95.65
"NRS18_NM_11002",1,"S",10,8.098985783,10,10,10,10,10,10,8,97.62
"NRS18_NM_11094",1,"S",2.802513514,8.489420904,0,10,0,10,10,10,8,64.11
"NRS18_NM_11246",1,"S",4.466503518,8.619161896,0,3.88,0,10,10,10,8,58.71
"NRS18_NM_11252",1,"S",10,10,0,7.22,0,NA,10,10,7,67.46
"NRS18_NM_11401",1,"R",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NM_11401",2,"R",10,10,0,1.382978723,0,10,10,10,8,64.23
"NRS18_NM_11409",1,"R",10,10,0,0,0,10,10,10,8,62.5
"NRS18_NM_11409",2,"R",10,10,0,2.14893617,0,10,10,10,8,65.19
"NRS18_NM_11434",1,"R",10,10,6.968408163,10,0,10,10,10,8,83.71
"NRS18_NM_11437",1,"S",8.992398309,1.330971601,10,10,7.537735849,10,10,10,8,84.83
"NRS18_NM_11545",1,"R",0,4.750054802,0.155434783,10,0,10,10,10,8,56.13
"NRS18_NM_11701",1,"S",10,10,10,10,0,10,10,10,8,87.5
"NRS18_NV_10001",1,"T",10,10,10,10,10,10,10,10,8,100
"NRS18_NV_10001",2,"T",10,10,10,9.92,10,10,10,10,8,99.9
"NRS18_NV_10004",1,"S",4.722442822,7.485986836,10,6.02,10,10,10,10,8,85.29
"NRS18_NV_10003",1,"S",10,10,10,10,10,0,10,10,8,87.5
"NRS18_NV_10005",1,"S",10,10,10,7.62,7.321571772,10,10,10,8,93.68
"NRS18_NV_10002",1,"T",10,10,1.962973761,7.52,5.044105854,10,10,10,8,80.66
"NRS18_NV_10002",2,"T",10,10,0,4.26,9.334402566,10,10,10,8,79.49
"NRS18_NV_10006",1,"S",5.000150884,10,4.990962099,10,0,10,10,10,8,74.99
"NRS18_NV_10007",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NV_10010",1,"R",7.156445638,10,7.210981535,10,10,10,10,10,8,92.96
"NRS18_NV_10010",2,"S",6.956347142,10,8.147327502,10,10,10,10,10,8,93.88
"NRS18_NV_10011",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NV_10008",1,"T",0,0,10,10,5.717722534,10,10,10,8,69.65
"NRS18_NV_10014",1,"S",8.911455416,10,10,10,10,0,10,10,8,86.14
"NRS18_NV_10012",1,"S",10,10,10,10,10,10,NA,10,7,100
"NRS18_NV_10012",2,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NV_10013",1,"S",8.97537451,10,10,10,10,10,10,10,8,98.72
"NRS18_NV_10009",1,"S",10,10,1.063654033,8.72,4.474739374,10,10,10,8,80.32
"NRS18_NV_10016",1,"T",10,10,10,10,10,0,10,10,8,87.5
"NRS18_NV_10022",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NV_10024",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NV_10025",1,"T",5.737462162,10,10,10,9.556962025,10,10,10,8,94.12
"NRS18_NV_10026",1,"R",10,10,3.857628766,0,10,10,10,10,8,79.82
"NRS18_NV_10188",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NV_10192",1,"S",10,10,10,10,10,10,10,10,8,100
"NRS18_NV_10195",1,"S",10,10,10,1.82,10,10,10,10,8,89.78
"NRS18_NV_10405",1,"T",0,10,5.905869565,10,0,10,10,10,8,69.88
"NRS18_NV_10495",1,"S",10,10,10,10,10,10,10,10,8,100
