"UID","SITE_ID","VISIT_NO","DATE_COL","YEAR","SITETYPE","STATE","AG_ECO3","AG_ECO9","AG_ECO5","US_L3CODE","US_L4CODE","HUC8","LAT_DD83","LON_DD83","PROTOCOL","REALM","STRAH_ORD","MMI_BENT","OE_SCORE_OLD","OE_SCORE","AMMONIA_N_RESULT","ANC_RESULT","CHLORIDE_RESULT","COLOR_RESULT","COND_RESULT","DOC_RESULT","MAGNESIUM_RESULT","SODIUM_RESULT","POTASSIUM_RESULT","NITRATE_N_RESULT","NITRITE_N_RESULT","NTL_RESULT","PTL_RESULT","SULFATE_RESULT","TSS_RESULT","TURB_RESULT","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","WQII","H2O_dD","H2O_d18O","d.excess","MAST_SY","MSST_SY","MWST_SY","LDCBF_G08","XDEPTH_CM","SDDEPTH_CM","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RPRAT","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XGW","XMW","XC","XCMGW","QR1","QRVEG1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG","W1H_CROP","XSLOPE_use","XWIDTH_use","Lpt01_XCMGW","Lpt01_XFC_NAT","LRBS_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","Qbkf_kmcl","LQbkf_kmcl","QLow_cl","LQLow_cl","QLow_kmcl","LQLow_kmcl","LOE_QLow_cl","LOE_Qbkf_cl","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","PSUMPY_SY_PT","PSUMPY_SY_WS","TMEAN_PWSY_PT","TMEAN_PWSY_WS","TMEAN_WSY_PT","TMEAN_WSY_WS","TMEAN_SSY_PT","TMEAN_SSY_WS","TMEAN_SY_PT","TMEAN_SY_WS","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","BFIWs","ElevWs","PermWs","RunoffWs","HydrlCondWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PCTOW_WS","PCTICE_WS","PCTURBOP_WS","PCTURBLO_WS","PCTURBMD_WS","PCTURBHI_WS","PCTDECID_WS","PCTCONIF_WS","PCTMXFST_WS","PCTSHRB_WS","PCTGRS_WS","PCTHAY_WS","PCTCROP_WS","PCTWDWET_WS","PCTHBWET_WS","PCTOW_WsRp100","PCTICE_WsRp100","PCTURBOP_WsRp100","PCTURBLO_WsRp100","PCTURBMD_WsRp100","PCTURBHI_WsRp100","PCTDECID_WsRp100","PCTCONIF_WsRp100","PCTMXFST_WsRp100","PCTSHRB_WsRp100","PCTGRS_WsRp100","PCTHAY_WsRp100","PCTCROP_WsRp100","PCTWDWET_WsRp100","PCTHBWET_WsRp100","PCTIMP_WS","PCTIMP_WsRp100","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","RdDensWs","RdDensWsRp100","PopDen2010Ws","PopDen2010WsRp100","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100"
1003146,"NCR9-0908",1,"2013-09-20",2013,"PROB","NC","PLNLOW","CPL","Coastal Plains",65,"65p","H03030005",34.92337,-78.7982,"BOATABLE","BOATABLE",7,12.2,0.886470034,0.886470034,0.026,568.63,13.9,32,143.4,6.18,2.97,14.85,3.743,0.991,0.001,1.428,170,10.216,326,6.93,"T",2.441225564,4.360864399,0,0,10,10,10,10,58.5,-20.95,-3.6,7.85,16.15257346,24.93637202,6.231662245,0.678503462,483.8,90.50676631,387.73,85.6606816,94,1.808181818,3.558181818,NA,3633.888674,-2.110924375,NA,100,100,NA,0.534337291,-2.645261666,-2.789427837,0,100,17.70580438,NA,0.004545455,0,0.263636364,0.713636364,0.0535405,89.17112299,NA,0.732142857,0.527272727,0.104545455,0.543181818,0.769318182,1.417045455,0.659052016,0.737670455,0.570037895,1.325786364,0,1.325786364,0,0,0.008792406,86.09090909,0.154437807,-0.140479617,-2.789427837,"2 Medi","Medi",-1.865377837,"Good",0.082924736,"Good",0.430000383,554.1957263,2.743663172,0.044453178,-1.352097181,196.6265118,2.293642075,0.015771817,-1.802118279,1.044986845,0.582292473,0.0414,12466.9539,0.0171,2445.0435,1056.453857,1034.077845,8.469558716,6.744146799,7.61056757,5.716810382,26.09699821,24.8417809,16.47611427,14.99081832,0,0,1161.644323,21.82769117,15.5097187,-1.220044109,38.56254229,141.9837374,7.300518071,365.2674706,3.719210276,11,6,103,1.852763729,0,9.143996273,5.985783745,2.695418646,0.936734033,19.55022068,17.83687192,11.34347822,3.278742372,3.240004762,12.65927197,5.603987996,5.178126952,0.239363202,1.331718638,0,6.306587183,3.168900676,1.451642885,0.398680023,27.6358028,14.24367297,14.71254806,2.698295552,2.145569189,8.444352831,2.499857365,14.26008985,0.501856102,5.123358136,2.683696302,0.040266452,210574.8932,51918.64051,2.520791986,2.198629422,132.7221818,122.9632631,0.055208773,7.429848433,11.86790735,0.002406362,0.006952842
1003145,"NCR9-0909",1,"2013-09-19",2013,"PROB","NC","PLNLOW","CPL","Coastal Plains",65,"65p","H03030004",35.17608,-78.80974,"BOATABLE","BOATABLE",7,43.58,0.938972039,0.938972039,0.019,703.73,14.659,30,154.1,6.32,3.322,15.72,4.058,0.425,0.001,0.814,83,10.18,1.4,1.95,"T",1.636400226,4.393129574,8,7.870967742,10,10,10,10,77.38,-20.78,-3.49,7.16,15.79380857,24.66300775,6.460536395,0.944874029,165.1,56.20120779,121.08,52.15008169,82.18181818,2.208181818,3.476363636,NA,2811.255082,-0.365989922,NA,30,77,NA,0.491033701,-0.857023623,-1.310863952,0,100,31.5869665,NA,0.004545455,0,0.315909091,0.734090909,0.1245375,87.70053476,NA,0.5875,0.563636364,0.068181818,0.338636364,0.684090909,1.090909091,0.662085513,0.590909091,0.447705215,0.810627273,0,0.810627273,0,0,0.014641333,72.45454545,0.041751458,-0.128374001,-1.310863952,"2 Medi","Good",-0.386813952,"Good",-0.032572132,"Good",0.442105999,172.9204527,2.237846364,0.015489369,-1.809966271,10.42058373,1.017892048,0.000933425,-3.029920587,-0.185471767,0.110508956,0.8505,11163.8151,0.1656,2230.9218,1026.886108,1027.205321,7.866439819,6.595092475,6.841509819,5.56214676,26.04462433,24.7154913,16.17968178,14.85283533,0,0,1160.656254,21.72758605,15.39674305,-1.336647902,36.39200035,151.2544015,6.264819789,364.5027073,2.82668502,11,6,104,1.942843894,0,9.003817163,5.374936745,2.405911399,0.866123266,21.66656899,16.35809339,12.62287836,3.106921755,3.399781317,14.0591938,4.911006632,3.781425043,0.225729285,1.366950648,0,6.239344651,2.955621304,1.340123172,0.376835262,30.18276571,13.29533379,16.09152324,2.689444336,2.274082399,9.207270286,1.989307738,11.32567264,0.50221841,4.648356179,2.513634409,0.040040076,233504.2897,56916.6886,2.424551878,2.130345588,121.1458237,113.4418074,0.059123158,7.567986879,12.63343975,0.002239378,0.006723678
1004781,"NCR9-0915",1,"2013-08-14",2013,"PROB","NC","PLNLOW","CPL","Coastal Plains",63,"63n","H03010203",36.4717,-76.94345,"BOATABLE","BOATABLE",6,33.18,0.760033881,0.760033881,0.039,327.37,5.93,88,70.5,11.18,1.449,4.21,2.358,0.114,0.002,0.616,93,4.223,0,4.1,"S",10,9.732119673,6.857142857,10,10,10,4.4,10,88.74,-27.15,-4.78,11.06,15.85706383,24.82817504,4.861464181,-0.396380326,561.7,202.539708,1170.14,90.89776941,250.7272727,0.212727273,0.378181818,NA,1614.632436,-2.110924375,NA,100,100,NA,-0.386509699,-1.724414676,-1.714544049,0,100,16.18261873,NA,0.456818182,0.013636364,0.206818182,0.725,0.062836364,92.94117647,NA,0.4775,0.2625,0.3075,0.5425,0.8375,1.6875,0.84510544,0.859375,0.250009375,0.33335,0,0.33335,0,0,0.001250271,227,0.229809783,-0.133712661,-1.714544049,"2 Medi","Good",-0.790494049,"Good",0.130142999,"Good",0.436767339,369.1813466,2.56723975,0.054503019,-1.263579438,297.2005286,2.473049578,0.04387634,-1.35776961,1.474657773,0.59392429,7.4538,6773.5944,0.4023,1188.4437,1326.890503,1198.981771,5.856417656,5.457804605,4.632151127,4.266691382,24.83482361,24.77499807,14.57658386,14.42732426,0,0,1180.370745,21.15422426,14.78505189,-2.315744757,41.05431335,47.28157328,9.12251971,367.066972,13.93250722,10,7,104,0.645702967,0,3.606859011,1.481993076,0.464297065,0.125082777,5.82833392,30.57463405,12.56351133,6.629360624,2.944640441,2.881182257,16.94613867,14.814523,0.379633005,0.895195961,0,2.020836157,0.648091281,0.180311444,0.033548076,8.451540447,19.53414369,14.59977448,3.773060516,1.611216417,1.193039266,5.821234948,40.61218045,0.574936785,1.105624659,0.459070968,0.014320314,11978.62015,2318.148899,2.625963182,2.299744635,17.4854779,15.77962681,0.056132869,9.868491949,1.432240717,0.001033425,0.003365746
1004797,"NCR9-0915",2,"2013-09-26",2013,"PROB","NC","PLNLOW","CPL","Coastal Plains",63,"63n","H03010203",36.4717,-76.94345,"BOATABLE","BOATABLE",6,36.37,1.045046586,1.045046586,0.032,444.6,13.466,63,113.6,9.81,2.009,10.47,2.91,0.101,0.001,0.451,88,6.342,0.4,3.12,"S",2.901428722,7.832955661,7.428571429,10,10,NA,10,10,83.09,-22.74,-3.94,8.74,15.85706383,24.82817504,4.861464181,-0.517177442,607.6,255.8452815,1253.39,229.871678,238.6363636,0.432727273,0.632727273,NA,3927.528716,-2.110924375,NA,100,100,NA,-0.457685588,-1.653238787,-1.593746933,0,100,37.83273174,NA,0.004545455,0.102272727,0.338636364,0.861363636,0.069886818,69.78609626,NA,0.471590909,0.390909091,0.075,0.468181818,0.682954545,1.226136364,0.635544936,0.651761364,0.459028809,0.848527273,0,0.575786364,0.272740909,0.272740909,0.001250271,226,0.092066383,-0.059800568,-1.593746933,"2 Medi","Good",-0.669696933,"Good",-0.007600401,"Good",0.510679432,226.9689827,2.355966511,0.033507909,-1.474852677,172.9509179,2.237922871,0.025533108,-1.592896317,1.239531066,0.382651052,7.4538,6773.5944,0.4023,1188.4437,1326.890503,1198.981771,5.856417656,5.457804605,4.632151127,4.266691382,24.83482361,24.77499807,14.57658386,14.42732426,0,0,1180.370745,21.15422426,14.78505189,-2.315744757,41.05431335,47.28157328,9.12251971,367.066972,13.93250722,10,7,104,0.645702967,0,3.606859011,1.481993076,0.464297065,0.125082777,5.82833392,30.57463405,12.56351133,6.629360624,2.944640441,2.881182257,16.94613867,14.814523,0.379633005,0.895195961,0,2.020836157,0.648091281,0.180311444,0.033548076,8.451540447,19.53414369,14.59977448,3.773060516,1.611216417,1.193039266,5.821234948,40.61218045,0.574936785,1.105624659,0.459070968,0.014320314,11978.62015,2318.148899,2.625963182,2.299744635,17.4854779,15.77962681,0.056132869,9.868491949,1.432240717,0.001033425,0.003365746
1003049,"NCRF-0001",1,"2013-09-09",2013,"HAND","NC","EHIGH","SAP","Appalachians",66,"66l","H3050101",35.64379988,-81.74478177,"WADEABLE","WADEABLE",NA,49.55,0.915921612,0.915921612,0.009,201.37,1.108,12,28.5,0.86,0.827,2.6,1.081,0.075,0.001,0.134,48,1.066,7.6,4.63,"R",10,10,2.915451895,10,8.421052632,10,10,10,89.17,-33.14,-6.14,15.99,11.93376881,16.58436136,3.958811075,3.553076459,12.51333333,8.153507638,0.256910526,0.40204698,3.91,0.445454545,1.069090909,1.196034505,150,1.441915002,36.48148148,0.952380952,17.14285714,24.76190476,3.254656632,-1.81274163,-2.111161457,41.33333333,58.66666667,0.032129487,0,0,0,0.03,0.4275,0.001827792,100,99.11764706,0.222727273,0.192045455,0.122727273,0.227272727,0.379545455,0.729545455,0.732235924,0.428295455,0.083337153,0.090913636,0,0.090913636,0,0,46.615,2.065263158,-0.131035128,-0.359021943,-2.111161457,"1 Low","Poor",-1.375337203,"Medi",-0.182370502,"Good",0.119701869,24.00034869,1.380217551,23.14848446,1.364522563,0.299703198,-0.523308623,0.289065584,-0.539003612,1.825345716,1.622506614,1.0368,1.0368,0.3654,0.3654,1423.983398,1423.983398,4.410695553,4.410695553,3.724750042,3.724750042,21.98465157,21.98465157,12.42421246,12.42421246,0,0,1306.742942,20.09092873,13.48423314,6.874387685,60.75520833,537.4155642,6.08,700,0.073827499,12,7,118,0,0,0.694444444,0,0,0,80.46875,0.868055556,17.10069444,0,0,0,0,0.868055556,0,0,0,0,0,0,0,73.39901478,0.492610837,23.6453202,0,0,0,0,2.463054187,0,0.006944444,0,0,0,0,0.765403267,0.719848927,14.81582422,14.81582422,0,0,0,0,0
1002460,"NCRF-0002",1,"2013-07-23",2013,"HAND","NC","EHIGH","SAP","Appalachians",45,"45e","H3010103",36.41318284,-80.26479615,"WADEABLE","WADEABLE",NA,45.47,0.921365341,0.921365341,0,9.11,1.337,20,13.1,1.46,0.196,1.2,0.634,0.088,0.001,0.169,16,1.842,1.9,2.91,"R",10,10,10,10,10,10,10,9.2,99,-32.19,-5.93,15.26,12.9477956,17.12403923,3.847306667,2.053585462,18.66666667,11.0997334,0.73297,7.586538724,5.370909091,0.382727273,0.872727273,1.010385051,160,2.643751235,24.18181818,1.904761905,6.666666667,16.19047619,1.866852439,0.776898796,0.590165773,13,87,0.406421717,48.57142857,0.040909091,0.022727273,0.009090909,0.797727273,0.006677175,100,98.82352941,0.055,0.125,0.07,0.2025,0.18,0.4525,0.672118489,0.303625,0,0,0,0,0,0,2.2375,4.4475,-0.334888263,-0.092735253,0.590165773,"1 Low","Good",1.01850983,"Poor",-0.376882236,"Good",0.382367496,1.80358031,0.256135485,0.408225325,-0.389100056,0.04402203,-1.356329934,0.009964019,-2.001565476,0.356740263,0.104898748,1.0305,4.4181,0.5094,1.341,1207.228027,1218.297537,4.985970974,5.075017704,4.036232471,4.08878512,23.35322189,23.17346392,13.44700909,13.44186423,0,0,1238.973463,19.27547261,13.39674166,-1.05100169,59.72540232,547.2468772,7.929637401,424,0.142343998,10,7,104,0.957425138,0,3.340802607,0.305561214,0.08148299,0,66.55123243,3.585251579,23.73192096,0,0,1.44632308,0,0,0,0,0,3.89261745,0,0.067114094,0,58.65771812,4.295302013,32.68456376,0,0,0.402684564,0,0,0,0.223263394,0.088590604,0.22634164,80964.487,39086.30407,0.84151172,1.300642364,19.68423587,19.68423587,0.002953758,0.695864738,0.06213078,0,0
1003143,"NCRF-0003",1,"2013-09-18",2013,"HAND","NC","PLNLOW","CPL","Coastal Plains",65,"65c","H3040203",35.08239309,-79.58954269,"WADEABLE","WADEABLE",NA,81,1.300233152,1.300233152,0.009,127.8,4.265,54,33.5,5.98,1.085,2.79,1.76,0.122,0.001,0.305,21,0.396,0.4,1.98,"S",10,10,10,10,10,0,10,10,87.5,-26.18,-4.61,10.67,15.004375,23.30771573,7.833038837,0.707693798,60.54,18.60130331,3.425095,29.17944805,6.718181818,0.562727273,1.013636364,2.089813831,240,-1.031331164,94.54545455,37.14285714,89.52380952,95.23809524,0.733495376,-1.76482654,-1.739024962,0,100,0.481986258,0,0.072727273,0.054545455,0.081818182,0.579545455,0.034597034,92.94117647,93.23529412,0.311363636,0.168181818,0.155681818,0.209090909,0.420454545,0.785227273,0.637794189,0.453352273,0.388900771,0.636395455,0.030304545,0.636395455,0,0,0.097916667,5.873,-0.099508734,-0.229482704,-1.739024962,"2 Medi","Good",-0.466182814,"Good",-0.074785514,"Good",0.162697296,1.424525094,0.153670104,0.014265422,-1.845715369,0.156049891,-0.80673653,0.001562709,-2.806122003,-0.075156047,-0.519693705,1.2744,99.8586,0.1512,19.0521,1073.59021,1046.659845,7.539532661,7.280144987,6.581045151,6.305360229,25.46074295,25.19356534,15.66012287,15.42174761,0,0,1171.869532,22.36750906,15.97369268,-0.594116034,52.13008995,151.1355404,15.2669582,387.8824738,63.44024899,11,6,103,0.812048236,0,3.397804496,2.436144709,0.833678822,0.141500081,3.928655118,35.35338969,8.99021216,6.604538818,10.66748382,5.946608504,11.65528057,7.796023577,0.142401356,0.609381643,0,1.535263829,0.54797109,0.193679437,0.004723889,5.314374793,29.64712551,17.80906042,5.701733667,4.284567056,2.692616562,3.736595966,27.26156172,0.321224432,1.692926798,0.37479333,0.03004248,2643.384946,2186.3511,0.902716706,0.654908733,12.54442265,12.32660481,0.025030012,6.157182256,34.73138418,0,0
1002698,"NCRF-0004",1,"2013-08-11",2013,"HAND","NC","EHIGH","SAP","Appalachians",45,"45f","H3020102",36.25938461,-77.88205316,"WADEABLE","WADEABLE",NA,5.88,0.607829173,0.607829173,0,1062.33,4.286,14,221,1.46,3.606,8.47,1.829,0.087,0,0.264,186,45.328,46.9,6.58,"R",8.952224745,6.438600566,0,10,3.958810069,10,10,10,74.19,-32.32,-5.79,14.02,15.42073772,20.62291648,5.592897066,1.7432214,15.34,11.63703299,0.41,8.789526823,3.787272727,0.467272727,1.514545455,1.170965822,150,1.196965284,51.63636364,10.47619048,23.80952381,38.0952381,1.776838537,-0.579873253,-0.546256116,0,100,0.572980888,0,0,0,0.081818182,0.661363636,0.00068827,99.19786096,97.99465241,0.204761905,0.194318182,0.095454545,0.272727273,0.3375,0.705681818,0.68803359,0.417556818,0.214294133,0.272740909,0,0.272740909,0,0,1.643333333,2.377222222,-0.145280016,-0.173042186,-0.546256116,"1 Low","Good",0.041712095,"Good",-0.035403843,"Good",0.481044258,1.292509909,0.111433881,0.620891535,-0.206984261,0.009793529,-2.009060795,0.004704582,-2.327478937,0.033964249,0.164490701,2.0817,2.0817,0.4653,0.4653,1161.969482,1161.969482,6.17494297,6.17494297,4.995385647,4.995385647,24.85997391,24.85997391,14.81507874,14.81507874,0,0,1167.041568,21.62068987,15.11746279,8.608260902,41,77.10339386,8.479948119,339,0.153359225,9,6,99,0,0,0.864677907,0,0,0,50.4539559,18.24470385,25.63769996,0.605274535,0.129701686,1.297016861,0.821444012,1.945525292,0,0,0,0,0,0,0,64.79690522,0,26.69245648,0,0,0,0,8.510638298,0,0.024210981,0,0,0,0,0.946290347,0.826036626,14.10614356,14.10614356,0.012650238,4.479031561,0.639861652,0,0
1003198,"NCRF-0005",1,"2013-09-27",2013,"HAND","NC","PLNLOW","CPL","Coastal Plains",63,"63h","H3020301",34.74249011,-77.02223998,"WADEABLE","WADEABLE",NA,45.45,0.942479729,0.942479729,0.02,397.89,16.194,470,105.1,41.15,0.95,10.17,0.235,0.007,0,0.711,37,0.864,0.7,1.61,"S",0.008723158,10,10,10,10,10,10,10,87.51,-17.36,-3.79,13,19.49979921,24.19365481,10.82841498,0.027059251,39.25454545,17.73165746,1.66855,21.11905607,4.509090909,0.209090909,0.390909091,1.558142916,150,-0.850853785,98,23.15789474,97.89473684,97.89473684,0.216132554,-1.066986339,-0.877913036,0,100,0.538002818,0,0,0.013636364,0.125,0.343181818,0.023703226,97.86096257,97.05882353,0.2625,0.273863636,0.1375,0.245454545,0.540909091,0.923863636,0.672011418,0.515738636,0.400012,0.6667,0,0.6667,0,0,0.07,3.77,-0.029716535,-0.452001662,-0.877913036,"2 Medi","Good",0.189642003,"Good",0.012977785,"Good",-0.059821662,0.131355083,-0.881553116,0.011784424,-1.928691636,0.02849022,-1.545304191,0.002555979,-2.592442711,0.085768763,-0.879012037,11.1465,11.1465,0.5751,0.5751,1408.67981,1405.745565,9.335263252,9.330034837,8.490959167,8.479815816,26.13234329,26.0738083,16.93239212,16.9081869,0,0,1439.97985,22.3315481,17.3557423,12.37503439,37,10.43388212,20.87062253,361,6.055389881,11,7,105,0,0,0.427937021,0.670165523,0.016148567,0.008074283,0,19.89503432,0.008074283,1.857085184,0.654016956,0,0.266451352,75.95478401,0.218005652,0,0,0,0,0,0,0,21.12676056,0,0,0,0,0,78.87323944,0,0.263706096,0,0,0,0,0.338591922,0.037399932,38.5292797,43.99967673,0.001921679,1.133790876,0,0,0
1002407,"NCRM-1002",1,"2013-07-19",2013,"PROB","NC","EHIGH","SAP","Appalachians",45,"45e","H03050101",35.82241,-81.18403,"BOATABLE","BOATABLE",6,1.75,0.438005392,0.438005392,0.004,222.01,2.437,6,40,2.3,1.107,2.47,1.636,0.002,0.001,0.333,49,2.862,2.3,2.79,"T",10,10,2.623906706,10,10,10,10,10,90.78,-29.52,-5.11,11.36,13.22334173,22.9013684,5.114282135,NA,2284.777778,403.2486834,13324.47778,1334.711638,576.9,0.494,1.992,NA,2040.18167,NA,NA,NA,NA,NA,1.35461698,NA,NA,0,100,NA,NA,0,0.01,0.02,0.35,0,62.5,NA,0.397916667,0.210416667,0.054166667,0.15625,0.435416667,0.645833333,0.360409227,0.390625,0.819098659,4.527875,0.805558333,4.527875,0,0,0.033049,570.8,-0.183206514,-0.443697499,NA,"3 High","XXXX",NA,"Medi",-0.210186514,"Good",0.363021032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3347,3398.7924,0.1287,670.2768,1202.545044,1406.870654,5.924412251,5.019488924,5.146714687,4.328145429,23.90774155,22.64477014,14.1840744,13.01079663,0,0,1268.016367,19.97089088,13.57252414,-2.824697563,57.8316545,517.0752312,5.99133972,698.4990939,0.236840909,11,7,114,1.561790005,0,9.649362521,4.055834655,1.169144664,0.448359247,36.64383562,6.513945953,28.08934138,1.630796868,1.183655701,8.247352795,0.423732853,0.307856402,0.025314874,0.325880293,0,9.2821503,2.815970954,0.925677272,0.287075429,35.35217092,6.328012546,30.08934518,1.116747588,0.967838958,10.50416783,0.651223495,1.247395106,0.078683911,3.085255516,2.29488474,0.014416885,581232.0061,561084.625,2.417435011,2.356500042,73.30507454,64.93170321,0.026763658,3.089771679,3.642868037,0.002942221,0.010443447
1004786,"NCRM-1003",1,"2013-09-12",2013,"PROB","NC","EHIGH","SAP","Appalachians",45,"45a","H03050105",35.3187,-82.01725,"BOATABLE","BOATABLE",5,14.25,0.490570122,0.490570122,0.006,266.94,1.356,5,37.2,1.07,0.927,3.14,1.065,0.04,0.001,0.12,47,1.618,3.6,3.07,"R",10,10,3.206997085,10,10,10,10,10,91.51,-30.01,-5.5,13.96,14.08718233,22.86164291,5.047543872,1.170532774,95.7,28.99860672,19.47,27.09381136,23.27272727,1.069090909,2.419090909,NA,839.9940961,-0.267083568,NA,0,90,NA,0.796011289,-1.063094858,-1.437616342,0,100,28.31119265,NA,0.031818182,0.022727273,0.368181818,0.795454545,0.100859,84.09090909,NA,0.460227273,0.417045455,0.131818182,0.425,0.617045455,1.173863636,0.689094155,0.628238636,0.392113662,0.645044372,0,0.220780736,0.424263636,0.212131818,0.058752681,19.27272727,0.073301681,-0.093958964,-1.437616342,"2 Medi","Poor",-1.878996342,"Good",0.046321681,"Good",0.751273235,21.75060294,1.3374713,0.040479131,-1.392768818,1.683475139,0.226206707,0.003133045,-2.504033412,-0.165743717,-0.117101798,0.027,537.3288,0.0198,103.8681,1308.888672,1437.051679,6.3743577,5.413856876,5.633929729,4.798541774,24.00700378,22.40738148,14.31398773,13.07134271,0,0,1357.021477,20.11856255,13.78303385,-2.813688469,52.60816171,560.6768781,6.486438925,603.6275242,0.064319882,12,7,112,0.677518123,0,8.008950944,0.693765158,0.170175133,0.017754492,60.14133246,4.73810449,18.24274076,1.168949068,0.932948318,4.788520548,0.160460411,0.158282973,0.009882217,0.24174891,0,11.81710265,1.174951694,0.389051114,0.040724727,49.1755409,4.194646865,21.28776785,0.551083538,0.876014869,8.901385507,0.321465397,0.752974205,0.046790112,0.612967144,1.085166668,0.013027405,105022.6789,75480.88969,2.371473775,2.604492027,20.49207243,20.37406854,0.012537301,1.36050329,0.517092886,0,0
1004788,"NCRO-1013",1,"2013-09-15",2013,"PROB","NC","EHIGH","SAP","Appalachians",45,"45e","H03050101",35.71572,-81.84522,"",NA,5,36.12,0.949449125,0.949449125,0.019,425.53,3.512,17,62.8,0.94,1.884,4.35,1.463,0.294,0.01,0.385,61,1.613,6.6,9.14,"?",9.607823664,10,0,8.528301887,0,10,10,10,72.67,-31.36,-5.64,13.8,13.38482605,22.53304025,5.443199496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261,1275.4971,0.0522,253.206,1315.802734,1483.237767,5.897730827,4.616157693,5.224440575,3.973566973,23.67569351,21.89376778,13.99952126,12.41231965,0,0,1291.003722,19.46238071,12.99817952,-3.193451555,57.02554439,626.4810222,7.33317373,698.7679985,0.127532827,10,7,107,2.114916608,0,7.307339233,1.689505997,0.716614722,0.178236391,46.99605354,3.856073056,27.87953026,2.032289999,1.072523019,5.62510099,0.146131261,0.284289161,0.029564944,0.314566006,0,8.565436838,1.879220872,0.83457738,0.145375702,43.95962181,4.100376768,27.48311651,1.074856046,0.865145376,9.152626715,0.43292813,1.049619677,0.093125755,1.514516811,1.658608801,0.021168217,1387904.601,1340326.302,2.132170249,2.299401121,36.26216697,34.47923907,0.019264376,1.912469421,2.205558209,0.003136032,0.007898707
1004780,"NCRO-1014",1,"2013-08-07",2013,"PROB","NC","EHIGH","SAP","Appalachians",45,"45f","H03020201",35.93954,-78.57553,"BOATABLE","BOATABLE",5,12.82,0.592783846,0.592783846,0.096,525.04,5.184,30,82.9,7.4,2.274,5.33,2.288,0.042,0.004,0.568,38.4,4.24,1.9,2.32,"T",8.191594474,10,5.714285714,1.622641509,10,10,10,10,81.91,-30.72,-4.8,7.68,15.30597983,25.41593156,5.91105237,1.837614762,94.4,31.31204951,32.86,23.11385232,38,1.484545455,2.997272727,NA,1384.657139,0.608697508,NA,6,27,NA,1.518301138,-0.90960363,-1.228917254,2,98,24.48501306,NA,0.013636364,0.059090909,0.411363636,0.859090909,0.118578,68.85026738,NA,0.457954545,0.353409091,0.027272727,0.2625,0.622727273,0.9125,0.511244685,0.510625,0.636368445,1.750036364,0.030304545,1.750036364,0,0,0.245639892,30.90909091,-0.035033625,-0.060934793,-1.228917254,"3 High","Poor",-1.670297254,"Good",-0.062013625,"Good",0.737095589,143.032944,2.155436078,0.071467627,-1.145890635,5.874299799,0.768956107,0.002935144,-2.532370606,-0.199563342,0.343876749,0.0234,1999.3212,0.0171,388.026,1150.177002,1121.187863,6.43669796,5.942941535,5.325050354,4.855219487,24.9077301,24.40292927,14.82180786,14.32754735,0,0,1150.916668,21.44148537,14.98095753,-1.7709053,29.44652725,145.5014021,3.431894585,358.8734855,0.596178941,10,7,105,3.19743521,0,10.75248439,4.325743157,1.719403566,0.509978087,29.02202508,14.36568071,15.02632493,1.614472952,1.665160155,12.47710973,2.727520721,2.345926207,0.15129635,1.711972909,0,6.950874426,2.123440182,0.892749455,0.202254488,40.50957925,10.95421441,17.21969662,1.241824001,1.216310247,6.836758362,1.356867839,8.29591316,0.358816162,3.559335989,1.767743656,0.031510695,697061.7519,99067.94431,2.531436583,2.24989913,127.0598672,123.251114,0.05687038,7.737628451,0.920753304,0.001500509,0.005154294
