UID,SITE_ID,VISIT_NO,SAMPLE_ID,DATE_COL,LAT_DD83,LON_DD83,STRAH_ORD,Chem_Lab_ID,H2O_dD,H2O_d18O,d-excess
10429,PARM-1002,1,706780,6/26/2013,41.06235,-76.85619,6,1310132,-58.11,-8.77,12.05
11335,PARM-1004,1,705180,8/8/2013,41.8337,-79.17312,6,1310565,-63.2,-9.54,13.15
10116,PARM-1005,1,705100,5/29/2013,40.59864,-79.75119,7,1310014,-62.67,-9.44,12.85
11519,PARM-1006,1,706800,8/19/2013,41.38492,-75.80537,6,1310627,-53.13,-8.16,12.19
12361,PARM-1007,1,729160,9/26/2013,41.97147,-75.74881,5,1310907,-55.82,-8.37,11.12
11336,PARM-1008,1,703340,8/7/2013,41.68358,-79.3751,6,1310550,-62.17,-9.31,12.32
11641,PARO-1050,1,704720,8/22/2013,41.45998,-77.5098,5,1310662,-59.59,-8.9,11.57
11728,PARO-1052,1,704220,8/26/2013,40.78034,-80.32113,7,1310694,-45.65,-6.63,7.43
12066,PARO-1053,1,719940,9/11/2013,41.62465,-79.0336,5,1310791,-56.64,-8.88,14.41
11726,PAS9-0917,1,704880,8/26/2013,40.92973,-78.26005,1,1310686,-61.12,-9.32,13.43
10169,PAS9-0918,1,705340,6/6/2013,41.60763,-77.50377,2,1310032,-64.62,-9.83,14.05
10891,PAS9-0919,1,704760,7/22/2013,41.48847,-78.13261,1,1310336,-64.98,-10.02,15.16
10219,PAS9-0922,1,704780,6/12/2013,41.65698,-78.61148,2,1310051,-58.78,-9.25,15.22
10194,PAS9-0923,1,703960,6/10/2013,40.52159,-79.39899,3,1310037,-56.02,-8.63,13.02
12087,PASS-1163,1,719960,9/12/2013,41.47983,-78.06974,1,1310797,-59.19,-9.41,16.1
11215,RILS-1022,1,725780,8/5/2013,41.42111,-71.79528,3,1310502,-39.58,-6.46,12.09
12028,RILS-1026,1,725760,9/11/2013,41.79451,-71.67064,4,1310779,-45.9,-7.2,11.71
12171,RISS-1080,1,725740,9/18/2013,41.92004,-71.53041,2,1310852,-42.19,-6.66,11.09
12253,RISS-1081,1,731920,9/23/2013,41.60206,-71.72025,2,1310878,-39.67,-6.61,13.23
12301,RISS-1082,1,731940,9/25/2013,41.49712,-71.48931,1,1310890,-40.97,-6.84,13.73
10680,RISS-1083,1,713400,7/10/2013,41.60442,-71.49621,2,1310251,-44.41,-7.33,14.23
11055,RISS-1084,1,713380,7/29/2013,41.87916,-71.47102,2,1310420,-46.26,-7.46,13.39
11126,SDLS-1113,1,708840,7/31/2013,43.27772,-97.29453,3,1310466,-65.77,-8.99,6.13
10665,SDLS-1114,1,708740,7/10/2013,44.06162,-103.6927,3,1310238,-114.65,-14.83,3.99
10780,SDR9-0901,1,716300,7/16/2013,45.65636,-100.8508,6,1310285,-60.1,-7.63,0.97
12067,SDR9-0902,1,726060,9/11/2013,42.99859,-97.00442,5,1310793,-50.95,-6.64,2.18
11624,SDR9-0904,1,726180,8/21/2013,45.00144,-98.63766,5,1310661,-57.08,-4.96,-17.39
11771,SDR9-0907,1,726080,8/27/2013,43.42244,-103.9918,7,1310722,-99.32,-12.58,1.31
10815,SDR9-0909,1,708780,7/17/2013,44.81715,-103.6939,5,1310314,-66.48,-7.71,-4.8
10748,SDR9-0911,1,716280,7/15/2013,45.76411,-100.6831,5,1310277,-72.8,-8.58,-4.14
11857,SDRM-1001,1,726120,8/28/2013,45.15509,-102.7526,6,1310729,-66.83,-8.42,0.55
10917,SDRM-1007,1,708800,7/23/2013,43.27803,-103.7202,7,1310366,-83.55,-9.47,-7.78
10965,SDRM-1011,1,708820,7/24/2013,43.39332,-103.3291,7,1310380,-106.28,-13.54,2.06
11091,SDRO-1067,1,708760,7/30/2013,43.47996,-97.13014,5,1310471,-48.76,-6.11,0.14
10940,SDRO-1072,1,716240,7/19/2013,45.54624,-101.8726,5,1310332,-56.22,-5.65,-11.05
11533,SDS9-0937,1,726160,8/19/2013,43.24112,-99.18716,3,1310636,-62.1,-8.11,2.82
10424,SDS9-0938,1,708700,6/25/2013,44.15643,-103.2287,3,1310137,-94.86,-12,1.14
11412,SDS9-0939,1,725980,8/13/2013,43.07013,-98.8004,2,1310600,-57.71,-6.79,-3.39
10941,SDS9-0941,1,718200,7/17/2013,45.56323,-101.5487,3,1310322,-39.86,-5.73,6.01
11324,SDS9-0942,1,717040,8/6/2013,43.90549,-96.48497,4,1310541,-59.43,-7.84,3.28
12019,SDS9-0942,2,726020,9/10/2013,43.90549,-96.48497,4,1310789,-48.94,-6.2,0.62
11555,SDSS-1186,1,726140,8/20/2013,44.68489,-98.29677,2,1310643,-64.65,-8.51,3.41
10641,SDSS-1188,1,708720,7/9/2013,43.82918,-103.4591,2,1310223,-93.6,-12.71,8.1
10294,SDSS-1190,1,708860,6/19/2013,43.958,-99.04698,2,1310088,-69.22,-8.35,-2.39
10444,SDSS-1191,1,708680,6/26/2013,43.98931,-103.7802,1,1310167,-110.67,-14.28,3.58
12167,SDSS-1194,1,726000,9/17/2013,44.89092,-96.49758,2,1310843,-70.44,-9.78,7.81
11940,TXLS-1118,1,721220,9/4/2013,32.63661,-99.66784,4,1310750,15.3,4.46,-20.36
11148,TXLS-1119,1,712140,8/1/2013,32.761,-94.30027,4,1310485,3.13,1.32,-7.39
11594,TXLS-1123,1,721160,8/21/2013,31.12623,-96.24693,3,1310664,-18.12,-3.07,6.44
10437,TXR9-0903,1,711400,6/26/2013,33.05566,-97.25306,5,1310162,-6.92,-1.26,3.15
10810,TXR9-0903,2,720180,7/17/2013,33.05566,-97.25306,5,1310307,-2.96,-0.11,-2.12
10150,TXR9-0907,1,704460,6/4/2013,30.57973,-94.99791,6,1310025,-8.24,-1.19,1.31
11869,TXR9-0909,1,730040,8/29/2013,28.30211,-98.05815,7,1310730,6.72,1.5,-5.26
11821,TXR9-0910,1,726260,8/28/2013,29.23893,-98.45168,5,1310728,-21.29,-3.42,6.06
11360,TXR9-0914,1,705920,8/8/2013,31.93453,-95.43336,5,1310572,3.39,1.08,-5.27
10629,TXR9-0915,1,710420,7/9/2013,31.76248,-100.1405,6,1310225,-5.36,0.95,-12.96
11099,TXR9-0916,1,704380,7/30/2013,30.88169,-93.57254,6,1310461,-5.59,-0.84,1.13
11765,TXR9-0917,1,721200,8/27/2013,28.72577,-99.81584,5,1310717,-1.55,1.58,-14.22
12068,TXR9-0918,1,729980,9/11/2013,31.55041,-97.09174,7,1310822,1.61,1.25,-8.42
12206,TXRF-0004,1,730560,9/18/2013,30.28716223,-98.89556977,NA,1310866,-19.79,-3.07,4.79
12358,TXRF-0005,1,727940,9/25/2013,31.94145908,-95.87358229,NA,1310898,-32.36,-5.41,10.91
12152,TXRF-0009,1,730580,9/17/2013,31.59061722,-98.12713322,NA,1310829,3.52,1.65,-9.66
12098,TXRM-1002,1,729960,9/12/2013,31.33678,-96.97263,7,1310821,3.25,1.77,-10.9
11962,TXRM-1004,1,730020,9/5/2013,32.78628,-98.19314,7,1310764,0.02,1.5,-11.99
12219,TXRM-1006,1,731040,9/19/2013,31.37882,-98.77938,6,1310860,-3.29,-0.05,-2.91
11465,TXRM-1010,1,704420,8/14/2013,28.89089,-97.13556,6,1310605,-11.22,-1.41,0.05
10666,TXRM-1011,1,710360,7/10/2013,31.73042,-99.93923,6,1310244,-7.56,-0.38,-4.53
11556,TXRO-1074,1,726280,8/20/2013,30.83924,-96.72312,6,1310641,-11.54,-1.51,0.5
11302,TXRO-1080,1,720140,8/7/2013,31.49309,-94.83198,5,1310546,-10.99,-1.96,4.66
12014,TXRO-1081,1,731020,9/10/2013,31.71477,-98.01866,5,1310787,-1.66,1.33,-12.27
10179,TXS9-0926,1,705880,6/6/2013,29.91047,-95.49178,1,1310034,-21.77,-4.16,11.5
10316,TXS9-0926,2,711320,6/20/2013,29.91047,-95.49178,1,1310110,-19.2,-3.82,11.38
10216,TXS9-0928,1,705960,6/11/2013,33.75841,-97.29398,2,1310056,-28.46,-4.68,8.95
10411,TXS9-0928,2,711360,6/25/2013,33.75841,-97.29398,2,1310119,-23.81,-3.88,7.21
11254,TXS9-0929,1,720200,8/6/2013,32.46104,-94.70198,0,1310527,1.73,0.94,-5.8
12191,TXS9-0931,1,729940,9/18/2013,31.13182,-99.32021,4,1310861,-7.67,-0.8,-1.24
11015,TXS9-0933,1,720160,7/25/2013,30.6545,-97.92736,3,1310417,3.22,1.78,-11.05
11406,TXS9-0934,1,721140,8/13/2013,28.8784,-96.28717,3,1310593,-1.28,-0.17,0.04
10235,TXS9-0936,1,705940,6/13/2013,32.77924,-96.55449,1,1310059,-24.37,-3.73,5.45
10787,TXS9-0937,1,710400,7/16/2013,33.48298,-97.17612,2,1310298,-19.97,-2.27,-1.79
10462,TXS9-0940,1,711380,6/27/2013,32.49662,-97.35227,2,1310166,-7.14,-0.17,-5.77
10954,TXSS-1210,1,720240,7/24/2013,30.92768,-97.99342,2,1310371,-18.12,-2.74,3.83
10215,TXSS-1216,1,705900,6/12/2013,32.78727,-96.87091,1,1310060,-29.22,-4.58,7.41
11359,UTLS-1058,1,707420,8/8/2013,39.78573,-110.1786,4,1310566,-102.29,-13.17,3.1
10812,UTR9-0901,1,706220,7/17/2013,37.22372,-109.2087,7,1310324,-87.07,-11.49,4.85
11693,UTR9-0901,2,706200,8/20/2013,37.22372,-109.2087,7,1310671,-85.44,-11.34,5.29
12429,UTR9-0903,1,730700,9/30/2013,40.98295,-111.4506,5,1310916,-115.44,-15.01,4.6
10478,UTR9-0904,1,707300,6/27/2013,37.74306,-112.0986,5,1310170,-97.89,-13.06,6.62
12103,UTR9-0905,1,706160,9/12/2013,39.08975,-109.1016,7,1310810,-115.13,-15.23,6.71
11247,UTRF-0003,1,707360,8/6/2013,38.40757272,-109.3972929,NA,1310507,-106.06,-14.91,13.23
10305,UTRF-0004,1,707380,6/20/2013,40.49275296,-112.5815753,NA,1310109,-124.42,-16.67,8.97
12069,UTRM-1001,1,706140,9/11/2013,38.7615,-109.3237,7,1310809,-107.01,-14.31,7.51
12011,UTRM-1002,1,708280,9/10/2013,38.61272,-109.5584,7,1310795,-108.94,-14.74,8.96
11694,UTRM-1009,1,706180,8/21/2013,37.25537,-109.6218,7,1310670,-84.85,-11.18,4.57
10416,UTRO-1035,1,707260,6/25/2013,37.81354,-112.0533,5,1310136,-93.95,-11.66,-0.65
11281,UTS9-0927,1,707400,8/7/2013,39.1334,-110.9467,4,1310557,-61.79,-7.88,1.21
12001,UTS9-0927,2,728000,9/9/2013,39.1334,-110.9467,4,1310778,-103.31,-13.23,2.56
11218,UTS9-0930,1,707440,8/5/2013,39.7883,-111.1081,4,1310516,-104.44,-12.98,-0.61
10431,UTSS-1107,1,707320,6/26/2013,37.43042,-112.3516,2,1310158,-97.34,-13.75,12.7
12091,VAR9-0902,1,725660,9/11/2013,36.87645,-79.06775,5,1310807,-34.84,-5.69,10.64
11937,VAR9-0903,1,725800,9/4/2013,37.31028,-80.68118,5,1310736,-44.57,-7,11.43
12015,VAR9-0904,1,725640,9/10/2013,36.76203,-78.87142,5,1310782,-32.9,-5.56,11.54
12297,VAR9-0905,1,725620,9/23/2013,38.30562,-78.90091,5,1310883,-46.5,-7.58,14.11
11822,VAR9-0906,1,725600,8/28/2013,37.59328,-79.38321,6,1310715,-43.53,-6.39,7.58
12153,VAR9-0906,2,732460,9/17/2013,37.59328,-79.38321,6,1310834,-42.97,-6.79,11.34
11755,VAR9-0911,1,726100,8/27/2013,37.12219,-79.35359,6,1310696,-34.19,-5.54,10.11
12137,VAR9-0911,2,725520,9/16/2013,37.12219,-79.35359,6,1310824,-33.47,-5.38,9.53
10459,VARF-0004,1,707800,6/26/2013,38.17742393,-79.37615276,NA,1310153,-43.95,-7.48,15.87
11457,VARF-0005,1,715640,8/14/2013,37.83979205,-80.12245277,NA,1310606,-42.37,-6.98,13.48
12189,VARS11-111,1,725940,9/18/2013,38.9294,-77.8737,4,1310837,-37.15,-5.54,7.19
12002,VARS11-112,1,725880,9/9/2013,37.1379,-77.5003,3,1310777,-26.48,-3.96,5.22
11957,VARS11-113,1,725960,9/5/2013,36.8622,-80.9862,2,1310749,-42.81,-7,13.2
12386,VARS11-129,1,725540,9/26/2013,37.8312,-77.1222,6,1310899,-33.43,-5.36,9.44
11921,VARS11-131,1,725560,9/3/2013,36.9366,-80.7462,5,1310739,-39.72,-6.74,14.22
12303,VARS11-139,1,725500,9/24/2013,38.7744,-78.3884,5,1310889,-45.81,-7.16,11.48
10223,VTR9-0901,1,706860,6/11/2013,42.79337,-72.52477,6,1310050,-66.01,-9.98,13.85
10681,VTR9-0901,2,717920,7/10/2013,42.79337,-72.52477,6,1310235,-63.47,-9.73,14.36
10982,VTRF-0001,1,713420,7/25/2013,43.94573225,-72.71111339,NA,1310414,-60.15,-9.04,12.15
10357,VTRF-0002,1,707780,6/24/2013,44.8065868,-72.13678313,NA,1310120,-69.5,-10.04,10.79
11280,VTRF-0003,1,713440,8/7/2013,43.32959444,-72.79840344,NA,1310552,-62.32,-9.56,14.13
11419,VTRS-1002,1,716200,8/14/2013,43.91462,-72.45775,1,1310592,-61.46,-9.4,13.7
11473,VTRS-1003,1,716220,8/15/2013,44.21852,-72.26004,2,1310617,-66.14,-9.96,13.52
10359,VTRS-1004,1,707760,6/24/2013,44.78541,-72.02854,1,1310124,-73.92,-11.15,15.27
10260,VTRS-1007,1,707720,6/17/2013,44.43994,-72.71384,3,1310072,-73.29,-10.72,12.45
11252,VTRS-1008,1,713460,8/6/2013,42.96758,-72.80919,1,1310535,-59.85,-9.65,17.38
1000014,VTRS-1010,1,721600,7/22/2013,43.68427,-72.56365,2,1310346,-60.84,-9.36,14.06
11213,VTRS-1012,1,721620,8/5/2013,43.31279,-72.77013,1,1310521,-64.66,-10.14,16.47
10823,VTS9-0909,1,716140,7/17/2013,43.90351,-72.82532,4,1310317,-62.7,-9.47,13.1
1000017,VTS9-0909,2,716160,7/31/2013,43.90351,-72.82532,4,1310476,-61.08,-9.57,15.48
10625,VTS9-0910,1,716120,7/9/2013,43.04999,-72.72147,2,1310219,-60,-9.31,14.49
11214,VTS9-0911,1,716180,8/5/2013,42.94639,-72.87178,1,1310515,-58.03,-8.88,13.03
10458,VTS9-0917,1,713480,6/26/2013,44.62931,-72.03325,2,1310159,-67.36,-10.27,14.82
1000009,VTS9-0917,2,716060,7/15/2013,44.62931,-72.03325,2,1310278,-67.84,-10.14,13.28
12012,WALS-1069,1,710020,9/10/2013,48.3454,-118.2804,3,1310780,-118.99,-16.12,9.99
10428,WALS-1070,1,711600,6/25/2013,47.09141,-120.3099,3,1310140,-114.14,-15.13,6.94
10510,WALS-1072,1,710220,6/30/2013,47.13147,-123.7646,3,1310187,-60.82,-8.99,11.12
10673,WAR9-0901,1,709660,7/9/2013,48.95608,-119.6933,5,1310232,-127.83,-16.94,7.67
11081,WAR9-0901,2,717780,7/30/2013,48.95608,-119.6933,5,1310443,-126.6,-16.37,4.33
10920,WAR9-0908,1,717800,7/23/2013,46.27117,-119.5705,7,1310360,-101.1,-13.57,7.47
12118,WARF-0101,1,732920,9/15/2013,45.92848238,-121.1278811,NA,1310826,-104.4,-14.33,10.23
12111,WARF-0102,1,732900,9/13/2013,46.96701592,-121.0919538,NA,1310820,-101.92,-13.8,8.5
12023,WARF-0103,1,732820,9/10/2013,46.89945717,-122.0299574,NA,1310781,-100.11,-14.06,12.41
11963,WARF-0104,1,732760,9/5/2013,47.15195426,-121.7034924,NA,1310761,-109.69,-15.04,10.62
11945,WARF-0105,1,732740,9/4/2013,46.99413073,-121.9245422,NA,1310746,-106.77,-14.74,11.15
12090,WARF-0106,1,732980,9/12/2013,48.28994446,-121.5559061,NA,1310814,-97.43,-13.51,10.64
10969,WARM-1001,1,717840,7/24/2013,47.18231,-120.9081,6,1310373,-99.88,-13.69,9.61
12088,WARO-1040,1,717820,9/11/2013,48.0872,-118.6916,5,1310804,-118.18,-15.44,5.33
12396,WARO-1041,1,717880,9/25/2013,47.25138,-122.2432,5,1310905,-95.53,-13.07,9.02
12216,WARO-1044,1,710240,9/18/2013,47.06691,-117.9593,5,1310849,-104.62,-13.03,-0.42
11570,WAS9-0915,1,711560,8/20/2013,46.13171,-121.5873,3,1310644,-103.66,-14.2,9.92
12190,WAS9-0915,2,709720,9/17/2013,46.13171,-121.5873,3,1310844,-102.54,-14.22,11.23
10535,WAS9-0918,1,710260,7/1/2013,46.53776,-122.0414,2,1310192,-79.55,-11.41,11.71
10337,WAS9-0919,1,711620,6/20/2013,46.83757,-123.3863,1,1310098,-59.67,-8.84,11.06
10799,WAS9-0920,1,709680,7/16/2013,46.22895,-123.393,3,1310283,-61.47,-9.02,10.69
10863,WAS9-0921,1,711940,7/18/2013,48.68136,-121.72,2,1310328,-100.45,-13.51,7.6
11948,WAS9-0923,1,709860,9/4/2013,46.79931,-121.0911,4,1310755,-107.72,-14.67,9.64
11688,WAS9-0925,1,710140,8/22/2013,47.06727,-123.8236,2,1310682,-55.54,-8.24,10.41
11143,WASS-1133,1,710200,7/31/2013,48.88244,-119.0718,2,1310456,-127.87,-17.24,10.07
11863,WASS-1136,1,709840,8/27/2013,47.99068,-123.5023,1,1310714,-97.72,-13.23,8.16
10330,WASS-1140,1,711580,6/19/2013,46.30527,-123.781,1,1310082,-53.23,-8.23,12.6
11475,WASS-1145,1,710100,8/14/2013,47.09155,-120.5538,2,1310612,-90.85,-12.33,7.75
11557,WILS-1087,1,NA,8/19/2013,43.92827,-89.90295,3,,-62.78,-9.2,10.85
11586,WILS-1088,1,NA,8/21/2013,42.72299,-88.31107,3,,-51.82,-7.6,8.96
11189,WILS-1089,1,NA,7/31/2013,45.44761,-91.87864,4,,-64.71,-9.31,9.74
11189,WILS-1089,1,NA,7/31/2013,45.44761,-91.87864,4,,-64.69,-9.35,10.14
11446,WILS-1090,1,NA,8/13/2013,44.94887,-91.12384,4,,-56.33,-7.53,3.91
12412,WILS-1092,1,NA,9/26/2013,45.01127,-89.30812,4,,-64.74,-9.41,10.57
12197,WILS-1093,1,NA,9/18/2013,45.84817,-92.05125,3,,-62.76,-8.63,6.28
NA,WILS-1094,NA,NA,10/1/2013,44.45206341,-90.50423798,NA,,-47.21,-6.36,3.64
NA,WILS-1095,NA,NA,9/17/2013,46.74651098,-91.32976359,NA,,-88.37,-12.68,13.06
NA,WILS-1097,NA,NA,10/17/2013,45.50663004,-90.49862523,NA,,-51.84,-7.77,10.34
NA,WILS-1098,NA,NA,9/11/2013,42.77891267,-90.92802156,NA,,-52.25,-8.15,12.91
NA,WILS-1100,NA,NA,7/15/2013,45.52624716,-88.38085404,NA,,-69.01,-10.1,11.76
NA,WILS-1101,NA,NA,8/15/2013,44.80385814,-91.76575082,NA,,-62.36,-8.98,9.52
NA,WILS-1102,NA,NA,10/9/2013,46.56932278,-91.00068622,NA,,-77.14,-11.11,11.74
NA,WILS-1103,NA,NA,10/1/2013,43.65697901,-90.16678219,NA,,-60.07,-9.08,12.55
NA,WILS-1104,NA,NA,7/11/2013,42.80534086,-89.63087379,NA,,-56.33,-8.63,12.69
NA,WILS-1105,NA,NA,10/7/2013,44.71912975,-92.37212482,NA,,-66.35,-9.85,12.42
NA,WILS-1106,NA,NA,10/17/2013,45.43923231,-90.90568562,NA,,-51.69,-7.75,10.29
10438,WIRF-0002,1,706440,6/26/2013,45.48286123,-91.25274334,NA,1310145,-62.88,-8.86,8.01
10500,WIRF-0003,1,706380,6/28/2013,45.73897324,-89.52684568,NA,1310174,-62.65,-8.22,3.11
10229,WIRF-0006,1,707640,6/13/2013,44.19707222,-90.73066755,NA,1310055,-62.66,-9.35,12.15
10422,WIRF-0008,1,706420,6/25/2013,45.88327363,-90.68102965,NA,1310129,-66.01,-8.98,5.84
10218,WIRF-0011,1,707620,6/12/2013,44.01212428,-89.78823892,NA,1310054,-54.9,-8.1,9.91
11080,WIRF-0012,1,715680,7/30/2013,42.88488247,-88.53879366,NA,1310436,-54.98,-8.25,11
11093,WIRF-0013,1,717140,7/30/2013,44.32900434,-87.63524085,NA,1310453,-71.45,-10.41,11.79
10667,WIS9-0923,1,NA,7/10/2013,43.14323,-91.02181,1,,-57.75,-8.97,14.03
11558,WIS9-0924,1,NA,8/20/2013,44.219,-90.21632,1,,-60.5,-8.91,10.76
11942,WIS9-0924,2,NA,9/4/2013,44.219,-90.21632,1,,-61.45,-9,10.58
12017,WIS9-0925,1,NA,9/10/2013,43.53297,-90.62979,2,,-60.35,-9.26,13.74
11734,WIS9-0926,1,NA,8/26/2013,44.25218,-90.76171,2,,-61.02,-9.15,12.15
10892,WIS9-0927,1,NA,7/22/2013,44.94776,-91.55695,2,,-66.25,-9.9,12.92
10797,WIS9-0928,1,NA,7/16/2013,45.49626,-87.98249,4,,-71.3,-10.42,12.08
10919,WIS9-0929,1,NA,7/23/2013,44.91029,-90.49366,3,,-56.7,-8.67,12.67
12092,WIS9-0930,1,NA,9/12/2013,42.97611,-90.99135,2,,-58.76,-9.05,13.68
12223,WIS9-0932,1,NA,9/19/2013,45.26919,-92.49502,4,,-56.77,-7.59,3.95
11823,WIS9-0933,1,NA,8/28/2013,43.967,-91.24195,3,,-61.91,-9.2,11.72
11965,WIS9-0934,1,NA,9/5/2013,44.8774,-90.84792,3,,-47.85,-5.95,-0.26
11191,WIS9-0935,1,NA,8/1/2013,45.68021,-92.07058,1,,-66.9,-9.34,7.82
11191,WIS9-0935,1,NA,8/1/2013,45.68021,-92.07058,1,,-66.99,-9.37,7.98
12143,WIS9-0936,1,NA,9/16/2013,46.78863,-91.26534,3,,-90.68,-12.95,12.94
12346,WISS-1165,1,NA,9/25/2013,45.28534,-88.72088,1,,-51.9,-7.24,6.01
11681,WISS-1166,1,NA,8/22/2013,42.95101,-90.349,1,,-52.92,-8.22,12.86
12258,WISS-1168,1,NA,9/23/2013,44.43671,-89.22238,1,,-68.43,-10.19,13.07
NA,WISS-1169,NA,NA,10/2/2013,43.90594116,-88.78404049,NA,,-67.77,-10.1,13.01
NA,WISS-1170,NA,NA,10/15/2013,45.86819945,-90.73530743,NA,,-58.81,-8.71,10.87
NA,WISS-1171,NA,NA,9/30/2013,44.81870472,-90.5038779,NA,,-54.86,-8.32,11.7
NA,WISS-1172,NA,NA,9/24/2013,44.94536338,-89.22722015,NA,,-59.87,-8.9,11.35
NA,WISS-1173,NA,NA,8/7/2013,43.04985013,-89.43209894,NA,,-57.69,-8.86,13.16
NA,WISS-1174,NA,NA,10/16/2013,45.51875585,-90.21332102,NA,,-45.78,-6.84,8.93
NA,WISS-1175,NA,NA,10/8/2013,46.53641156,-91.89879137,NA,,-48.7,-7.56,11.77
NA,WISS-1176,NA,NA,10/14/2013,46.11019586,-89.22856161,NA,,-62,-8.03,2.24
NA,WISS-1177,NA,NA,9/3/2013,42.83057655,-88.46428909,NA,,-54.63,-8.01,9.46
NA,WISS-1178,NA,NA,8/6/2013,42.82233357,-90.92487865,NA,,-54.06,-8.3,12.35
NA,WISS-1179,NA,NA,8/27/2013,44.49439785,-90.85157641,NA,,-57.06,-8.37,9.93
NA,WISS-1180,NA,NA,10/8/2013,46.63613534,-91.84395811,NA,,-47.25,-7.47,12.52
NA,WISS-1181,NA,NA,10/2/2013,45.2093241,-88.20448693,NA,,-67.81,-10.05,12.61
10164,WVRF-0001,1,707680,6/5/2013,39.49549798,-78.30457442,NA,1310031,-55.42,-8.62,13.54
11757,WYLS-1087,1,719600,8/27/2013,43.1383,-110.3885,3,1310709,-131.04,-17.82,11.55
10740,WYLS-1088,1,712260,7/14/2013,41.60117,-106.4195,3,1310274,-120.33,-15.96,7.32
11719,WYLS-1091,1,719680,8/22/2013,42.93435,-110.7209,4,1310678,-134.47,-18.03,9.73
11761,WYLS-1094,1,712460,8/26/2013,43.55855,-110.2491,3,1310692,-135.8,-17.77,6.33
11144,WYR9-0904,1,719580,8/1/2013,43.41402,-106.286,5,1310474,-87.13,-11.96,8.57
11219,WYR9-0907,1,723220,8/5/2013,43.34957,-104.2957,6,1310510,-67.22,-9.17,6.13
11116,WYR9-0913,1,723280,7/31/2013,42.11494,-104.9852,5,1310442,-86.24,-10.02,-6.07
10642,WYRF-0001,1,711120,7/8/2013,41.26388485,-105.3196786,NA,1310206,-113.41,-13.99,-1.52
11190,WYRF-0002,1,723240,8/4/2013,42.95994129,-104.1753415,NA,1310500,-106.82,-13.87,4.1
10722,WYRF-0004,1,711140,7/10/2013,41.65239961,-106.313599,NA,1310237,-130.83,-16.61,2.05
10936,WYRF-0006,1,711200,7/23/2013,41.44492276,-107.4568088,NA,1310357,-131.46,-16.63,1.59
10893,WYRF-0007,1,711180,7/22/2013,41.61615353,-104.6169018,NA,1310350,-110.18,-13.91,1.06
11316,WYRO-1032,1,723180,8/8/2013,44.80369,-105.3685,5,1310554,-81,-10.59,3.7
11348,WYRO-1036,1,723160,8/9/2013,44.07423,-105.2546,5,1310569,-77.56,-6.62,-24.6
11569,WYRO-1038,1,719540,8/20/2013,42.50246,-108.2566,5,1310639,-114.38,-12.88,-11.35
10739,WYS9-0924,1,712240,7/15/2013,41.38215,-107.2276,1,1310281,-141.96,-18.96,9.7
11718,WYS9-0927,1,719700,8/23/2013,42.81299,-110.689,3,1310675,-133.85,-18.02,10.3
10718,WYS9-0928,1,712360,7/12/2013,41.0327,-105.6756,1,1310254,-123.12,-16.01,4.98
11269,WYS9-0930,1,723200,8/6/2013,43.94402,-105.4367,4,1310543,-64.41,-6.21,-14.76
10763,WYS9-0931,1,712400,7/16/2013,42.13291,-106.0715,4,1310271,-126.15,-14.99,-6.25
11568,WYS9-0932,1,719660,8/21/2013,42.54689,-109.1164,2,1310656,-123.32,-15.65,1.9
11166,WYS9-0934,1,723260,8/2/2013,43.49248,-106.6606,4,1310490,-121.21,-14.6,-4.45
11368,WYS9-0935,1,723140,8/11/2013,44.74978,-104.9555,4,1310575,-96.75,-10.7,-11.13
11710,WYSS-1197,1,723100,8/25/2013,44.35518,-110.514,1,1310688,-119.39,-14.44,-3.86
11828,WYSS-1201,1,712440,8/28/2013,42.97962,-111.0067,0,1310725,-131.13,-17.67,10.26
143820,ALLS-1037,1,750560,6/26/2014,31.11972,-86.15249,4,1410347,-16.52,-3.32,10.05
139070,ALLS-1039,1,705540,5/21/2014,31.65539,-86.71585,3,1410062,-19.21,-4.15,13.96
141680,ALLS-1041,1,745440,6/12/2014,30.69485,-87.92435,4,1410186,-16.98,-3.43,10.42
139381,ALLS-1042,1,705540,5/23/2014,33.09741,-85.84587,4,1410068,-23.26,-4.44,12.24
139420,ALR9-0902,1,705540,5/22/2014,32.48594217,-85.72031495,5,1410067,-21.21,-3.65,7.96
141930,ALR9-0902,2,745420,6/14/2014,32.48594217,-85.72031495,5,1410199,-22.81,-4.14,10.33
143821,ALR9-0903,1,745560,6/27/2014,31.08686327,-87.08175172,5,1410345,-17.06,-2.96,6.64
139010,ALR9-0905,1,743760,5/20/2014,31.34380862,-85.60881312,5,1410055,-22.44,-4.18,10.99
145495,ALR9-0906,1,755720,7/13/2014,31.68739652,-88.05213311,5,1410469,-18.2,-3.65,10.97
143031,ALRO-1020,1,745520,6/23/2014,31.41142,-86.06452,6,1410297,-17.01,-3.22,8.79
149350,ALRO-1023,1,763560,8/7/2014,31.07464,-87.08873,5,1410766,-18.9,-3.58,9.73
138710,ALS9-0917,1,744980,5/14/2014,34.69505835,-87.76208738,4,1410021,-26.87,-4.93,12.54
141931,ALS9-0917,2,745460,6/15/2014,34.69505835,-87.76208738,4,1410200,-31.92,-5.36,10.97
138740,AZLS-1048,1,742220,5/14/2014,36.70098,-110.5256,3,1410016,-90.76,-11.28,-0.48
142270,AZLS-1048,2,742340,6/17/2014,36.70098,-110.5256,3,1410217,-82,-9.18,-8.57
