UID,SAMPLE_ID,DATE_COL,SITE_ID,VISIT_NO,dD (vsmow),d18O (vsmow),d-excess,LAT_DD83,LON_DD83
11266,532631,9/13/2008,FW08MI019,2,-58.35,-8.65,10.83,43.05631052,-85.594206
14097,554961,9/10/2009,FW08MI020,2,-53.58,-7.06,2.91,42.5522966,-82.58845921
13002,546291,6/3/2009,FW08MI020,1,-54.6,-7.21,3.09,42.5522966,-82.58845921
13002,546781,6/3/2009,FW08MI020,1,-54.51,-7.21,3.2,42.5522966,-82.58845921
14098,553041,7/29/2009,FW08MI021,1,-61.24,-8.53,7,42.55558653,-82.98476731
13167,547751,6/8/2009,FW08MI022,1,-56.83,-8.55,11.58,42.42834336,-85.58468357
11194,527121,8/13/2008,FW08MI023,1,-51.3,-7.59,9.42,42.06127146,-86.42369501
11203,528071,7/9/2008,FW08MI024,1,-57.97,-8.67,11.38,43.34147415,-83.6244102
14100,550261,9/2/2009,FW08MI025,1,-70.23,-10.24,11.68,43.93064022,-86.02687104
11205,526411,7/11/2008,FW08MI026,1,-51.9,-7.59,8.85,43.02233875,-86.02397272
11206,529311,7/1/2008,FW08MI028,1,-50.76,-7.36,8.1,43.31096671,-83.96788131
14101,552721,7/20/2009,FW08MI029,1,-73,-10.71,12.64,44.31521583,-84.21130808
11207,530541,9/11/2008,FW08MI030,1,-58.65,-8.43,8.76,42.82315902,-84.93878113
14102,552851,7/10/2009,FW08MI031,1,-75.42,-10.25,6.56,46.29205997,-88.94178851
14103,552861,7/11/2009,FW08MI032,1,-61.54,-7.34,-2.81,45.65369383,-84.99923707
11208,530091,9/12/2008,FW08MI033,1,-56.97,-8.3,9.43,42.54166704,-84.62802761
11286,525161,7/18/2008,FW08MI034,1,-74.18,-10.74,11.74,44.64747421,-84.09452464
14104,552921,7/12/2009,FW08MI035,1,-60.68,-8.38,6.35,42.80947231,-86.17005127
11210,526571,7/7/2008,FW08MI036,1,-55.19,-8.05,9.24,43.00435548,-82.52504024
11211,527481,10/16/2008,FW08MI037,1,-53.14,-7.03,3.14,42.33162668,-83.00431104
11200,532621,8/14/2008,FW08MI038,1,-53.88,-7.81,8.58,42.0641964,-85.14743755
13168,548841,6/5/2009,FW08MI039,1,-68.76,-9.39,6.39,45.29254683,-87.44974689
11213,528091,7/17/2008,FW08MI041,1,-55.55,-7.5,4.47,44.02949646,-85.03818625
11214,532751,9/14/2008,FW08MI042,1,-59.17,-8.57,9.39,43.32695473,-86.00557496
13194,548861,6/3/2009,FW08MI043,1,-76.27,-10.93,11.21,46.05776629,-87.2473558
11215,532221,9/9/2008,FW08MI044,1,-57.09,-7.98,6.74,43.04412066,-84.86365254
14105,544321,7/21/2009,FW08MI045,1,-70.53,-9.08,2.13,44.1003082,-84.05017167
11217,532051,9/15/2008,FW08MI046,1,-58.89,-8.26,7.2,43.42079117,-85.79339856
11218,530431,7/24/2008,FW08MI047,1,-80.85,-11.11,8.01,46.88432593,-88.53444297
11219,528471,7/22/2008,FW08MI048,1,-76.17,-10.74,9.73,46.55484625,-85.11660588
11220,525141,7/20/2008,FW08MI050,1,-66.05,-9.03,6.21,45.08290496,-83.49055811
14106,544541,6/30/2009,FW08MI052,1,-50.68,-6.82,3.85,42.94237762,-82.48532742
14107,553021,7/28/2009,FW08MI053,1,-55.19,-7.84,7.55,42.54559156,-83.31093382
13195,548831,6/9/2009,FW08MI054,1,-62.64,-9.17,10.7,42.61668657,-85.72820112
14108,552961,7/8/2009,FW08MI055,1,-86.72,-11.2,2.88,46.9449983,-89.15259887
11221,532871,9/16/2008,FW08MI057,1,-65.82,-9.35,8.94,43.67562743,-85.46990525
11222,532201,9/10/2008,FW08MI058,1,-55.19,-7.61,5.65,42.94219653,-85.18561311
14109,552901,7/7/2009,FW08MI063,1,-95.21,-13.68,14.25,46.78711584,-88.74089617
14112,548211,7/22/2009,FW08MI077,1,-66.33,-8.97,5.41,43.61935318,-82.78240748
14114,555331,8/18/2009,FW08MI079,1,-71.94,-9.67,5.44,46.66531826,-88.17076379
14116,553071,8/17/2009,FW08MI080,1,-57.63,-7.31,0.89,46.18148384,-85.87592408
15272,554361,8/27/2009,FW08MN001,2,-60.16,-8.55,8.24,44.50267396,-92.91802676
15272,555731,8/27/2009,FW08MN001,2,-60.15,-8.76,9.92,44.50267396,-92.91802676
15271,542391,7/20/2009,FW08MN001,1,-61.95,-9.44,13.6,44.50267396,-92.91802676
15273,554041,8/10/2009,FW08MN002,1,-58.5,-7.98,5.34,46.06469644,-93.65978308
15274,554611,9/12/2009,FW08MN002,2,-56.47,-7.91,6.81,46.06469644,-93.65978308
15274,555751,9/12/2009,FW08MN002,2,-56.46,-7.95,7.16,46.06469644,-93.65978308
15275,554631,8/14/2009,FW08MN004,1,-63.77,-7.65,-2.59,47.3717124,-92.23933698
15403,554391,8/16/2009,FW08MN005,1,-67.8,-8.34,-1.1,47.63500014,-92.18746565
15404,550561,9/14/2009,FW08MN006,1,-59.84,-7.77,2.31,48.17958194,-96.87947116
15405,554061,8/12/2009,FW08MN008,1,-62.9,-9.88,16.17,45.42201615,-92.95561937
15279,554511,8/20/2009,FW08MN009,1,-66.65,-9.1,6.12,47.69875318,-91.00567563
15406,556491,9/20/2009,FW08MN010,1,-83.03,-11.14,6.12,47.94126345,-94.5335395
15407,554641,8/13/2009,FW08MN011,1,-61.26,-8.14,3.84,46.3712942,-92.60617936
14128,544121,7/21/2009,FW08MN013,2,-56.98,-7.66,4.28,44.13244189,-91.72951957
14504,548681,6/11/2009,FW08MN013,1,-61.17,-8.2,4.41,44.13244189,-91.72951957
14128,543951,7/21/2009,FW08MN013,2,-56.86,-7.8,5.5,44.13244189,-91.72951957
15280,544531,7/14/2009,FW08MN016,1,-61.09,-6.46,-9.42,48.48513099,-93.72216467
15281,550771,8/23/2009,FW08MN016,2,-62.82,-6.96,-7.12,48.48513099,-93.72216467
15281,554371,8/23/2009,FW08MN016,2,-64.08,-7.75,-2.12,48.48513099,-93.72216467
11279,525981,9/24/2008,FW08MN017,1,-46,-6.23,3.84,43.71939974,-95.04621986
11280,528851,10/1/2008,FW08MN018,1,-53.72,-7.19,3.83,45.12479458,-93.99623578
11335,529111,9/22/2008,FW08MN019,1,-55.24,-6.58,-2.6,45.29728822,-93.57205091
11282,522451,9/25/2008,FW08MN021,1,-54.65,-7.96,9.03,43.76481527,-94.0407091
14130,550391,7/15/2009,FW08MN022,1,-68.28,-8.35,-1.44,46.98701854,-92.81150078
15282,555711,9/21/2009,FW08MN023,1,-45.93,-4.82,-7.36,47.89335758,-94.39085158
11307,529081,9/9/2008,FW08MN024,1,-51.5,-6.71,2.16,44.79955982,-93.53311913
11309,529761,9/21/2008,FW08MN031,1,-60.6,-8.1,4.21,45.56509173,-92.79529833
15285,549731,7/13/2009,FW08MN032,1,-68.8,-8.53,-0.55,48.70305838,-94.33570101
11285,533801,9/30/2008,FW08MN033,1,-46.49,-5.82,0.05,44.85127077,-93.98283292
11287,534821,10/4/2008,FW08MN034,1,-53.85,-7.08,2.83,45.19240062,-94.28959125
11310,529791,9/23/2008,FW08MN035,1,-54.81,-6.76,-0.75,45.23426325,-93.49636425
11311,527091,9/11/2008,FW08MN036,1,-52.48,-6.5,-0.48,44.80659498,-93.01162789
11288,525741,9/26/2008,FW08MN037,1,-49.89,-7.27,8.25,43.90668456,-94.06029727
15286,550661,8/26/2009,FW08MN039,1,-47.4,-5.04,-7.05,47.27309657,-93.78416192
11297,522231,9/28/2008,FW08MN040,1,-53.29,-8.51,14.82,44.04150615,-92.33873681
15287,552161,8/8/2009,FW08MN041,1,-55.33,-6.4,-4.1,46.33407651,-94.01816973
14131,547331,7/16/2009,FW08MN042,1,-66.65,-8.49,1.31,46.94815024,-92.43221878
15288,549761,7/11/2009,FW08MN043,1,-65.48,-7.98,-1.66,47.25507906,-96.20331881
15290,549771,7/9/2009,FW08MN045,1,-54.6,-6.57,-2.04,44.94299277,-95.77757323
15291,555741,9/22/2009,FW08MN047,1,-36.51,-3.83,-5.9,45.54743517,-93.39001306
11296,532781,10/2/2008,FW08MN049,1,-53.98,-6.97,1.8,44.3401456,-93.93939837
15292,554381,8/21/2009,FW08MN050,1,-76.82,-10.8,9.6,47.75501859,-91.53362378
14132,544161,7/13/2009,FW08MN051,1,-60.76,-7.95,2.82,45.1617392,-92.75751604
14133,544171,7/14/2009,FW08MN052,1,-55.95,-7.06,0.57,44.9773027,-93.24067239
15408,550761,8/5/2009,FW08MN053,1,-56.65,-7.17,0.71,43.88897244,-91.32205218
15296,544661,7/22/2009,FW08MN056,1,-55.96,-8.12,8.98,44.23856049,-92.4820842
15297,554441,8/9/2009,FW08MN057,1,-57.39,-6.39,-6.28,46.33312953,-94.23261504
15299,556121,9/17/2009,FW08MN060,1,-60.25,-7.24,-2.35,48.65556412,-94.98697243
15300,550651,8/6/2009,FW08MN061,1,-52.71,-6.09,-3.99,44.55212694,-95.02509853
15303,552151,7/23/2009,FW08MN065,1,-60.47,-8.18,4.94,44.51765067,-94.0285755
15304,544231,7/21/2009,FW08MN068,1,-45.56,-5.83,1.1,44.40724327,-93.61883443
15305,554531,8/25/2009,FW08MN070,1,-66.66,-9,5.38,48.03552641,-92.90706796
15306,554071,8/24/2009,FW08MN076,1,-63.45,-8.83,7.16,48.3784576,-93.22725607
15313,556111,9/18/2009,FW08MN080,1,-66.26,-8.37,0.73,48.4723867,-93.80259854
15315,555851,9/23/2009,FW08MN093,1,-58.01,-8.65,11.16,44.20717738,-92.98116751
15317,555771,9/15/2009,FW08MN119,1,-76.29,-10.09,4.44,47.79805359,-95.38197964
12710,532181,10/13/2008,FW08MO001,1,-36.42,-5.42,6.95,39.14697049,-91.39218266
13783,530041,5/18/2009,FW08MO001,1,-30.9,-5.22,10.82,39.14697049,-91.39218266
13783,534651,5/18/2009,FW08MO001,1,-30.93,-5.24,11.02,39.14697049,-91.39218266
13388,523101,6/5/2009,FW08MO004,1,-35.14,-5.73,10.72,37.77833107,-91.03216734
13388,524911,6/5/2009,FW08MO004,1,-34.89,-5.74,11,37.77833107,-91.03216734
12711,522211,7/15/2008,FW08MO004,1,-38.86,-6.44,12.63,37.77833107,-91.03216734
12712,522961,7/8/2008,FW08MO005,1,-37.78,-5.92,9.58,39.92375623,-95.06118003
12713,525701,7/23/2008,FW08MO006,1,-29.46,-4.7,8.14,37.88951196,-93.72079998
12714,528581,7/11/2008,FW08MO007,1,-25.8,-3.38,1.24,38.48030586,-93.61433623
13389,534641,5/27/2009,FW08MO008,1,-40.86,-6.47,10.92,40.11656931,-92.76214243
14732,525991,8/19/2009,FW08MO009,2,-45.81,-6.49,6.12,38.96336678,-90.41564742
14732,526131,8/19/2009,FW08MO009,2,-46.24,-6.77,7.9,38.96336678,-90.41564742
14945,529211,8/6/2009,FW08MO009,1,-47.31,-6.9,7.91,38.96336678,-90.41564742
13390,530101,5/28/2009,FW08MO010,1,-41.19,-6.16,8.11,39.97807985,-91.70303678
12715,528491,8/12/2008,FW08MO011,1,-34.76,-5.6,10.03,37.02754135,-90.64281884
14734,531721,7/9/2009,FW08MO011,2,-30.95,-5.48,12.88,37.02754135,-90.64281884
14734,550361,7/9/2009,FW08MO011,2,-30.68,-5.6,14.09,37.02754135,-90.64281884
12716,524581,7/9/2008,FW08MO012,1,-33.69,-4.81,4.82,39.73426795,-93.94027089
14735,550221,6/30/2009,FW08MO013,1,-35.15,-5.84,11.55,38.24012142,-91.8040483
14736,525281,8/7/2009,FW08MO014,1,-47.31,-6.93,8.16,39.17605235,-90.71722261
14737,521521,6/24/2009,FW08MO015,1,-36.96,-6.09,11.77,36.78476931,-93.71442871
14738,530341,6/10/2009,FW08MO017,1,-35.25,-5.93,12.23,37.53897994,-92.36535919
14713,530491,7/8/2009,FW08MO018,1,-33.2,-5.27,8.95,37.88324994,-90.54442032
14739,526231,6/25/2009,FW08MO019,1,-32.75,-5.18,8.67,38.68744106,-92.94991958
14740,550341,7/7/2009,FW08MO021,1,-33.25,-5.55,11.11,38.30296785,-90.62706319
12717,524591,7/7/2008,FW08MO023,1,-25.62,-4,6.38,39.02826524,-93.68118812
13391,534661,5/26/2009,FW08MO024,1,-35.09,-5.97,12.64,40.09405365,-92.83475533
14742,526281,8/13/2009,FW08MO025,1,-63.95,-8.03,0.29,38.82911947,-90.41661409
12718,530271,9/30/2008,FW08MO026,1,-40.98,-6.22,8.82,39.21987267,-91.92117078
14743,526441,6/17/2009,FW08MO027,1,-32.83,-5.95,14.77,37.13169643,-91.15586357
14744,550201,7/6/2009,FW08MO029,1,-27.24,-4.59,9.46,38.52534582,-92.32154563
14746,529241,6/23/2009,FW08MO031,1,-33.86,-5.97,13.93,37.16702108,-94.50820826
14747,550231,6/29/2009,FW08MO033,1,-35.7,-6,12.26,37.98371621,-91.35781261
12719,523771,7/14/2008,FW08MO035,1,-27.55,-4.7,10.09,39.20884366,-92.53459835
12720,528521,9/23/2008,FW08MO036,1,-35.64,-5.67,9.68,39.09748535,-94.3516648
14749,528231,8/14/2009,FW08MO037,1,-62.89,-8.27,3.3,38.58090743,-90.82075056
14750,530351,8/12/2009,FW08MO038,1,-52.53,-6.52,-0.4,37.05572415,-89.3853906
14751,550241,8/5/2009,FW08MO039,1,-70.15,-8.66,-0.84,39.2670902,-93.40940461
15178,521621,6/18/2009,FW08MO041,1,-34.53,-6.01,13.57,37.23877984,-91.34514278
12721,525301,7/9/2008,FW08MO044,1,-34.37,-5.93,13.09,37.42968171,-93.24450517
13753,530971,5/19/2009,FW08MO058,1,-14.15,-2.15,3.02,39.1538803,-91.62585609
13392,525321,5/14/2009,FW08MO068,1,-41.06,-6.32,9.53,39.69717334,-94.88073103
13393,535931,5/20/2009,FW08MO069,1,-29.59,-4.7,7.98,39.4414695,-91.52662117
13394,534741,5/28/2009,FW08MO076,1,-44.35,-6.72,9.44,39.71144955,-94.15728285
13395,524481,6/4/2009,FW08MO080,1,-35.44,-5.8,10.92,37.76798723,-93.58093759
13638,535641,7/8/2009,FW08MS002,1,-21.27,-3.8,9.13,31.35112163,-90.84964514
13196,542771,6/17/2009,FW08MS004,1,-18.52,-3.91,12.77,30.76720397,-89.65497288
13642,551751,7/21/2009,FW08MS007,1,-7.24,-1.64,5.88,32.64695978,-90.33467008
12953,541911,6/3/2009,FW08MS008,1,-21.72,-3.93,9.71,34.00165749,-88.51833182
12954,542831,5/27/2009,FW08MS009,1,-24.36,-4.37,10.57,31.05988801,-88.88820272
13396,535661,7/1/2009,FW08MS010,1,-19.67,-3.75,10.36,31.00026568,-91.03949671
12952,535651,6/4/2009,FW08MS013,1,-11.94,-1.36,-1.05,32.80646117,-88.55027714
13640,549701,7/23/2009,FW08MS016,1,-14.48,-1.78,-0.23,33.91373789,-88.53107038
13634,549171,7/13/2009,FW08MS017,1,-20.84,-4.11,12.08,32.49146753,-89.15185344
14117,541921,7/24/2009,FW08MS020,2,-20.83,-3.91,10.46,31.19723352,-89.69055391
12955,535791,6/1/2009,FW08MS020,1,-20.49,-3.89,10.66,31.19723352,-89.69055391
14117,545301,7/24/2009,FW08MS020,2,-20.91,-4.05,11.49,31.19723352,-89.69055391
13635,551731,7/13/2009,FW08MS023,1,-23.25,-4.03,9,32.30793009,-90.32894734
13639,549721,7/29/2009,FW08MS025,2,-15.79,-2.94,7.72,30.88339034,-88.77355139
13397,545611,6/26/2009,FW08MS025,1,-19.09,-3.52,9.08,30.88339034,-88.77355139
13639,547561,7/29/2009,FW08MS025,2,-16.14,-3.28,10.08,30.88339034,-88.77355139
13197,542851,6/10/2009,FW08MS026,1,-22.43,-4.1,10.38,31.31668821,-90.29968637
14118,547551,7/24/2009,FW08MS026,2,-22.11,-4.19,11.45,31.31668821,-90.29968637
14118,545411,7/24/2009,FW08MS026,2,-21.95,-4.22,11.85,31.31668821,-90.29968637
13637,535781,7/9/2009,FW08MS033,1,-22.78,-3.89,8.35,32.66983934,-89.43451691
13643,545891,7/22/2009,FW08MS034,1,-17.07,-3.18,8.38,33.15909382,-89.96501397
13641,542841,7/7/2009,FW08MS038,1,-23.36,-4.51,12.75,31.95175587,-90.12811568
14458,545591,9/30/2009,FW08MS042,1,-31.91,-5.48,11.94,32.08681077,-90.94759453
14119,553691,8/4/2009,FW08MS045,1,-11.28,-2.34,7.46,32.16149041,-88.8248558
13398,542671,6/25/2009,FW08MS048,1,-24.29,-4.33,10.39,31.79643692,-89.67854599
14642,547571,9/15/2009,FW08MS050,1,-17.35,-3.19,8.15,32.58246004,-89.84869628
15265,554841,9/28/2009,FW08MS052,1,-17.71,-3.01,6.4,31.09621386,-89.27796462
15264,554851,10/7/2009,FW08MS053,2,-14.23,-2.09,2.46,30.40424154,-88.58716251
15264,554861,10/7/2009,FW08MS053,2,-14.47,-2.23,3.36,30.40424154,-88.58716251
14120,549681,8/19/2009,FW08MS053,1,-4.56,-1.02,3.58,30.40424154,-88.58716251
13399,535671,6/23/2009,FW08MS058,1,-21.56,-4.11,11.28,31.61470413,-90.67871443
13633,545871,7/21/2009,FW08MS062,1,-5.66,0.01,-5.72,32.80068091,-90.401821
14643,547831,9/15/2009,FW08MS064,1,-20.79,-4.06,11.65,31.56870156,-89.32065597
14644,555251,9/17/2009,FW08MS069,1,-19.2,-3.78,11.06,30.66593695,-88.63274889
14645,547811,9/13/2009,FW08MS084,1,-22.81,-4.06,9.71,31.38937962,-89.73572137
14646,548971,9/30/2009,FW08MS086,1,-29.39,-5.02,10.8,31.67425577,-90.1745308
14647,549671,9/16/2009,FW08MS100,1,-21.27,-3.78,8.97,31.01538017,-89.74598435
14648,554891,9/16/2009,FW08MS101,1,-19.96,-3.83,10.67,30.6793982,-89.8357144
11503,524171,8/19/2008,FW08MT001,2,-143.53,-19,8.48,46.93088969,-110.8698447
11503,531931,8/19/2008,FW08MT001,2,-143.4,-19.01,8.65,46.93088969,-110.8698447
11502,524611,7/16/2008,FW08MT001,1,-142.95,-19.05,9.42,46.93088969,-110.8698447
11504,522991,7/29/2008,FW08MT002,1,-135.43,-17.76,6.66,45.14160685,-109.039941
11505,533821,9/23/2008,FW08MT002,2,-135.24,-17.93,8.16,45.14160685,-109.039941
11505,530141,9/23/2008,FW08MT002,2,-135.34,-18.01,8.76,45.14160685,-109.039941
11563,527711,7/17/2008,FW08MT004,1,-137.71,-17.88,5.32,47.49900796,-110.7164261
11507,528701,9/9/2008,FW08MT005,1,-135.32,-18.09,9.38,45.90723297,-113.4809371
14906,542801,6/23/2009,FW08MT006,1,-136.12,-16.08,-7.5,48.91180622,-107.308237
11508,534211,9/29/2008,FW08MT007,1,-124.16,-16.67,9.16,46.68544062,-114.5589588
11509,527671,7/23/2008,FW08MT008,1,-127.94,-16.09,0.75,46.25086868,-109.769586
14607,543631,8/18/2009,FW08MT010,1,-142.66,-18.89,8.43,47.21185412,-112.4959016
12883,540131,5/20/2009,FW08MT012,1,-135.87,-16.95,-0.3,48.22390983,-105.5177517
11533,524681,9/25/2008,FW08MT013,1,-126.75,-16.4,4.44,45.91293536,-108.4087977
11511,525421,7/1/2008,FW08MT014,1,-136.93,-18.06,7.53,47.08177722,-111.5943272
14608,542821,7/7/2009,FW08MT015,1,-119.65,-16.05,8.73,47.2076157,-115.220465
14610,542811,7/6/2009,FW08MT017,1,-133.41,-18.08,11.2,48.35356432,-113.8808058
14611,552611,7/22/2009,FW08MT019,1,-138.26,-17.54,2.06,48.27114172,-109.5269269
11512,524011,9/30/2008,FW08MT020,1,-113.67,-15.39,9.44,48.00504903,-116.0016672
14612,529101,8/25/2009,FW08MT022,2,-128.7,-16.17,0.62,47.06636155,-114.7698502
14612,543641,8/25/2009,FW08MT022,2,-129.63,-16.52,2.54,47.06636155,-114.7698502
14613,549871,7/8/2009,FW08MT022,1,-130.49,-17.08,6.17,47.06636155,-114.7698502
11513,525071,7/24/2008,FW08MT023,1,-131.53,-17.23,6.34,45.83768591,-110.045797
11534,527051,8/6/2008,FW08MT024,1,-128.15,-17.06,8.32,48.07746729,-114.0187155
14614,549781,9/15/2009,FW08MT025,1,-120.84,-14.44,-5.32,48.07661344,-104.3912468
14615,545791,10/6/2009,FW08MT025,2,-122.98,-14.77,-4.85,48.07661344,-104.3912468
14615,549651,10/6/2009,FW08MT025,2,-123.47,-15.1,-2.67,48.07661344,-104.3912468
11515,523321,7/9/2008,FW08MT029,1,-113.52,-13.9,-2.29,46.56603822,-107.9657348
11516,527681,7/21/2008,FW08MT030,1,-138.01,-18.17,7.39,46.16676666,-110.5490957
11582,532561,9/15/2008,FW08MT031,1,-134.16,-16.96,1.48,47.41435002,-111.4986355
14907,548061,7/29/2009,FW08MT032,1,-133.69,-17,2.3,46.35962704,-105.8140482
14616,543441,9/9/2009,FW08MT033,1,-109.31,-12.18,-11.88,48.34598235,-107.5838059
11537,531801,8/25/2008,FW08MT035,1,-135.13,-17.32,3.41,44.97626082,-112.9965913
13200,542651,6/10/2009,FW08MT036,1,-142.31,-18.27,3.87,48.56932334,-112.9000922
11540,527691,10/1/2008,FW08MT038,1,-130.91,-17.27,7.27,47.83706182,-114.7376506
11541,528481,7/15/2008,FW08MT039,1,-134.08,-17.58,6.53,46.45774768,-110.3713081
14617,549901,7/30/2009,FW08MT041,1,-130.61,-16.62,2.36,46.8678342,-104.9952025
11542,526721,8/5/2008,FW08MT042,1,-128.43,-17.1,8.37,47.90948388,-113.8707
11543,532481,9/16/2008,FW08MT043,1,-134.28,-17.07,2.29,47.45160978,-111.3012823
14618,540491,9/8/2009,FW08MT044,1,-119.6,-14.21,-5.96,45.43382265,-107.7781915
11523,523331,7/10/2008,FW08MT045,1,-101.74,-10.53,-17.5,47.0151948,-108.1650054
13058,533951,6/16/2009,FW08MT047,1,-124.48,-14.71,-6.83,48.457665,-109.9263753
11544,523381,7/8/2008,FW08MT048,1,-125.53,-15.34,-2.85,46.11059188,-106.4503921
14134,542351,9/16/2009,FW08MT049,1,-123.24,-15.04,-2.94,48.00521118,-105.9092292
11546,523191,9/24/2008,FW08MT050,1,-134.12,-17.98,9.7,45.59731978,-109.3116046
11526,523911,8/26/2008,FW08MT051,1,-138.62,-18.45,8.98,45.53162435,-112.1075066
13201,542871,6/11/2009,FW08MT052,1,-138.25,-17.93,5.21,48.99086339,-113.198807
14619,553551,9/16/2009,FW08MT053,1,-108.99,-12.23,-11.13,48.72954904,-105.4411635
11527,527701,9/10/2008,FW08MT054,1,-138.14,-18.24,7.8,46.15890312,-112.9050686
11528,523441,7/14/2008,FW08MT055,1,-139.61,-18.12,5.34,46.5855868,-111.2657088
14620,534771,6/24/2009,FW08MT056,1,-112.95,-12.38,-13.88,48.9432344,-106.8565292
14622,549891,6/30/2009,FW08MT058,1,-142.1,-18.86,8.77,47.61666091,-112.6810588
12881,534201,5/19/2009,FW08MT059,1,-132.67,-16.12,-3.74,48.14320727,-112.1246251
11529,525821,7/31/2008,FW08MT060,1,-144.68,-19.11,8.18,45.03420574,-107.5853158
14623,542791,6/25/2009,FW08MT061,1,-112.29,-11.79,-17.96,48.14732714,-107.5489961
11530,528611,9/22/2008,FW08MT062,1,-132.2,-16.77,1.97,45.90936211,-111.5668902
14624,548031,7/20/2009,FW08MT063,1,-132.16,-16.22,-2.39,47.79247326,-109.2767963
14625,535521,8/26/2009,FW08MT066,1,-134.61,-17.86,8.29,45.34771317,-109.1693839
11531,532801,8/21/2008,FW08MT071,1,-141.42,-18.46,6.23,47.11536955,-111.3767773
14626,535681,7/13/2009,FW08MT080,1,-114.09,-14.24,-0.2,45.05170882,-105.2142905
14627,549911,7/27/2009,FW08MT087,1,-138.63,-17.84,4.09,44.69396024,-111.0906576
14606,552621,7/21/2009,FW08MT088,1,-131.74,-16.18,-2.27,48.54946815,-109.3916757
14628,544311,8/19/2009,FW08MT090,1,-136.18,-17.96,7.51,47.72171679,-112.4911162
14629,543601,8/4/2009,FW08MT091,1,-131.99,-16.66,1.27,47.05425104,-110.163839
14909,540531,9/9/2009,FW08MT093,1,-120.86,-14.7,-3.23,46.78491673,-108.5938921
14630,540521,8/25/2009,FW08MT094,1,-132.47,-16.85,2.31,45.99350064,-110.7352848
14631,544301,9/30/2009,FW08MT098,1,-131.08,-17.99,12.87,45.30787397,-109.5258136
14609,540501,8/24/2009,FW08MT103,1,-134.03,-17.04,2.33,46.32795499,-110.6049339
14633,552601,9/10/2009,FW08MT111,1,-139.5,-18.07,5.09,48.18045069,-109.5509106
15409,547691,6/11/2009,FW08NC001,1,-32.95,-5.88,14.1,36.1118797,-81.51025083
15410,546101,6/27/2009,FW08NC001,2,-33.65,-6.01,14.39,36.1118797,-81.51025083
15410,545861,6/27/2009,FW08NC001,2,-34.21,-6.21,15.5,36.1118797,-81.51025083
15411,540171,6/14/2009,FW08NC002,1,-45.91,-7.66,15.37,36.09917138,-82.04496954
15412,545851,6/28/2009,FW08NC002,2,-45.82,-7.94,17.7,36.09917138,-82.04496954
15412,551491,6/28/2009,FW08NC002,2,-45.85,-8.03,18.42,36.09917138,-82.04496954
15413,547531,6/16/2009,FW08NC003,1,-40.82,-6.65,12.36,35.68219607,-82.77898224
15419,551381,6/20/2009,FW08NC008,1,-32.34,-5.83,14.31,35.02466855,-83.696776
15420,540251,6/7/2009,FW08NC010,1,-18.15,-3.15,7.01,35.38552971,-77.7538446
15421,534681,6/3/2009,FW08NC011,1,-32.92,-5.72,12.8,35.87615762,-80.35988698
15422,547521,6/13/2009,FW08NC012,1,-33.47,-5.94,14.01,35.64379261,-81.74472009
15423,540151,6/4/2009,FW08NC013,1,-28.26,-4.85,10.55,35.16118924,-80.65668257
15425,534671,6/16/2009,FW08NC015,1,-23.26,-3.87,7.68,35.0436515,-80.46557952
13615,541571,6/1/2009,FW08NC017,1,-30.44,-5.01,9.63,36.48170984,-77.65993982
13616,548411,6/2/2009,FW08NC021,1,-23.88,-3.94,7.62,35.40008016,-78.77839795
15792,543981,6/22/2009,FW08NC021,2,-23.33,-4.16,9.93,35.40008016,-78.77839795
15792,532041,6/22/2009,FW08NC021,2,-23.62,-4.31,10.87,35.40008016,-78.77839795
15439,540121,6/6/2009,FW08NC023,1,-21.27,-3.5,6.75,34.58249492,-77.96322004
13618,548421,6/14/2009,FW08NC024,1,-33.25,-5.85,13.54,36.21491717,-80.96029352
13619,543941,6/21/2009,FW08NC025,1,-33.42,-5.6,11.4,36.53075226,-79.3282469
15440,551301,6/20/2009,FW08NC026,1,-32.43,-5.64,12.68,35.06056646,-84.0245236
13620,548591,6/5/2009,FW08NC029,1,-20.35,-3.72,9.38,35.45800111,-77.67500301
13621,544181,6/15/2009,FW08NC032,1,-33,-5.78,13.28,35.99756325,-80.41812604
13622,541201,6/9/2009,FW08NC034,1,-22.38,-3.81,8.11,36.15021169,-76.73789
15443,541211,6/23/2009,FW08NC035,1,-23.3,-4.2,10.32,34.92336993,-78.79819948
15444,540191,6/4/2009,FW08NC036,1,-28.88,-4.95,10.7,35.39707947,-80.72450223
15445,542311,6/22/2009,FW08NC037,1,-23.39,-4.6,13.38,35.17607633,-78.80973674
13623,541461,6/7/2009,FW08NC039,1,-17.83,-3.46,9.82,34.51978137,-78.25694366
15447,547511,6/14/2009,FW08NC040,1,-30.82,-5.52,13.31,35.47569844,-81.40958389
13624,544641,6/23/2009,FW08NC041,1,-24.28,-4.12,8.65,35.939543,-78.57552909
13625,542331,6/12/2009,FW08NC042,1,-32.61,-5.82,13.99,35.35125826,-83.50721925
15449,541561,6/21/2009,FW08NC044,1,-27.77,-4.66,9.52,35.94535286,-77.53263252
15451,540431,6/8/2009,FW08NC046,1,-15.65,-3.21,10,35.32025045,-77.02918692
13626,544651,6/17/2009,FW08NC049,1,-25.39,-4.21,8.29,35.59448257,-79.05209553
13628,549711,6/24/2009,FW08NC050,2,-136.09,-16.13,-7.04,36.47169936,-76.94344925
