PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,BENT_SAMPLE_TYPE,BENT_MMI_COND,OE_COND,SAMPLED_BENT,MMI_BENT,OE_SCORE,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,BURRPTAX,CHIRPTAX,CLNGNTAX,CLNGPTAX,DOM5PIND,EPHENTAX,EPHEPTAX,EPT_NTAX,EPT_PIND,EPT_PTAX,HPRIME,INTLNTAX,NOINPIND,NTOLNTAX,NTOLPTAX,SCRPNTAX,SHRDNTAX,STOLPTAX,TOLRPTAX
9/2/2015,14534,FW08WY004,1,2009,15-Jun-09,NPL,BENT,BERWW,Poor,O/E>0.9,YES,33.87,1.033796493,1.71,3.96,4,6.12,2.86,1.67,17.65,,,,,2,,,,11.76,1.88,,,8,,3,,,
9/2/2015,14535,FW08WY007,1,2009,30-Jun-09,NPL,BENT,BERWW,Poor,O/E<0.9,YES,31.38,0.869695156,4.58,4.31,0,3.57,4.29,2.08,25,,,,,3,,,,25,1.95,,,9,,0,,,
9/2/2015,14536,FW08WY009,1,2009,21-May-09,XER,BENT,BERWW,Poor,O/E<0.5,YES,20.83,0.449101259,0,0.73,2.86,3.09,2.35,3.47,,,,31.25,88.83,,,5,,,,,57.67,,,2,,,25
9/2/2015,14537,FW08WY010,1,2009,22-Jul-09,WMT,BENT,BERWW,Fair,O/E<0.9,YES,40.23,0.835821415,5.97,1.95,1.43,4.23,1.76,8.8,,,,45,74.17,,,9,,45,,,,,,2,,,5
9/2/2015,14538,FW08WY012,1,2009,19-Jun-09,XER,BENT,BERWW,Fair,O/E>0.9,YES,56.03,1.215674996,10,3.78,2.86,6.13,4.12,6.73,,,,46.43,74.29,,,8,,,,,1.67,,,2,,,14.29
9/2/2015,14539,FW08WY012,2,2009,3-Jul-09,XER,BENT,BERWW,Fair,O/E>0.9,YES,43.72,1.215674996,9.08,3.85,2.86,5.54,1.76,3.14,,,,43.48,73.99,,,4,,,,,6.33,,,2,,,26.09
9/2/2015,14540,FW08WY016,1,2009,5-Jul-09,NPL,BENT,BELGB,Fair,O/E>0.9,YES,47.87,0.959839717,4.09,5.74,4,7.51,5.71,1.67,13.64,,,,,4,,,,22.73,2.23,,,8,,3,,,
9/2/2015,14541,FW08WY016,2,2009,18-Jul-09,NPL,BENT,BELGB,Good,O/E>0.9,YES,61.5,0.959839717,5.59,6.04,6,8.38,7.14,3.75,11.11,,,,,5,,,,29.63,2.29,,,13,,4,,,
9/2/2015,14542,FW08WY021,1,2009,13-Jul-09,XER,BENT,BELGB,Good,O/E<0.9,YES,64.85,0.878995874,10,2.32,5.71,8.27,5.88,6.73,,,,57.14,81.25,,,11,,,,,1.33,,,4,,,14.29
9/2/2015,14543,FW08WY021,2,2009,25-Jul-09,XER,BENT,BELGB,Good,O/E>0.9,YES,60,0.988870358,9.79,4.01,5.71,6.13,4.71,5.65,,,,46.43,73.22,,,9,,,,,4,,,4,,,17.86
9/2/2015,14544,FW08WY025,1,2009,18-Jun-09,NPL,BENT,BERWW,Good,O/E>0.9,YES,68.1,1.052224306,3.16,8.22,10,5.85,5.71,7.92,18.42,,,,,4,,,,18.42,2.72,,,23,,6,,,
9/2/2015,14545,FW08WY025,2,2009,15-Jul-09,NPL,BENT,BERWW,Poor,O/E>0.9,YES,40.75,0.909907222,3.11,6.7,2,4.36,2.86,5.42,22.73,,,,,2,,,,18.18,2.42,,,17,,2,,,
9/2/2015,14546,FW08WY028,1,2009,25-Jun-09,XER,BENT,BERWW,Poor,O/E<0.8,YES,27.93,0.741278347,0,0.5,2.86,6.36,1.76,5.28,,,,47.62,89.93,,,4,,,,,75.67,,,2,,,19.05
9/2/2015,14547,FW08WY029,1,2009,14-Jul-09,XER,BENT,BELGB,Good,O/E>0.9,YES,75.18,1.104822004,10,4.84,7.14,6.07,7.06,10,,,,46.15,69.26,,,13,,,,,0,,,5,,,0
