,O,E,OoverE,Onull,Enull,OoverE.null,BC,BC.null
11158,12,11.82376784,1.014904907,8,7.693617021,1.039823009,0.304408506,0.322668113
11159,9,9.252374833,0.972723237,9,7.693617021,1.169800885,0.317942315,0.301045119
11164,7,6.16441269,1.13555019,8,7.693617021,1.039823009,0.240136737,0.306941432
11166,12,11.57310003,1.036887262,10,7.693617021,1.299778761,0.244577839,0.275613276
11167,8,11.57481626,0.69115568,6,7.693617021,0.779867257,0.423565305,0.432566812
11170,7,9.752974796,0.717729733,7,7.693617021,0.909845133,0.396730506,0.328699681
11175,4,11.88031781,0.33669133,3,7.693617021,0.389933628,0.631710084,0.598089932
11177,12,10.9335567,1.097538553,7,7.693617021,0.909845133,0.324623252,0.398783666
11178,6,12.13508756,0.49443401,2,7.693617021,0.259955752,0.549205728,0.680421422
11181,7,9.95920627,0.702867258,3,7.693617021,0.389933628,0.466943905,0.602865101
11182,5,10.33838388,0.483634585,5,7.693617021,0.649889381,0.520454609,0.424069728
11183,6,10.27815666,0.583762264,6,7.693617021,0.779867257,0.454829367,0.374145432
11189,5,9.687159902,0.516147153,5,7.693617021,0.649889381,0.564846309,0.527991954
11190,8,7.642527953,1.046774058,7,7.693617021,0.909845133,0.298063144,0.315377932
11191,7,8.692195589,0.805320121,5,7.693617021,0.649889381,0.440623458,0.454240697
11197,3,9.777199008,0.306836344,3,7.693617021,0.389933628,0.64361364,0.561480302
11211,12,12.59773853,0.952551918,8,7.693617021,1.039823009,0.278869408,0.300976139
11216,7,8.044475861,0.870162348,8,7.693617021,1.039823009,0.368667851,0.353036876
11219,11,11.47076925,0.958959225,9,7.693617021,1.169800885,0.236636814,0.2673974
11227,11,9.284612938,1.184755905,9,7.693617021,1.169800885,0.33198457,0.310731583
11238,16,13.10763812,1.220662323,11,7.693617021,1.429756637,0.184021281,0.231049397
11246,9,9.743256134,0.923715837,6,7.693617021,0.779867257,0.380502405,0.444996892
11249,12,12.10532565,0.99129923,7,7.693617021,0.909845133,0.297916718,0.382565885
11250,6,7.891933581,0.760269956,7,7.693617021,0.909845133,0.433232265,0.405734144
11251,3,7.375527647,0.40675056,5,7.693617021,0.649889381,0.538344536,0.454240697
11254,7,10.67553083,0.655705099,8,7.693617021,1.039823009,0.396994114,0.302603037
11255,17,11.78964282,1.4419436,11,7.693617021,1.429756637,0.227863857,0.234691555
11267,7,8.405473192,0.832790712,6,7.693617021,0.779867257,0.399201476,0.418893723
11268,4,7.192946196,0.556100364,4,7.693617021,0.519911504,0.473667191,0.499272198
11269,11,10.49273015,1.048344887,6,7.693617021,0.779867257,0.290285684,0.417029211
11270,8,7.26221427,1.101592393,10,7.693617021,1.299778761,0.263781516,0.262626263
11271,8,8.936434502,0.895211619,7,7.693617021,0.909845133,0.393744985,0.407471764
11283,7,8.148737823,0.859028742,6,7.693617021,0.779867257,0.380304038,0.457426973
11285,3,5.934830623,0.505490416,4,7.693617021,0.519911504,0.521877135,0.521834061
11288,5,8.571860944,0.583303909,4,7.693617021,0.519911504,0.469433715,0.471615721
11302,15,11.43786349,1.311433732,10,7.693617021,1.299778761,0.264303976,0.250601251
11304,4,8.581582663,0.466114487,3,7.693617021,0.389933628,0.518273683,0.571030641
11311,9,10.92277753,0.823966246,5,7.693617021,0.649889381,0.398814508,0.454240697
11313,8,9.140676146,0.875208778,6,7.693617021,0.779867257,0.421056523,0.488502175
11316,11,11.0313213,0.997160693,10,7.693617021,1.299778761,0.315736442,0.298220298
11318,8,9.672664134,0.827073068,7,7.693617021,0.909845133,0.410860327,0.421951926
11320,10,12.00714909,0.832837164,6,7.693617021,0.779867257,0.408179067,0.438160348
11324,11,10.04702535,1.094851423,6,7.693617021,0.779867257,0.320958916,0.46923555
11330,5,10.08018914,0.496022439,5,7.693617021,0.649889381,0.556339774,0.485082132
11332,10,11.46663009,0.872095805,8,7.693617021,1.039823009,0.367163537,0.369305857
11337,8,9.442528344,0.847230711,7,7.693617021,0.909845133,0.39037853,0.436432088
11348,8,10.4828317,0.763152575,5,7.693617021,0.649889381,0.42705423,0.513241703
11349,2,8.409245645,0.237833461,2,7.693617021,0.259955752,0.671234938,0.680421422
11354,9,8.946100491,1.006024917,7,7.693617021,0.909845133,0.370445299,0.405734144
11360,13,11.2099461,1.159684434,9,7.693617021,1.169800885,0.26953638,0.282182004
11364,10,10.34370864,0.966771238,7,7.693617021,0.909845133,0.275691406,0.357080799
11365,12,10.70834826,1.120621006,9,7.693617021,1.169800885,0.278538705,0.282182004
11368,7,8.653406726,0.808929965,6,7.693617021,0.779867257,0.429345778,0.459291485
11374,3,10.17672897,0.294790203,2,7.693617021,0.259955752,0.653462168,0.671641791
11384,14,13.72646812,1.019927331,7,7.693617021,0.909845133,0.282092922,0.373298581
11385,9,10.45942914,0.86046761,7,7.693617021,0.909845133,0.400893081,0.356501593
11386,11,12.07344268,0.911090589,8,7.693617021,1.039823009,0.306648483,0.305314534
11392,10,9.172186168,1.09025262,8,7.693617021,1.039823009,0.298272162,0.309110629
11404,5,10.40602512,0.480490864,4,7.693617021,0.519911504,0.538414694,0.53202329
11405,16,12.06983844,1.325618406,8,7.693617021,1.039823009,0.226675304,0.305314534
11406,11,9.500531465,1.157829964,8,7.693617021,1.039823009,0.229847533,0.305314534
11407,7,7.722986274,0.906385141,5,7.693617021,0.649889381,0.356257339,0.413342273
11409,4,8.456092766,0.473031707,4,7.693617021,0.519911504,0.505598692,0.534206696
11410,4,9.61577495,0.415983113,4,7.693617021,0.519911504,0.567875628,0.531295488
11411,13,11.82101833,1.09973605,6,7.693617021,0.779867257,0.303886375,0.418893723
11412,6,8.775678926,0.683707785,3,7.693617021,0.389933628,0.444258333,0.618782332
11420,7,9.190070823,0.761691627,6,7.693617021,0.779867257,0.385148527,0.390304537
11445,6,7.784547232,0.770757736,3,7.693617021,0.389933628,0.466594199,0.602865101
11446,6,10.43026379,0.575249114,5,7.693617021,0.649889381,0.508165654,0.496480054
11448,8,9.820798111,0.814597745,6,7.693617021,0.779867257,0.418543726,0.392169049
11451,10,9.198052881,1.087186618,8,7.693617021,1.039823009,0.281995603,0.318872017
11464,9,8.601389644,1.046342553,9,7.693617021,1.169800885,0.268919739,0.283201631
11465,12,10.21049546,1.175261284,9,7.693617021,1.169800885,0.272360293,0.270456283
11468,5,11.5113072,0.434355535,5,7.693617021,0.649889381,0.561831733,0.449547435
11480,7,10.34214683,0.676842063,4,7.693617021,0.519911504,0.458792961,0.550218341
11486,13,11.49491117,1.130935229,8,7.693617021,1.039823009,0.318546575,0.34978308
11510,2,9.017168579,0.221799114,2,7.693617021,0.259955752,0.728205964,0.682177349
11517,10,9.405684913,1.063186795,9,7.693617021,1.169800885,0.31139142,0.280652562
11522,15,12.9642613,1.157026972,8,7.693617021,1.039823009,0.319577999,0.323210412
11529,11,7.995521147,1.375770234,9,7.693617021,1.169800885,0.224788551,0.29084884
11530,16,17.26881205,0.926525806,8,7.693617021,1.039823009,0.278696057,0.318872017
11531,5,6.636417107,0.753418587,7,7.693617021,0.909845133,0.381956852,0.362872864
11532,3,7.31462082,0.410137459,5,7.693617021,0.649889381,0.540713598,0.473013745
11533,8,9.008330951,0.88806684,8,7.693617021,1.039823009,0.361191323,0.32483731
11538,12,9.290460289,1.291647521,8,7.693617021,1.039823009,0.288386567,0.303687636
11546,15,11.779677,1.273379567,8,7.693617021,1.039823009,0.260089465,0.313449024
11547,9,10.80885762,0.832650435,7,7.693617021,0.909845133,0.39132035,0.361714451
11548,11,7.26221427,1.514689541,11,7.693617021,1.429756637,0.204673194,0.233781015
11552,6,7.36838171,0.814290062,7,7.693617021,0.909845133,0.408155225,0.391833189
11553,8,7.745194627,1.032898511,6,7.693617021,0.779867257,0.311673334,0.353635799
11555,4,8.373725135,0.477684655,4,7.693617021,0.519911504,0.593664283,0.598253275
11556,6,7.115647569,0.843212082,5,7.693617021,0.649889381,0.378784478,0.444854174
11557,7,9.263776231,0.755631378,6,7.693617021,0.779867257,0.438030429,0.44313238
11558,1,6.584791494,0.151865097,1,7.693617021,0.129977876,0.795050483,0.805188448
11562,12,9.416304972,1.274385232,9,7.693617021,1.169800885,0.267562426,0.286260515
11577,9,10.30709921,0.873184571,7,7.693617021,0.909845133,0.349110366,0.384882711
11578,6,8.868934144,0.676518723,9,7.693617021,1.169800885,0.457481888,0.327555442
11584,13,9.284768473,1.400142614,10,7.693617021,1.299778761,0.236282456,0.268398268
11585,16,10.84059513,1.475933729,9,7.693617021,1.169800885,0.230703242,0.268926842
11586,11,11.42658564,0.962667269,7,7.693617021,0.909845133,0.384363262,0.412105416
11594,13,11.09478005,1.171722192,9,7.693617021,1.169800885,0.271829331,0.280652562
11624,7,8.411151725,0.832228478,7,7.693617021,0.909845133,0.382027777,0.372719374
11640,16,10.23782134,1.562832508,9,7.693617021,1.169800885,0.219613457,0.295946979
11669,9,7.259880615,1.239689807,9,7.693617021,1.169800885,0.262163667,0.286770329
11681,1,6.826014272,0.146498375,2,7.693617021,0.259955752,0.773398582,0.715539947
11685,10,11.55227921,0.865630047,6,7.693617021,0.779867257,0.371070718,0.377252952
11689,6,8.409245645,0.713500384,5,7.693617021,0.649889381,0.383269606,0.391887362
11699,8,9.73542639,0.821741101,6,7.693617021,0.779867257,0.387392648,0.388440025
11729,11,11.20726059,0.981506578,9,7.693617021,1.169800885,0.32342561,0.30257456
11733,1,9.196468164,0.108737396,1,7.693617021,0.129977876,0.843594577,0.828683309
11734,4,10.23262965,0.390906359,4,7.693617021,0.519911504,0.657690027,0.545851528
11763,10,11.74680423,0.851295366,7,7.693617021,0.909845133,0.352090635,0.33217492
11765,4,5.933501182,0.674138233,7,7.693617021,0.909845133,0.403464684,0.368664929
11771,9,11.54076015,0.779844645,5,7.693617021,0.649889381,0.359673381,0.497820986
11811,12,8.931895974,1.343499749,10,7.693617021,1.299778761,0.263991447,0.26984127
11812,9,9.487966897,0.94856992,8,7.693617021,1.039823009,0.360088922,0.336225597
11817,13,11.40803264,1.139547932,9,7.693617021,1.169800885,0.300005448,0.292378282
11818,8,7.198548095,1.111335216,8,7.693617021,1.039823009,0.289564726,0.318872017
11821,8,6.736233568,1.187607276,8,7.693617021,1.039823009,0.250080452,0.305314534
11823,4,8.381423424,0.477245904,2,7.693617021,0.259955752,0.618935296,0.780509219
11857,10,11.25472464,0.888515741,7,7.693617021,0.909845133,0.35696953,0.382565885
11858,9,9.171009742,0.981353226,8,7.693617021,1.039823009,0.316307608,0.300976139
11867,9,8.469580106,1.062626469,6,7.693617021,0.779867257,0.31970889,0.399005594
11868,12,14.02486996,0.855622907,8,7.693617021,1.039823009,0.345475222,0.324295011
11869,6,6.492282799,0.92417416,7,7.693617021,0.909845133,0.323523544,0.326962062
11872,11,11.31915259,0.971804198,8,7.693617021,1.039823009,0.354835181,0.348698482
11878,11,10.44931837,1.052700244,9,7.693617021,1.169800885,0.318725204,0.267907214
11881,10,8.417417894,1.188012776,9,7.693617021,1.169800885,0.25549636,0.268926842
11932,7,8.11768102,0.862315233,8,7.693617021,1.039823009,0.344340038,0.300976139
11933,10,9.270672611,1.078670386,10,7.693617021,1.299778761,0.266120355,0.262626263
11935,9,9.745627001,0.923491121,5,7.693617021,0.649889381,0.365994156,0.4837412
11936,6,10.37962777,0.578055411,7,7.693617021,0.909845133,0.455097347,0.379669852
11940,5,6.498872131,0.769364268,6,7.693617021,0.779867257,0.415256076,0.431323804
11941,14,13.22341462,1.058728052,9,7.693617021,1.169800885,0.280606242,0.282182004
11942,1,6.584791494,0.151865097,1,7.693617021,0.129977876,0.795050483,0.805188448
11955,6,10.672358,0.562200031,3,7.693617021,0.389933628,0.517435957,0.604456825
11962,7,6.077165329,1.151852816,9,7.693617021,1.169800885,0.255716615,0.283201631
11964,4,8.807905272,0.454137491,3,7.693617021,0.389933628,0.510387844,0.548746518
11965,7,10.81224142,0.647414327,7,7.693617021,0.909845133,0.475478256,0.398783666
11966,3,8.794281192,0.34113078,2,7.693617021,0.259955752,0.606363284,0.661106234
11967,1,8.807905272,0.113534373,1,7.693617021,0.129977876,0.815176088,0.805188448
11978,7,9.295755581,0.753031848,4,7.693617021,0.519911504,0.423784502,0.550218341
11998,5,6.636417107,0.753418587,8,7.693617021,1.039823009,0.381956852,0.338937093
12002,10,9.695459278,1.031410655,10,7.693617021,1.299778761,0.320989153,0.250601251
12014,9,6.86149498,1.311667505,9,7.693617021,1.169800885,0.269446396,0.282182004
12017,4,7.097769325,0.56355734,3,7.693617021,0.389933628,0.554399716,0.629924393
12019,9,10.04702535,0.895787528,8,7.693617021,1.039823009,0.374095693,0.335683297
12020,8,8.365947019,0.95625755,8,7.693617021,1.039823009,0.33952271,0.305314534
12062,11,10.49222213,1.048395646,10,7.693617021,1.299778761,0.282160065,0.262626263
12063,9,11.75257131,0.765789865,7,7.693617021,0.909845133,0.38000392,0.350709528
12064,9,11.46663009,0.784886225,8,7.693617021,1.039823009,0.364227738,0.331344902
12067,10,8.262109606,1.210344631,11,7.693617021,1.429756637,0.232781459,0.233781015
12068,6,6.030853425,0.99488407,9,7.693617021,1.169800885,0.282059098,0.282182004
12080,7,7.390304274,0.947186982,7,7.693617021,0.909845133,0.364512282,0.383724298
12081,11,9.206709855,1.194780782,7,7.693617021,0.909845133,0.300442944,0.382565885
12092,4,7.663575113,0.521949605,4,7.693617021,0.519911504,0.550401544,0.550218341
12098,5,6.012828124,0.831555451,9,7.693617021,1.169800885,0.318983085,0.282182004
12127,14,10.28652045,1.36100444,10,7.693617021,1.299778761,0.239258158,0.262626263
12139,7,6.70005951,1.04476684,8,7.693617021,1.039823009,0.31257672,0.3329718
12140,11,10.9846001,1.001401954,8,7.693617021,1.039823009,0.321379091,0.305314534
12141,7,9.258969821,0.756023633,7,7.693617021,0.909845133,0.414562143,0.356501593
12142,13,9.952291121,1.306231886,10,7.693617021,1.299778761,0.226332355,0.249158249
12143,9,10.23000158,0.87976526,4,7.693617021,0.519911504,0.430173447,0.570596798
12152,11,9.551272647,1.151678986,8,7.693617021,1.039823009,0.324010886,0.344360087
12166,10,8.833366284,1.132071249,9,7.693617021,1.169800885,0.239860916,0.282182004
12167,9,7.87772362,1.142462015,7,7.693617021,0.909845133,0.308751544,0.384882711
12191,7,7.756431177,0.902476905,9,7.693617021,1.169800885,0.359594564,0.270456283
12192,3,9.257640744,0.324056645,2,7.693617021,0.259955752,0.622115243,0.661106234
12195,4,11.07316459,0.361233681,4,7.693617021,0.519911504,0.587224837,0.494905386
12197,10,12.2500499,0.816323205,6,7.693617021,0.779867257,0.444428477,0.457426973
12206,12,12.64192063,0.949222855,9,7.693617021,1.169800885,0.305915651,0.282182004
12217,4,8.807905272,0.454137491,3,7.693617021,0.389933628,0.544838336,0.59172304
12219,4,6.062555121,0.659787816,6,7.693617021,0.779867257,0.415483819,0.397762585
12223,13,12.28547906,1.058159794,9,7.693617021,1.169800885,0.345761568,0.330614326
12228,9,9.031417303,0.996521332,7,7.693617021,0.909845133,0.29227231,0.328699681
12229,15,11.53639251,1.300233152,8,7.693617021,1.039823009,0.225877452,0.336225597
12230,8,9.05780514,0.883216174,7,7.693617021,0.909845133,0.382731461,0.375615407
12237,11,11.71493883,0.938972039,9,7.693617021,1.169800885,0.327053932,0.273515167
12238,10,11.28069717,0.886470034,7,7.693617021,0.909845133,0.361994326,0.346655083
12245,12,13.46059443,0.89149109,8,7.693617021,1.039823009,0.327171933,0.30856833
12258,5,8.931916688,0.559790264,3,7.693617021,0.389933628,0.550730128,0.642658177
12261,12,8.61958861,1.392177811,9,7.693617021,1.169800885,0.237867795,0.288299771
12272,13,12.12636274,1.07204446,10,7.693617021,1.299778761,0.262519296,0.249158249
12293,4,7.395758361,0.540850553,4,7.693617021,0.519911504,0.497375412,0.519650655
12299,12,10.51820192,1.14087941,9,7.693617021,1.169800885,0.27449123,0.282182004
12346,2,9.723383627,0.205689714,2,7.693617021,0.259955752,0.782445858,0.701492537
12347,10,10.71724349,0.933075749,8,7.693617021,1.039823009,0.311602997,0.300976139
12358,16,10.81065378,1.480021497,11,7.693617021,1.429756637,0.193555378,0.233781015
12386,12,9.527733487,1.259481074,8,7.693617021,1.039823009,0.246173852,0.322125813
12387,5,7.885769866,0.634053502,5,7.693617021,0.649889381,0.446794979,0.454911163
12395,6,8.662722972,0.692622865,6,7.693617021,0.779867257,0.388664361,0.357364823
12397,9,9.549277001,0.942479729,8,7.693617021,1.039823009,0.299359508,0.337310195
12412,11,12.78899031,0.860114812,5,7.693617021,0.649889381,0.45091491,0.494468656
12413,8,10.49539948,0.762238732,5,7.693617021,0.649889381,0.389769074,0.430103922
12536,3,9.258969821,0.324010128,2,7.693617021,0.259955752,0.673501943,0.696224759
138500,8,10.18987983,0.785092673,7,7.693617021,0.909845133,0.364626541,0.374456994
138501,11,10.46535409,1.051087227,8,7.693617021,1.039823009,0.267178391,0.328633406
138530,6,5.458081449,1.09928737,8,7.693617021,1.039823009,0.305774593,0.356290672
138540,8,10.44152305,0.766171751,5,7.693617021,0.649889381,0.445015386,0.477707006
138551,8,8.219690748,0.973272626,8,7.693617021,1.039823009,0.275557911,0.285791757
138552,0,9.650303901,0,0,7.693617021,0,1,1
138600,6,7.541645604,0.795582332,7,7.693617021,0.909845133,0.388170858,0.395887634
138621,10,9.948914464,1.005134785,8,7.693617021,1.039823009,0.298321912,0.303687636
138670,6,12.58828247,0.476633728,4,7.693617021,0.519911504,0.585326592,0.536390102
138690,9,11.90177659,0.756189627,7,7.693617021,0.909845133,0.392172198,0.347813496
138700,12,10.70771729,1.12068704,10,7.693617021,1.299778761,0.219509518,0.262626263
138720,9,8.521789561,1.056116199,7,7.693617021,0.909845133,0.340670738,0.379090646
138743,10,8.710981148,1.147976311,8,7.693617021,1.039823009,0.251871241,0.302603037
138744,4,7.85616644,0.509154182,4,7.693617021,0.519911504,0.537676125,0.552401747
138745,4,7.181332898,0.556999662,4,7.693617021,0.519911504,0.513870995,0.543668122
138751,4,11.60120568,0.344791749,4,7.693617021,0.519911504,0.58610711,0.499272198
138790,16,12.86752105,1.243440748,11,7.693617021,1.429756637,0.189297963,0.237423173
138840,7,9.851130378,0.710578353,7,7.693617021,0.909845133,0.373108896,0.32406603
138841,11,10.99011328,1.000899601,10,7.693617021,1.299778761,0.271046411,0.262626263
138842,12,9.071356746,1.32284512,9,7.693617021,1.169800885,0.197392596,0.284731073
138843,9,11.76026709,0.765288741,7,7.693617021,0.909845133,0.405783895,0.361135245
138844,1,12.86599267,0.077724279,0,7.693617021,0,0.919648309,1
138860,11,11.90266586,0.924162715,8,7.693617021,1.039823009,0.326371911,0.286876356
138870,6,6.65947619,0.900971763,6,7.693617021,0.779867257,0.323765961,0.353635799
138890,12,10.02179075,1.197390796,9,7.693617021,1.169800885,0.24520043,0.282182004
138891,10,12.10610753,0.826029339,8,7.693617021,1.039823009,0.357238751,0.30802603
138892,10,10.02037703,0.99796644,9,7.693617021,1.169800885,0.282451724,0.282182004
138960,9,10.58435314,0.850311765,8,7.693617021,1.039823009,0.365681863,0.331344902
138961,11,13.30529752,0.826738371,8,7.693617021,1.039823009,0.323842229,0.302603037
138980,11,10.2509433,1.073071978,9,7.693617021,1.169800885,0.268541935,0.306653072
