UID,DATE_COL,SITE_ID,VISIT_NO,OE_SCORE
1002180,6/26/2013,PARM-1002,1,0.991530915
1002181,6/26/2013,UTSS-1107,1,0.922181665
1002182,6/26/2013,OHSS-1124,1,0.72245485
1002183,6/26/2013,MTS9-0941,1,1.092611768
1002184,6/26/2013,NDSS-1105,1,0.552117993
1002185,6/26/2013,MDR9-0905,1,1.098586084
1002186,6/26/2013,TXR9-0903,1,1.23243988
1002187,6/26/2013,WIRF-0002,1,0.895855532
1002188,6/26/2013,ORR9-0912,1,0.398263408
1002189,6/26/2013,NVS9-0926,1,1.084677547
1002190,6/26/2013,OHS9-0920,1,0.482036933
1002191,6/26/2013,OKR9-0908,1,0.366756798
1002192,6/26/2013,OKR9-0911,1,1.310950791
1002193,6/26/2013,SDSS-1191,1,0.509395093
1002194,6/26/2013,KYSS-1080,1,0.651590218
1002204,6/26/2013,VTS9-0917,1,1.032954614
1002205,6/26/2013,VARF-0004,1,1.272648359
1002206,6/26/2013,MNS9-0932,1,0.834691367
1002207,6/27/2013,TXS9-0940,1,0.561141932
1002208,6/27/2013,MDRM-1004,1,0.72392227
1002209,6/26/2013,LAR9-0915,1,0.64485554
1002210,6/26/2013,COLS-1060,1,0.772327228
1002211,6/27/2013,MTLS-1140,1,1.429883644
1002212,6/27/2013,ALS9-0919,1,0.83304246
1002213,6/27/2013,COS9-0928,1,0.840027961
1002214,6/27/2013,KSRF-0003,1,1.167417444
1002215,6/25/2013,COLS-1064,1,1.109790024
1002216,6/25/2013,MIS9-0934,1,0.835213384
1002217,6/27/2013,UTR9-0904,1,0.455987614
1002218,6/24/2013,LALS-1038,1,0.563222008
1002219,6/27/2013,MIRF-0001,1,1.194653665
1002220,6/27/2013,NHS9-0912,1,0.62879911
1002221,6/27/2013,MNS9-0935,1,1.236503562
1002222,6/27/2013,ORS9-0932,1,1.183708719
1002223,6/27/2013,ARRO-1021,1,0.731200325
1002224,6/27/2013,NVLS-1046,1,0.666299255
1002225,6/27/2013,INSS-1089,1,0.838106348
1002226,6/26/2013,MIS9-0924,1,0.353338173
1002227,6/28/2013,WIRF-0003,1,0.728215302
1002228,6/28/2013,ALRM-1003,1,1.132245154
1002229,6/28/2013,COR9-0901,1,0.642183233
1002230,6/30/2013,OHRM-1005,1,0.30563268
1002231,6/30/2013,WALS-1072,1,0.897159669
1002232,6/30/2013,ALS9-0922,1,0.802071224
1002233,7/1/2013,MDS9-0914,2,1.227925047
1002235,7/1/2013,OHSS-1123,1,0.871822107
1002236,7/1/2013,NES9-0928,1,0.537437808
1002237,7/1/2013,OKR9-0902,1,0.819328871
1002238,7/1/2013,WAS9-0918,1,0.941823569
1002239,7/1/2013,LAS9-0944,1,0.59471314
1002240,7/1/2013,DESS-1081,1,1.108986984
1002241,7/2/2013,NES9-0934,2,0.933376242
1002242,7/1/2013,KSR9-0904,2,0.869612215
1002243,7/2/2013,ORR9-0910,1,1.222980139
1002244,7/2/2013,NDS9-0941,1,0.717486434
1002245,7/1/2013,ALRF-0003,1,1.010604514
1002246,7/1/2013,IDRM-1001,1,0.258554134
1002247,7/2/2013,IDR9-0903,1,0.839129415
1002248,7/3/2013,IDR9-0901,1,0.475728478
1002249,7/2/2013,OKR9-0906,1,0.369534152
1002250,7/2/2013,NVLS-1048,1,1.034601389
1002251,7/3/2013,NVRO-1020,1,0.854863035
1002252,7/7/2013,NJS9-0909,2,0.56793766
1002253,7/7/2013,IDRO-1034,1,1.14722713
1002255,7/8/2013,NDS9-0943,1,0.968213556
1002256,7/8/2013,NJR9-0901,2,0.793287895
1002257,7/8/2013,IDR9-0906,1,0.801908594
1002258,7/8/2013,OHS9-0915,2,0.372114354
1002259,7/8/2013,MIS9-0924,2,0.471117564
1002260,7/8/2013,OHS9-0923,1,0.195209359
1002261,7/8/2013,KSR9-0903,1,1.155619081
1002262,7/8/2013,KSRS-1316,1,0.526229907
1002263,7/8/2013,OKS9-0932,1,0.81071008
1002264,7/1/2013,WIS9-0931,1,0.41607831
1002265,7/2/2013,WISS-1162,1,0.653994451
1002266,7/9/2013,MIS9-0930,1,0.9247094
1002267,7/8/2013,LASS-1050,1,0.742561205
1002268,7/9/2013,NDS9-0940,1,0.632541624
1002269,7/9/2013,NJS9-0908,2,0.347799868
1002270,7/9/2013,OKRM-1002,1,0.262867487
1002271,7/9/2013,AZSS-1106,1,0.354340258
1002272,7/8/2013,NES9-0932,1,1.071144526
1002273,7/9/2013,NES9-0921,1,1.304623941
1002274,7/9/2013,MTR9-0913,1,0.931213988
1002275,7/9/2013,VTS9-0910,1,1.027296723
1002276,7/9/2013,OHS9-0914,2,0.678386607
1002277,7/8/2013,MNRM-1003,1,0.843786664
1002278,7/9/2013,TXR9-0915,1,0.495423199
1002279,7/8/2013,OKRM-1008,1,0.189266378
1002280,7/9/2013,ARR9-0904,1,0.811565004
1002281,7/9/2013,CAS9-0914,1,0.230880566
1002282,7/9/2013,KSR9-0901,1,0.555998305
1002283,7/9/2013,KYS9-0919,2,0.39996233
1002284,7/9/2013,SDSS-1188,1,0.762440328
1002285,7/8/2013,WYRF-0001,1,0.731946674
1002286,7/9/2013,COS9-0923,1,1.010490444
1002287,7/10/2013,AZS9-0929,1,1.289979698
1002288,7/10/2013,NDLS-1059,1,1.026300965
1002289,7/10/2013,NJRM-1001,1,0.216215391
1002290,7/8/2013,NVRO-1027,1,1.033970392
1002291,7/10/2013,NVR9-0910,1,0.474588512
1002292,7/10/2013,GAS9-0924,1,0.61806069
1002293,7/10/2013,NES9-0927,1,0.871464802
1002294,7/10/2013,NYLS-1125,1,1.03314861
1002295,7/10/2013,COS9-0932,1,1.049221496
1002296,7/10/2013,MILS-1059,1,1.22961785
1002297,7/10/2013,SDLS-1114,1,0.843536577
1002298,7/10/2013,TXRM-1011,1,0.660483985
1002299,7/10/2013,WIS9-0923,1,0.563920581
1002300,7/9/2013,IDR9-0910,1,0.521306267
1002303,7/10/2013,IDRO-1030,1,0.745036698
1002304,7/9/2013,WAR9-0901,1,1.017953544
1002305,7/10/2013,MTS9-0923,1,1.234162104
1002306,7/10/2013,CTS9-0917,1,0.557359729
1002307,7/10/2013,DES9-0912,1,0.613031348
1002308,7/10/2013,RISS-1083,1,1.017183243
1002309,7/10/2013,VTR9-0901,2,0.681825417
1002310,6/26/2013,ARLS-1047,1,1.041241301
1002311,7/11/2013,GAS9-0917,1,0.547652452
1002312,7/11/2013,ARSS-1090,1,0.900285017
1002313,7/10/2013,ARR9-0906,1,0.628573488
1002314,7/11/2013,MDLS-1041,1,0.972751236
1002315,7/11/2013,NJSS-1081,1,0.733425815
1002316,7/9/2013,MTR9-0909,1,1.046768308
1002317,7/8/2013,MTS9-0924,1,0.840498449
1002318,7/11/2013,NJR9-0902,2,0.457850542
1002319,7/10/2013,MNRM-1012,1,0.678839557
1002320,7/11/2013,COSS-1099,1,0.784157345
1002321,7/11/2013,NHSS-1070,1,0.662615564
1002322,7/11/2013,MNR9-0901,1,0.933404391
1002323,7/11/2013,ORLS-1104,1,1.289561455
1002324,7/10/2013,ORRM-1001,1,1.194036832
1002325,7/12/2013,MDLS-1038,1,1.055553659
1002326,7/12/2013,WYS9-0928,1,0.80787421
1002327,7/12/2013,NJSS-1087,1,1.131144884
1002328,7/11/2013,LARO-1019,1,0.512525657
1002329,7/10/2013,WYRF-0004,1,1.106877124
1002330,7/14/2013,NYRO-1052,1,0.622983876
1002331,7/14/2013,NJLS-1042,1,0.470416469
1002332,7/15/2013,WYS9-0924,1,0.598615843
1002333,7/14/2013,WYLS-1088,1,1.076963224
1002334,7/15/2013,NYS9-0936,1,1.212598245
1002335,7/15/2013,IDRM-1022,1,0.512745753
1002336,7/15/2013,NER9-0902,1,0.763392723
1002337,7/14/2013,IDRM-1019,1,0.637342708
1002338,7/15/2013,SDR9-0911,1,1.02647246
1002339,7/15/2013,CAS9-0915,1,0.835237756
1002340,7/10/2013,CAS9-0930,1,1.166783992
1002341,7/15/2013,MIS9-0929,1,0.852756058
1002342,7/15/2013,OKRO-1088,1,0.57897482
1002343,7/15/2013,KSR9-0905,1,0.52588812
1002344,7/15/2013,CARM-1010,1,0.425010626
1002345,7/15/2013,NJLS-1041,1,0.561108221
1002346,7/11/2013,CAS9-0916,1,0.941467129
1002347,7/15/2013,DER9-0903,1,0.763176834
1002348,7/16/2013,WYS9-0931,1,0.704446481
1002349,7/16/2013,NYRO-1049,1,0.561218983
1002350,7/15/2013,LARO-1020,1,0.615030788
1002351,7/16/2013,KSR9-0908,1,1.2702646
1002352,7/15/2013,MNR9-0907,1,0.42104582
1002353,7/16/2013,MNRM-1010,1,0.841958701
1002354,7/16/2013,NDS9-0938,2,1.128887939
1002355,7/16/2013,SDR9-0901,1,0.995620136
1002356,7/16/2013,OKRM-1006,1,0.725588442
1002357,7/16/2013,OHS9-0916,1,0.601682245
1002358,7/16/2013,NVR9-0905,1,0.478287594
1002359,7/16/2013,CARM-1011,1,0.430792176
1002360,7/16/2013,ORRM-1008,1,0.303957834
1002361,7/16/2013,TXS9-0937,1,1.22573358
1002362,7/16/2013,NHRO-1033,1,0.280862769
1002363,7/16/2013,IDR9-0908,1,1.112854361
1002364,7/16/2013,MISS-1133,1,1.073275802
1002365,7/16/2013,WIS9-0928,1,0.967255539
1002366,7/15/2013,OKS9-0938,1,0.893242455
1002367,7/16/2013,WAS9-0920,1,0.325675774
1002368,7/17/2013,NERM-1003,1,0.718407214
1002369,7/16/2013,CAS9-0921,1,1.155696137
1002370,7/17/2013,KSRS-1268,1,0.749236414
1002371,7/17/2013,MDR9-0905,2,1.171825156
1002372,7/17/2013,OKLS-1181,1,0.620681433
1002373,7/17/2013,TXR9-0903,2,0.896319913
1002374,7/17/2013,NVRO-1024,1,0.513291557
1002375,7/17/2013,UTR9-0901,1,0.775105653
1002376,7/17/2013,MTR9-0920,1,0.951339303
1002377,7/17/2013,ORR9-0903,1,1.316174958
1002378,7/17/2013,SDR9-0909,1,0.967543045
1002379,7/17/2013,OKS9-0936,1,0.741866132
1002380,7/17/2013,COS9-0938,1,1.152124901
1002381,7/17/2013,VTS9-0909,1,1.020246503
1002382,7/17/2013,PARF-0004,1,1.024138365
1002387,7/17/2013,DERO-1001,1,1.087860921
1002388,7/17/2013,CTS9-0921,1,0.863688534
1002389,7/18/2013,NYLS-1123,1,0.416230626
1002390,7/15/2013,KSS9-0932,1,0.542098951
1002391,7/18/2013,MTS9-0937,1,1.428357698
1002392,7/16/2013,NCRO-1016,1,0.964523205
1002393,7/17/2013,NYRO-1056,1,0.883079863
1002394,7/18/2013,NCS9-0920,1,0
1002395,7/18/2013,MNR9-0908,1,0.768934552
1002396,7/17/2013,MNRO-1052,1,0.735507782
1002397,7/18/2013,NHR9-0905,1,0.815602524
1002398,7/17/2013,CAR9-0912,1,0.318524773
1002399,7/18/2013,NVRM-1006,1,0.825358183
1002400,7/18/2013,ORR9-0911,1,0.612370017
1002401,7/17/2013,NDRO-1022,1,1.017886876
1002402,7/18/2013,NDRM-1001,1,0.797165505
1002403,7/17/2013,OHLS-1069,1,0.810562863
1002404,7/18/2013,WAS9-0921,1,1.23450557
1002405,7/19/2013,COS9-0937,1,1.114852526
1002406,7/19/2013,KSR9-0911,1,0.597655811
1002407,7/19/2013,NCRM-1002,1,0.438005392
1002408,7/21/2013,NYSS-1241,1,0.931906082
1002409,7/19/2013,OHLS-1074,1,0.863919442
1002410,7/21/2013,OHRO-1033,1,0.877949395
1002411,7/21/2013,COS9-0920,2,0.49399156
1002412,7/22/2013,COS9-0921,1,0.766189188
1002413,7/22/2013,NYLS-1124,1,1.076526842
1002414,7/22/2013,PAS9-0919,1,1.130767889
1002415,7/22/2013,WIS9-0927,1,0.899217359
1002416,7/22/2013,WYRF-0007,1,0.961269281
1002417,7/22/2013,OHSS-1122,1,0.35865461
1002418,7/22/2013,ARLS-1045,1,1.180071523
1002419,7/22/2013,KSR9-0912,1,1.225150133
1002420,7/22/2013,IASS-1090,1,0.805098989
1002421,7/22/2013,ILRF-0001,1,0.485781477
1002422,7/18/2013,USGS-0020,1,0.957982441
1002423,7/23/2013,INS9-0918,1,0.69917173
1002424,7/23/2013,NYRO-1051,1,0.575163215
1002425,7/23/2013,AZRM-1003,1,0.573375935
1002426,7/23/2013,IARF-0003,1,0.901780823
1002427,7/22/2013,CAR9-0904,1,0.269101705
1002428,7/22/2013,IASS-1088,1,0.731867136
1002429,7/23/2013,MIS9-0927,1,1.066088127
1002430,7/23/2013,SDRM-1007,1,0.549992668
1002431,7/23/2013,CAS9-0929,1,0.696587897
1002432,7/23/2013,WIS9-0929,1,0.647018387
1002433,7/23/2013,WAR9-0908,1,0.784610021
1002434,7/23/2013,OHSS-1127,1,0.760162777
1002435,7/23/2013,IAS9-0924,1,0.881122723
1002436,7/23/2013,MTS9-0932,1,1.246988104
1002437,7/24/2013,ARRO-1024,1,1.06026399
1002438,7/23/2013,MNRM-1002,1,0.79889938
1002439,7/23/2013,KSRF-0006,1,0.747504775
1002440,7/23/2013,ILLS-1071,1,0.931249077
1002441,7/22/2013,USGS-0009,1,0.862751202
1002442,7/22/2013,MNRM-1006,1,0.42477377
1002443,7/22/2013,LAS9-0948,1,0.764313326
1002444,7/22/2013,MOS9-0932,1,0.559845449
1002445,7/24/2013,NYR9-0906,1,0.416333175
1002446,7/23/2013,WYRF-0006,1,0.951903213
1002447,7/24/2013,INSS-1088,1,0.32497411
1002448,7/19/2013,SDRO-1072,1,1.119242557
1002449,7/17/2013,SDS9-0941,1,0.759896199
1002450,7/24/2013,IARO-1013,1,0.948002017
1002451,7/24/2013,NDRO-1024,1,0.8700789
1002452,7/24/2013,ORR9-0914,1,0.951885434
1002453,7/23/2013,ORS9-0939,1,0.467387808
1002454,7/24/2013,WISS-1164,1,0.218907773
1002455,7/23/2013,ILRF-0003,1,0.826408167
1002456,7/24/2013,OHRF-0002,1,0.682615752
1002457,7/23/2013,MOSS-1159,1,0.663982288
1002458,7/24/2013,TXSS-1210,1,1.195110569
1002459,7/22/2013,NCS9-0921,1,1.252979776
1002460,7/23/2013,NCRF-0002,1,0.921365341
1002461,7/24/2013,MTLS-1130,1,0.856734108
1002462,7/23/2013,KSRS-1303,1,1.033360025
1002463,7/24/2013,ALSS-1065,1,0.443305589
1002464,7/24/2013,SDRM-1011,1,0.598945633
1002465,7/24/2013,CAS9-0926,1,1.071856141
1002466,7/23/2013,OKS9-0934,1,1.040693546
1002467,7/24/2013,INRF-0001,1,1.07611316
1002468,7/24/2013,WARM-1001,1,1.43789629
1002469,7/24/2013,IARF-0004,1,1.187540613
1002470,7/25/2013,IAR9-0905,1,0.415233927
1002471,7/25/2013,NJSS-1078,1,0.940165001
1002472,7/24/2013,ILR9-0902,1,0.480490864
1002473,7/23/2013,USGS-0019,1,0.7434458
1002474,7/25/2013,CAS9-0920,1,0.801399655
1002475,7/25/2013,NYSS-1249,1,0.70025409
1002476,7/25/2013,IDR9-0905,1,0.528130211
1002477,7/25/2013,VTRF-0001,1,0.837823448
1002478,7/25/2013,INS9-0923,1,0.619206013
1002479,7/25/2013,IARF-0002,1,0.6478961
1002480,7/25/2013,OHS9-0921,1,0.78184804
1002481,7/25/2013,ORS9-0937,1,1.112479812
1002482,7/23/2013,NVS9-0921,2,0.455675407
1002483,7/25/2013,NVR9-0920,2,1.007775185
1002484,7/24/2013,NVS9-0926,2,0.584057141
1002485,7/24/2013,NCR9-0903,1,0.816144395
1002486,7/25/2013,MTRO-1070,1,1.208391609
1002487,7/25/2013,ARR9-0905,1,1.22812804
1002488,7/25/2013,ALRF-0001,1,0.950337324
1002489,7/25/2013,LAS9-0944,2,0.792950854
1002490,7/24/2013,LAR9-0915,2,0.73697776
1002491,7/24/2013,MOLS-1080,1,0.868369162
1002492,7/24/2013,IARF-0005,1,0.812310029
1002493,7/24/2013,USGS-0015,1,0.783288615
1002494,7/24/2013,MNR9-0913,1,0.806357795
1002495,7/25/2013,MNR9-0901,2,0.848549447
1002496,7/25/2013,TXS9-0933,1,1.174070738
1002497,7/25/2013,INRF-0002,1,0.596217178
1002498,7/24/2013,MTRO-1061,1,0.557967452
1002499,7/22/2013,USGS-0021,1,0.642131237
1002500,7/26/2013,OHRF-0001,1,0.691132315
1002501,7/26/2013,ALS9-0916,2,0.17996344
1002502,7/28/2013,IDRO-1033,1,0.792840225
1002503,7/26/2013,IDRM-1011,1,0.484552876
1002504,7/27/2013,IDRO-1025,1,1.014196603
1002505,7/28/2013,ALS9-0923,1,0.407097751
1002506,7/28/2013,NYS9-0925,1,1.072986719
1002507,7/25/2013,NDLS-1057,1,1.049217848
1002508,7/26/2013,NDSS-1108,1,1.002104606
1002509,7/25/2013,NDSS-1111,1,0.909563203
1002510,7/25/2013,ILLS-1074,1,0.949732157
1002511,7/25/2013,MORF-0010,1,0.808001353
1002512,7/26/2013,ILRO-1027,1,0.678225363
1002513,7/25/2013,NHR9-0902,1,0.392746984
1002514,7/29/2013,NYS9-0937,1,1.009348358
1002515,7/29/2013,IAS9-0931,1,0.637488497
1002516,7/29/2013,IDRO-1041,1,0.936554831
1002517,7/29/2013,RISS-1084,1,0.767161323
1002518,7/29/2013,ALRO-1021,1,0.422456045
1002519,7/29/2013,IALS-1051,1,0.528107007
1002520,7/29/2013,INLS-1044,1,1.096872897
1002521,7/29/2013,USGS-0004,1,0.574154898
1002522,7/30/2013,COSS-1097,1,0.592176011
1002523,7/30/2013,DES9-0912,2,0.561945403
1002525,7/30/2013,ILSS-1128,1,0.736113952
1002526,7/30/2013,NYLS-1119,1,1.258771325
1002527,7/30/2013,MDR9-0902,1,1.119482174
1002528,7/30/2013,USGS-0012,1,1.101611029
1002529,7/29/2013,MORO-1055,1,1.002684863
1002530,7/30/2013,MORF-0002,1,1.058965861
1002531,7/30/2013,MTRM-1003,1,0.94604507
1002532,7/30/2013,WIRF-0012,1,0.936453823
1002533,7/30/2013,WAR9-0901,2,0.916158189
1002534,7/30/2013,NER9-0905,1,0.97707908
1002535,7/30/2013,GAS9-0914,1,0.860681518
1002536,7/30/2013,IAS9-0920,1,1.239593291
1002537,7/30/2013,OHRO-1032,1,0.150280777
1002538,7/30/2013,MIS9-0928,1,0.899783109
1002539,7/30/2013,OKS9-0933,1,0.215268256
1002540,7/30/2013,KSR9-0901,2,0.111199661
1002541,7/30/2013,SDRO-1067,1,1.213901833
1002542,7/30/2013,OKR9-0912,1,0.649818538
1002543,7/30/2013,WIRF-0013,1,0.579420681
1002544,7/29/2013,USGS-0027,1,0.896418586
1002545,7/30/2013,ALRM-1001,1,0.425799505
1002546,7/30/2013,NHRM-1003,1,0.428862012
1002547,7/30/2013,CAS9-0914,2,0.153920378
1002548,7/30/2013,TXR9-0916,1,0.742870916
1002549,7/30/2013,MNR9-0904,1,1.002674397
1002550,7/31/2013,NDS9-0943,2,1.398530692
1002551,7/31/2013,NES9-0925,1,1.029041125
1002552,7/31/2013,MTR9-0912,1,0.87593385
1002553,7/31/2013,ILSS-1125,1,0.753998383
1002554,7/31/2013,KSRS-1280,1,1.083866994
1002555,7/31/2013,WYR9-0913,1,0.44253659
1002556,7/31/2013,IAS9-0918,1,0.820274919
1002557,7/31/2013,INS9-0920,1,0.543500612
1002558,7/30/2013,LAS9-0950,1,0.37925422
1002559,7/31/2013,LASS-1051,1,1.013166663
1002560,7/31/2013,MILS-1057,1,1.315792497
1002561,7/31/2013,NYS9-0926,1,1.124623796
1002562,7/30/2013,OHR9-0904,1,1.125589831
1002563,7/31/2013,SDLS-1113,1,1.202672977
1002564,7/31/2013,OHS9-0918,1,0.990887579
1002565,8/1/2013,NVR9-0910,2,0.379670809
1002566,7/31/2013,ARS9-0944,1,0.671127873
1002567,8/1/2013,MTR9-0905,1,1.038202743
1002568,7/31/2013,WASS-1133,1,0.978632678
1002569,8/1/2013,WYR9-0904,1,0.864059645
1002570,7/30/2013,USGS-0002,1,0.784279391
1002571,7/31/2013,CTS9-0921,2,0.863688534
1002572,8/1/2013,ILS9-0920,1,0.751224103
1002573,8/1/2013,TXLS-1119,1,0.990410417
1002574,8/1/2013,KSRS-1312,1,0.865629374
1002575,8/1/2013,OHR9-0908,1,0.702124518
1002576,8/1/2013,USGS-0014,1,1.025022236
1002577,8/1/2013,MISS-1135,1,1.135917458
1002578,8/1/2013,NERO-1039,1,0.839816797
1002579,7/31/2013,MNR9-0905,1,0.958563591
1002580,8/1/2013,MNR9-0911,1,1.014904907
1002581,8/1/2013,OHRM-1004,1,0.972723237
1002582,8/2/2013,NYSS-1245,1,0.876706862
1002583,8/1/2013,NHS9-0912,2,0.571635555
1002584,8/2/2013,MIS9-0936,1,1.13555019
1002585,8/2/2013,WYS9-0934,1,1.036887262
1002586,8/1/2013,MORF-0011,1,0.69115568
1002587,8/1/2013,LAS9-0946,1,0.717729733
1002588,8/2/2013,OHLS-1070,1,0.794190437
1002589,8/2/2013,ALRM-1002,1,0.33669133
1002590,7/31/2013,USGS-0001,1,1.082699358
1002591,7/31/2013,MORF-0012,1,1.097538553
1002592,8/4/2013,ALRF-0004,1,0.49443401
1002593,7/31/2013,CAS9-0925,1,0.112035689
1002594,8/1/2013,CAS9-0928,1,0.877413143
1002595,8/2/2013,ILS9-0921,1,0.702867258
1002596,8/4/2013,KYRO-1031,1,0.483634585
1002597,7/30/2013,MTRM-1009,1,0.583762264
1002598,8/4/2013,NYLS-1122,1,1.09695291
1002599,8/2/2013,USGS-0003,1,0.932752266
1002600,8/1/2013,USGS-0028,1,0.752060551
1002601,7/31/2013,USGS-0029,1,0.401569352
1002602,7/31/2013,WILS-1089,1,0.516147153
1002603,8/4/2013,WYRF-0002,1,1.046774058
1002604,8/1/2013,WIS9-0935,1,0.805320121
1002605,8/5/2013,USGS-0013,1,0.970841029
1002606,8/2/2013,NVRM-1007,1,1.210111499
1002607,7/31/2013,MTR9-0916,1,0.306836344
1002608,8/5/2013,NYS9-0924,1,0.519246206
1002609,8/5/2013,NDR9-0905,1,0.952551918
1002610,8/4/2013,NCSS-1083,1,0.420882398
1002611,8/5/2013,VTRS-1012,1,1.190209353
1002612,8/5/2013,VTS9-0911,1,1.106459878
1002613,8/5/2013,RILS-1022,1,0.762404733
1002614,8/5/2013,KSRS-1258,1,0.870162348
1002615,8/5/2013,OKRO-1087,1,0.67539101
1002616,8/5/2013,UTS9-0930,1,0.394940062
1002617,8/5/2013,WYR9-0907,1,0.958959225
1002618,8/6/2013,NYS9-0923,1,0.389575008
1002619,8/5/2013,KYRO-1029,1,0.404087973
1002620,8/6/2013,MIS9-0933,1,1.184755905
1002621,8/5/2013,ALR9-0901,1,0.495229541
1002622,8/6/2013,PAR9-0902,1,0.954436746
1002623,8/6/2013,MTR9-0908,1,0.419433095
1002624,8/6/2013,NDRO-1020,1,1.220662323
1002625,8/6/2013,GAS9-0925,1,0.391083332
1002626,8/6/2013,NHRO-1031,1,0.430381118
1002627,8/5/2013,USGS-0023,1,0.312049174
1002628,8/5/2013,USGS-0024,1,0.482997161
1002629,8/6/2013,INRO-1027,1,0.923715837
1002630,8/6/2013,UTRF-0003,1,1.057404394
1002631,8/6/2013,MOS9-0939,1,0.99129923
1002632,8/6/2013,ILLS-1067,1,0.760269956
1002633,8/6/2013,KYLS-1055,1,0.40675056
1002634,8/6/2013,VTRS-1008,1,0.935124852
1002635,8/6/2013,OKR9-0907,1,1.245475107
1002636,8/6/2013,TXS9-0929,1,0.655705099
1002637,8/6/2013,OKLS-1176,1,1.4419436
1002642,8/7/2013,NYS9-0932,1,0.281554368
1002643,8/6/2013,CORF-0001,1,1.090385593
1002644,8/6/2013,KSRS-1306,1,0.832790712
1002645,8/7/2013,MISS-1132,1,0.556100364
1002646,8/6/2013,WYS9-0930,1,1.048344887
1002647,8/5/2013,MNS9-0927,1,1.101592393
1002648,8/5/2013,MNLS-1105,1,0.895211619
1002649,8/7/2013,NHR9-0904,1,0.440364484
1002650,8/7/2013,USGS-0010,1,1.106355883
1002651,8/7/2013,CTS9-0916,1,0.968667682
1002652,8/7/2013,VTRF-0003,1,1.165361191
1002653,8/7/2013,UTS9-0927,1,0.35999973
1002654,8/7/2013,MTLS-1131,1,0.58172319
1002655,8/7/2013,ILLS-1069,1,0.859028742
1002656,8/7/2013,IDR9-0901,2,0.594660598
1002657,8/6/2013,NERF-0005,1,0.505490416
1002658,8/7/2013,NES9-0926,1,0.583303909
1002659,8/5/2013,USGS-0018,1,0.974829744
1002660,8/6/2013,USGS-0017,1,0.910165726
1002661,8/7/2013,TXRO-1080,1,1.311433732
1002662,8/8/2013,INS9-0918,2,0.466114487
1002663,8/8/2013,NYS9-0934,1,0.693900182
1002664,8/7/2013,MOLS-1088,1,0.823966246
1002665,8/7/2013,OHRF-0003,1,0.875208778
1002666,8/8/2013,NJSS-1077,1,0.979450719
1002667,8/8/2013,WYRO-1032,1,0.997160693
1002668,8/8/2013,IDRO-1039,1,0.843981875
1002669,8/6/2013,MNR9-0914,1,0.827073068
1002670,8/7/2013,MNRO-1055,1,0.832837164
1002671,8/6/2013,NVLS-1067,1,0.887627358
1002672,8/6/2013,SDS9-0942,1,1.094851423
1002673,8/8/2013,ILSS-1130,1,0.496022439
1002674,8/8/2013,KYR9-0905,1,0.496749479
1002675,8/8/2013,MOS9-0937,1,0.872095805
1002676,8/8/2013,MTS9-0928,1,1.121757008
1002677,8/8/2013,PARM-1004,1,0.731499611
1002678,8/7/2013,PARM-1008,1,1.101224798
1002679,8/7/2013,MNRF-0008,1,0.847230711
1002684,8/9/2013,WYRO-1036,1,0.763152575
1002685,8/9/2013,KYS9-0925,1,0.237833461
1002686,8/8/2013,KYRF-0002,1,1.006024917
1002687,8/9/2013,IDRO-1031,1,0.748917107
1002688,8/8/2013,UTLS-1058,1,0.426480476
1002689,8/8/2013,TXR9-0914,1,1.159684434
1002690,8/11/2013,NYLS-1121,1,1.043601758
1002691,8/9/2013,NCR9-0905,1,0.966771238
1002692,8/8/2013,NCLS-1038,1,1.120621006
1002693,8/11/2013,KYS9-0920,1,0.469727018
1002694,8/11/2013,WYS9-0935,1,0.808929965
1002695,8/10/2013,IDRM-1023,1,0.905649674
1002696,8/11/2013,IDRO-1029,1,0.511119323
1002697,8/12/2013,NELS-1073,1,0.294790203
1002698,8/11/2013,NCRF-0004,1,0.607829173
1002699,8/12/2013,ORLS-1093,1,1.198234577
1002700,8/12/2013,NYR9-0910,1,0.437840043
1002701,8/12/2013,KYRF-0001,1,0.662820302
1002702,8/12/2013,OKS9-0937,1,1.019927331
1002703,8/12/2013,ARR9-0908,1,0.86046761
1002704,8/12/2013,OKRO-1086,1,0.911090589
1002705,8/12/2013,IDRO-1036,1,0.4486984
1002706,8/12/2013,DER9-0903,2,1.09025262
1002707,8/12/2013,CAS9-0918,1,1.224753144
1002709,8/13/2013,KYSS-1077,1,0.108843197
1002710,8/13/2013,NYS9-0931,1,0.931164682
1002711,8/12/2013,NCR9-0901,1,0.156297331
1002712,8/13/2013,ILR9-0902,2,0.480490864
1002713,8/13/2013,ARLS-1046,1,1.325618406
1002714,8/13/2013,TXS9-0934,1,1.157829964
1002715,8/13/2013,OKRM-1004,1,0.906385141
1002716,8/13/2013,OKLS-1182,1,0.423140798
1002717,8/13/2013,MNR9-0918,1,0.473031707
1002718,8/12/2013,MNRM-1011,1,0.415983113
1002719,8/13/2013,MILS-1058,1,1.09973605
1002720,8/13/2013,SDS9-0939,1,0.683707785
1002721,8/14/2013,VTRS-1002,1,0.912922243
1002722,8/13/2013,DERO-1005,1,0.761691627
1002724,8/14/2013,ORLS-1097,1,1.185280484
1002725,8/14/2013,NYRO-1058,1,0.582731338
1002726,8/12/2013,WIS9-0927,2,0.770757736
1002727,8/13/2013,WILS-1090,1,0.575249114
1002728,8/14/2013,KYS9-0923,1,0.397628433
