UNIQUE_ID,IND_DOMAIN,DSGN_CYCLE,WGT_TP,SITE_ID
NRS_NE-10086,CORE,2008-09,164.7469971,FW08NE114
NRS_NE-10097,CORE,2008-09,164.7469971,FW08NE166
NRS_NE-10101,CORE,2008-09,842.7917545,FW08NE189
NRS_NE-10107,CORE,2013-14,446.1471598,NELS-1073
NRS_NE-10107,CORE,2018-19,446.1471598,NRS18_NE_10013
NRS_NE-10108,CORE,2013-14,164.7469971,NELS-1074
NRS_NE-10108,CORE,2018-19,164.7469971,NRS18_NE_10018
NRS_NE-10113,CORE,2013-14,164.7469971,NELS-1079
NRS_NE-10116,CORE,2013-14,164.7469971,NELS-1082
NRS_NE-10116,CORE,2018-19,164.7469971,NRS18_NE_10020
NRS_NE-10117,CORE,2013-14,83.4122103,NELS-1083
NRS_NE-10118,CORE,2013-14,88.79805782,NERM-1001
NRS_NE-10118,CORE,2018-19,88.79805782,NRS18_NE_10014
NRS_NE-10120,CORE,2013-14,79.22681464,NERM-1003
NRS_NE-10120,CORE,2018-19,79.22681464,NRS18_NE_10024
NRS_NE-10121,CORE,2013-14,88.79805782,NERM-1004
NRS_NE-10121,CORE,2018-19,88.79805782,NRS18_NE_10025
NRS_NE-10122,CORE,2013-14,88.79805782,NERM-1005
NRS_NE-10122,CORE,2018-19,88.79805782,NRS18_NE_10026
NRS_NE-10124,CORE,2013-14,33.73180058,NERM-1007
NRS_NE-10125,CORE,2013-14,88.79805782,NERM-1008
NRS_NE-10126,CORE,2013-14,88.79805782,NERO-1037
NRS_NE-10126,CORE,2018-19,88.79805782,NRS18_NE_10021
NRS_NE-10128,CORE,2013-14,88.79805782,NERO-1039
NRS_NE-10131,CORE,2013-14,79.22681464,NERO-1042
NRS_NE-10132,CORE,2013-14,88.79805782,NERO-1043
NRS_NE-10132,CORE,2018-19,88.79805782,NRS18_NE_10073
NRS_NE-10134,CORE,2013-14,33.73180058,NERO-1045
NRS_NE-10135,CORE,2013-14,79.22681464,NERO-1046
NRS_NE-10135,CORE,2018-19,79.22681464,NRS18_NE_10075
NRS_NE-10136,CORE,2013-14,842.7917545,NESS-1128
NRS_NE-10136,CORE,2018-19,842.7917545,NRS18_NE_10015
NRS_NE-10142,CORE,2013-14,544.6108292,NESS-1134
NRS_NE-10142,CORE,2018-19,544.6108292,NRS18_NE_10016
NRS_NE-10146,CORE,2013-14,842.7917545,NESS-1138
NRS_NE-10148,CORE,2013-14,187.1879177,NESS-1140
NRS_NE-10151,CORE,2013-14,544.6108292,NESS-1143
NRS_NE-10151,CORE,2018-19,544.6108292,NRS18_NE_10071
NRS_NE-10157,CORE,2018-19,842.7917545,NRS18_NE_10028
NRS_NE-10158,CORE,2018-19,544.6108292,NRS18_NE_10029
NRS_NE-10159,CORE,2018-19,83.4122103,NRS18_NE_10030
NRS_NE-10162,CORE,2018-19,164.7469971,NRS18_NE_10033
NRS_NE-10163,CORE,2018-19,164.7469971,NRS18_NE_10034
NRS_NE-10164,CORE,2018-19,446.1471598,NRS18_NE_10035
NRS_NE-10166,CORE,2018-19,79.22681464,NRS18_NE_10037
NRS_NE-10167,CORE,2018-19,79.22681464,NRS18_NE_10038
NRS_NE-10170,CORE,2018-19,79.22681464,NRS18_NE_10041
NRS_NE-10171,CORE,2018-19,79.22681464,NRS18_NE_10042
NRS_NE-10172,CORE,2018-19,79.22681464,NRS18_NE_10043
NRS_NE-10173,CORE,2018-19,88.79805782,NRS18_NE_10044
NRS_NE-10174,CORE,2018-19,88.79805782,NRS18_NE_10045
NRS_NE-10175,CORE,2018-19,33.73180058,NRS18_NE_10046
NRS_NE-10177,CORE,2018-19,33.73180058,NRS18_NE_10048
NRS_NE-10178,CORE,2018-19,79.22681464,NRS18_NE_10049
NRS_NE-10179,CORE,2018-19,79.22681464,NRS18_NE_10050
NRS_NE-10181,CORE,2018-19,79.22681464,NRS18_NE_10052
NRS_NE-10182,CORE,2018-19,79.22681464,NRS18_NE_10053
NRS_NE-10183,CORE,2018-19,79.22681464,NRS18_NE_10054
NRS_NE-10185,CORE,2018-19,79.22681464,NRS18_NE_10056
NRS_NE-10186,CORE,2018-19,88.79805782,NRS18_NE_10057
NRS_NE-10188,CORE,2018-19,187.1879177,NRS18_NE_10079
NRS_NE-10208,CORE,2018-19,83.4122103,NRS18_NE_10544
NRS_NE-10209,CORE,2018-19,164.7469971,NRS18_NE_10678
NRS_NE-10214,CORE,2018-19,164.7469971,NRS18_NE_10683
NRS_NE-10220,CORE,2018-19,33.73180058,NRS18_NE_10983
NRS_NE-10226,CORE,2018-19,79.22681464,NRS18_NE_11133
NRS_NE-10242,CORE,2018-19,79.22681464,NRS18_NE_11149
NRS_NE-10248,CORE,2018-19,33.73180058,NRS18_NE_11433
NRS_NE-10249,CORE,2018-19,79.22681464,NRS18_NE_11578
NRS_NE-10261,CORE,2018-19,79.22681464,NRS18_NE_11590
NRS_NH-10068,CORE,2008-09,34.13906953,FW08NH005
NRS_NH-10068,CORE,2013-14,34.13906953,NHR9-0901
NRS_NH-10068,CORE,2018-19,34.13906953,NRS18_NH_10002
NRS_NH-10070,CORE,2008-09,34.13906953,FW08NH007
NRS_NH-10070,CORE,2013-14,34.13906953,NHR9-0902
NRS_NH-10072,CORE,2008-09,34.13906953,FW08NH009
NRS_NH-10072,CORE,2013-14,34.13906953,NHR9-0903
NRS_NH-10072,CORE,2018-19,34.13906953,NRS18_NH_10004
NRS_NH-10073,CORE,2008-09,34.13906953,FW08NH010
NRS_NH-10073,CORE,2013-14,34.13906953,NHR9-0904
NRS_NH-10073,CORE,2018-19,34.13906953,NRS18_NH_10005
NRS_NH-10074,CORE,2008-09,34.13906953,FW08NH011
NRS_NH-10074,CORE,2013-14,34.13906953,NHR9-0905
NRS_NH-10077,CORE,2008-09,34.13906953,FW08NH014
NRS_NH-10079,CORE,2008-09,34.13906953,FW08NH016
NRS_NH-10080,CORE,2008-09,34.13906953,FW08NH017
NRS_NH-10081,CORE,2008-09,34.13906953,FW08NH018
NRS_NH-10083,CORE,2008-09,34.13906953,FW08NH020
NRS_NH-10091,CORE,2008-09,190.1083508,FW08NH057
NRS_NH-10091,CORE,2013-14,190.1083508,NHS9-0911
NRS_NH-10091,CORE,2018-19,190.1083508,NRS18_NH_10001
NRS_NH-10099,CORE,2008-09,265.6058425,FW08NH099
NRS_NH-10099,CORE,2013-14,265.6058425,NHS9-0912
NRS_NH-10100,CORE,2008-09,190.1083508,FW08NH104
NRS_NH-10100,CORE,2013-14,190.1083508,NHS9-0913
NRS_NH-10100,CORE,2018-19,190.1083508,NRS18_NH_10003
NRS_NH-10102,CORE,2013-14,190.1083508,NHLS-1044
NRS_NH-10102,CORE,2018-19,190.1083508,NRS18_NH_10006
NRS_NH-10103,CORE,2013-14,190.1083508,NHLS-1045
NRS_NH-10103,CORE,2018-19,190.1083508,NRS18_NH_10009
NRS_NH-10104,CORE,2013-14,34.13906953,NHRM-1001
NRS_NH-10105,CORE,2013-14,34.13906953,NHRM-1002
NRS_NH-10105,CORE,2018-19,34.13906953,NRS18_NH_10011
NRS_NH-10106,CORE,2013-14,34.13906953,NHRM-1003
NRS_NH-10107,CORE,2013-14,34.13906953,NHRM-1004
NRS_NH-10108,CORE,2013-14,34.13906953,NHRM-1005
NRS_NH-10109,CORE,2013-14,34.13906953,NHRO-1031
NRS_NH-10109,CORE,2018-19,34.13906953,NRS18_NH_10010
NRS_NH-10111,CORE,2013-14,34.13906953,NHRO-1033
NRS_NH-10114,CORE,2013-14,265.6058425,NHSS-1067
NRS_NH-10114,CORE,2018-19,265.6058425,NRS18_NH_10008
NRS_NH-10115,CORE,2013-14,265.6058425,NHSS-1068
NRS_NH-10117,CORE,2013-14,265.6058425,NHSS-1070
NRS_NH-10122,CORE,2018-19,34.13906953,NRS18_NH_10007
NRS_NH-10123,CORE,2018-19,265.6058425,NRS18_NH_10012
NRS_NH-10125,CORE,2018-19,265.6058425,NRS18_NH_10014
NRS_NH-10127,CORE,2018-19,265.6058425,NRS18_NH_10016
NRS_NH-10128,CORE,2018-19,190.1083508,NRS18_NH_10017
NRS_NH-10129,CORE,2018-19,190.1083508,NRS18_NH_10018
NRS_NH-10130,CORE,2018-19,34.13906953,NRS18_NH_10019
NRS_NH-10131,CORE,2018-19,265.6058425,NRS18_NH_10020
NRS_NH-10133,CORE,2018-19,265.6058425,NRS18_NH_10031
NRS_NH-10137,CORE,2018-19,190.1083508,NRS18_NH_10035
NRS_NJ-10010,CORE,2008-09,168.1640025,FW08NJ003
NRS_NJ-10010,CORE,2013-14,168.1640025,NJS9-0908
NRS_NJ-10010,CORE,2018-19,168.1640025,NRS18_NJ_10001
NRS_NJ-10011,CORE,2008-09,17.59061109,FW08NJ004
NRS_NJ-10011,CORE,2013-14,17.59061109,NJR9-0901
NRS_NJ-10011,CORE,2018-19,17.59061109,NRS18_NJ_10002
NRS_NJ-10012,CORE,2008-09,17.59061109,FW08NJ005
NRS_NJ-10012,CORE,2013-14,17.59061109,NJR9-0902
NRS_NJ-10014,CORE,2008-09,17.59061109,FW08NJ007
NRS_NJ-10015,CORE,2008-09,17.59061109,FW08NJ008
NRS_NJ-10016,CORE,2008-09,17.59061109,FW08NJ009
NRS_NJ-10018,CORE,2008-09,17.59061109,FW08NJ011
NRS_NJ-10020,CORE,2008-09,17.59061109,FW08NJ013
NRS_NJ-10022,CORE,2008-09,117.5430201,FW08NJ015
NRS_NJ-10022,CORE,2013-14,117.5430201,NJS9-0909
NRS_NJ-10023,CORE,2008-09,117.5430201,FW08NJ016
NRS_NJ-10025,CORE,2008-09,168.1640025,FW08NJ019
NRS_NJ-10026,CORE,2008-09,168.1640025,FW08NJ021
NRS_NJ-10031,CORE,2008-09,168.1640025,FW08NJ035
NRS_NJ-10034,CORE,2013-14,321.5738066,NJLS-1041
NRS_NJ-10034,CORE,2018-19,321.5738066,NRS18_NJ_10003
NRS_NJ-10035,CORE,2013-14,78.42376556,NJLS-1042
NRS_NJ-10036,CORE,2013-14,117.5430201,NJLS-1043
NRS_NJ-10037,CORE,2013-14,4.927817973,NJRM-1001
NRS_NJ-10038,CORE,2013-14,17.59061109,NJRM-1002
NRS_NJ-10038,CORE,2018-19,17.59061109,NRS18_NJ_10008
NRS_NJ-10039,CORE,2013-14,4.927817973,NJRM-1003
NRS_NJ-10039,CORE,2018-19,4.927817973,NRS18_NJ_10032
NRS_NJ-10040,CORE,2013-14,17.59061109,NJRO-1019
NRS_NJ-10040,CORE,2018-19,17.59061109,NRS18_NJ_10007
NRS_NJ-10041,CORE,2013-14,17.59061109,NJRO-1020
NRS_NJ-10045,CORE,2013-14,128.7535265,NJSS-1077
NRS_NJ-10045,CORE,2018-19,128.7535265,NRS18_NJ_10005
NRS_NJ-10046,CORE,2013-14,128.7535265,NJSS-1078
NRS_NJ-10049,CORE,2013-14,168.1640025,NJSS-1081
NRS_NJ-10050,CORE,2013-14,128.7535265,NJSS-1082
NRS_NJ-10053,CORE,2013-14,128.7535265,NJSS-1085
NRS_NJ-10054,CORE,2013-14,55.55309904,NJSS-1086
NRS_NJ-10055,CORE,2013-14,442.8181094,NJSS-1087
NRS_NJ-10056,CORE,2013-14,168.1640025,NJSS-1088
NRS_NJ-10057,CORE,2018-19,321.5738066,NRS18_NJ_10006
NRS_NJ-10058,CORE,2018-19,442.8181094,NRS18_NJ_10009
NRS_NJ-10062,CORE,2018-19,321.5738066,NRS18_NJ_10013
NRS_NJ-10065,CORE,2018-19,78.42376556,NRS18_NJ_10016
NRS_NJ-10068,CORE,2018-19,4.927817973,NRS18_NJ_10019
NRS_NJ-10069,CORE,2018-19,17.59061109,NRS18_NJ_10020
NRS_NJ-10071,CORE,2018-19,442.8181094,NRS18_NJ_10034
NRS_NJ-10072,CORE,2018-19,128.7535265,NRS18_NJ_10183
NRS_NJ-10074,CORE,2018-19,168.1640025,NRS18_NJ_10334
NRS_NJ-10075,CORE,2018-19,55.55309904,NRS18_NJ_10633
NRS_NJ-10076,CORE,2018-19,117.5430201,NRS18_NJ_10783
NRS_NJ-10077,CORE,2018-19,17.59061109,NRS18_NJ_11083
NRS_NJ-10078,CORE,2018-19,78.42376556,NRS18_NJ_11233
NRS_NM-10054,CORE,2008-09,47.95457657,FW08NM005
NRS_NM-10054,CORE,2013-14,47.95457657,NMR9-0901
NRS_NM-10057,CORE,2008-09,66.43027921,FW08NM008
NRS_NM-10057,CORE,2013-14,66.43027921,NMR9-0902
NRS_NM-10057,CORE,2018-19,66.43027921,NRS18_NM_10002
NRS_NM-10059,CORE,2008-09,33.73862976,FW08NM010
NRS_NM-10059,CORE,2013-14,33.73862976,NMR9-0903
NRS_NM-10061,CORE,2008-09,488.9442079,FW08NM012
NRS_NM-10061,CORE,2013-14,488.9442079,NMS9-0920
NRS_NM-10061,CORE,2018-19,488.9442079,NRS18_NM_10001
NRS_NM-10062,CORE,2008-09,119.7571341,FW08NM013
NRS_NM-10067,CORE,2008-09,344.896324,FW08NM018
NRS_NM-10068,CORE,2008-09,33.73862976,FW08NM019
NRS_NM-10068,CORE,2013-14,33.73862976,NMR9-0904
NRS_NM-10068,CORE,2018-19,33.73862976,NRS18_NM_10035
NRS_NM-10071,CORE,2008-09,66.43027921,FW08NM022
NRS_NM-10071,CORE,2013-14,66.43027921,NMR9-0905
NRS_NM-10072,CORE,2008-09,47.95457657,FW08NM023
NRS_NM-10072,CORE,2013-14,47.95457657,NMR9-0906
NRS_NM-10073,CORE,2008-09,66.43027921,FW08NM024
NRS_NM-10074,CORE,2008-09,119.7571341,FW08NM025
NRS_NM-10075,CORE,2008-09,66.43027921,FW08NM026
NRS_NM-10076,CORE,2008-09,66.43027921,FW08NM027
NRS_NM-10080,CORE,2008-09,33.73862976,FW08NM031
NRS_NM-10083,CORE,2008-09,66.43027921,FW08NM034
NRS_NM-10084,CORE,2008-09,33.73862976,FW08NM035
NRS_NM-10087,CORE,2008-09,66.43027921,FW08NM038
NRS_NM-10088,CORE,2008-09,47.95457657,FW08NM039
NRS_NM-10091,CORE,2008-09,66.43027921,FW08NM042
NRS_NM-10092,CORE,2008-09,33.73862976,FW08NM043
NRS_NM-10094,CORE,2008-09,33.73862976,FW08NM045
NRS_NM-10096,CORE,2008-09,66.43027921,FW08NM047
NRS_NM-10097,CORE,2008-09,33.73862976,FW08NM048
NRS_NM-10099,CORE,2008-09,488.9442079,FW08NM061
NRS_NM-10099,CORE,2013-14,488.9442079,NMS9-0924
NRS_NM-10099,CORE,2018-19,488.9442079,NRS18_NM_10003
NRS_NM-10100,CORE,2008-09,304.0036197,FW08NM064
NRS_NM-10100,CORE,2013-14,304.0036197,NMS9-0925
NRS_NM-10101,CORE,2008-09,119.7571341,FW08NM069
NRS_NM-10101,CORE,2013-14,119.7571341,NMS9-0926
NRS_NM-10102,CORE,2008-09,344.896324,FW08NM070
NRS_NM-10108,CORE,2008-09,119.7571341,FW08NM105
NRS_NM-10123,CORE,2013-14,304.0036197,NMLS-1044
NRS_NM-10123,CORE,2018-19,304.0036197,NRS18_NM_10007
NRS_NM-10124,CORE,2013-14,144.7535229,NMLS-1045
NRS_NM-10126,CORE,2013-14,119.7571341,NMLS-1047
NRS_NM-10127,CORE,2013-14,66.43027921,NMRM-1001
NRS_NM-10127,CORE,2018-19,66.43027921,NRS18_NM_10008
NRS_NM-10128,CORE,2013-14,47.95457657,NMRM-1002
NRS_NM-10131,CORE,2013-14,66.43027921,NMRM-1005
NRS_NM-10131,CORE,2018-19,66.43027921,NRS18_NM_10042
NRS_NM-10133,CORE,2013-14,33.73862976,NMRM-1007
NRS_NM-10134,CORE,2013-14,47.95457657,NMRO-1025
NRS_NM-10137,CORE,2013-14,47.95457657,NMRO-1028
NRS_NM-10139,CORE,2013-14,33.73862976,NMRO-1030
NRS_NM-10140,CORE,2013-14,344.896324,NMSS-1076
NRS_NM-10145,CORE,2013-14,488.9442079,NMSS-1081
NRS_NM-10149,CORE,2013-14,488.9442079,NMSS-1085
NRS_NM-10149,CORE,2018-19,488.9442079,NRS18_NM_10038
NRS_NM-10153,CORE,2018-19,258.6450662,NRS18_NM_10013
NRS_NM-10154,CORE,2018-19,488.9442079,NRS18_NM_10014
NRS_NM-10159,CORE,2018-19,304.0036197,NRS18_NM_10019
NRS_NM-10171,CORE,2018-19,66.43027921,NRS18_NM_10031
NRS_NM-10211,CORE,2018-19,344.896324,NRS18_NM_10381
NRS_NM-10227,CORE,2018-19,344.896324,NRS18_NM_10397
NRS_NM-10241,CORE,2018-19,119.7571341,NRS18_NM_10507
NRS_NM-10245,CORE,2018-19,119.7571341,NRS18_NM_10511
NRS_NM-10247,CORE,2018-19,304.0036197,NRS18_NM_10645
NRS_NM-10259,CORE,2018-19,144.7535229,NRS18_NM_10805
NRS_NM-10263,CORE,2018-19,144.7535229,NRS18_NM_10809
NRS_NM-10267,CORE,2018-19,47.95457657,NRS18_NM_10947
NRS_NM-10271,CORE,2018-19,47.95457657,NRS18_NM_10951
NRS_NM-10288,CORE,2018-19,47.95457657,NRS18_NM_10968
NRS_NM-10322,CORE,2018-19,47.95457657,NRS18_NM_11002
NRS_NM-10323,CORE,2018-19,33.73862976,NRS18_NM_11094
NRS_NM-10326,CORE,2018-19,66.43027921,NRS18_NM_11246
NRS_NM-10332,CORE,2018-19,66.43027921,NRS18_NM_11252
NRS_NM-10340,CORE,2018-19,47.95457657,NRS18_NM_11401
NRS_NM-10348,CORE,2018-19,47.95457657,NRS18_NM_11409
NRS_NM-10373,CORE,2018-19,47.95457657,NRS18_NM_11434
NRS_NM-10376,CORE,2018-19,47.95457657,NRS18_NM_11437
NRS_NM-10378,CORE,2018-19,33.73862976,NRS18_NM_11545
NRS_NM-10386,CORE,2018-19,66.43027921,NRS18_NM_11701
NRS_NV-10280,CORE,2008-09,456.2397554,FW08NV014
NRS_NV-10280,CORE,2013-14,456.2397554,NVS9-0921
NRS_NV-10280,CORE,2018-19,456.2397554,NRS18_NV_10001
NRS_NV-10281,CORE,2008-09,456.2397554,FW08NV015
NRS_NV-10285,CORE,2008-09,48.06123897,FW08NV019
NRS_NV-10286,CORE,2008-09,48.06123897,FW08NV020
NRS_NV-10286,CORE,2013-14,48.06123897,NVR9-0902
NRS_NV-10286,CORE,2018-19,48.06123897,NRS18_NV_10004
NRS_NV-10288,CORE,2008-09,48.06123897,FW08NV022
NRS_NV-10292,CORE,2008-09,147.7230529,FW08NV026
NRS_NV-10294,CORE,2008-09,133.4898471,FW08NV028
NRS_NV-10295,CORE,2008-09,133.4898471,FW08NV029
NRS_NV-10295,CORE,2013-14,133.4898471,NVS9-0924
NRS_NV-10295,CORE,2018-19,133.4898471,NRS18_NV_10003
NRS_NV-10297,CORE,2008-09,48.06123897,FW08NV031
NRS_NV-10297,CORE,2013-14,48.06123897,NVR9-0905
NRS_NV-10297,CORE,2018-19,48.06123897,NRS18_NV_10005
NRS_NV-10298,CORE,2008-09,48.06123897,FW08NV032
NRS_NV-10299,CORE,2008-09,133.4898471,FW08NV033
NRS_NV-10300,CORE,2008-09,48.06123897,FW08NV034
NRS_NV-10301,CORE,2008-09,48.06123897,FW08NV035
NRS_NV-10303,CORE,2008-09,133.4898471,FW08NV037
NRS_NV-10303,CORE,2013-14,133.4898471,NVS9-0926
NRS_NV-10304,CORE,2008-09,147.7230529,FW08NV038
NRS_NV-10305,CORE,2008-09,133.4898471,FW08NV039
NRS_NV-10306,CORE,2008-09,133.4898471,FW08NV040
NRS_NV-10306,CORE,2013-14,133.4898471,NVR9-0910
NRS_NV-10306,CORE,2018-19,133.4898471,NRS18_NV_10002
NRS_NV-10307,CORE,2008-09,48.06123897,FW08NV041
NRS_NV-10315,CORE,2008-09,456.2397554,FW08NV049
NRS_NV-10316,CORE,2008-09,48.06123897,FW08NV050
NRS_NV-10317,CORE,2008-09,48.06123897,FW08NV051
NRS_NV-10319,CORE,2008-09,456.2397554,FW08NV053
NRS_NV-10320,CORE,2008-09,456.2397554,FW08NV054
NRS_NV-10322,CORE,2008-09,48.06123897,FW08NV056
NRS_NV-10323,CORE,2008-09,48.06123897,FW08NV057
NRS_NV-10324,CORE,2008-09,48.06123897,FW08NV058
NRS_NV-10328,CORE,2008-09,48.06123897,FW08NV062
NRS_NV-10328,CORE,2013-14,48.06123897,NVR9-0917
NRS_NV-10328,CORE,2018-19,48.06123897,NRS18_NV_10006
NRS_NV-10329,CORE,2008-09,48.06123897,FW08NV063
NRS_NV-10331,CORE,2008-09,133.4898471,FW08NV065
NRS_NV-10332,CORE,2008-09,48.06123897,FW08NV066
NRS_NV-10335,CORE,2008-09,48.06123897,FW08NV069
NRS_NV-10335,CORE,2013-14,48.06123897,NVR9-0920
NRS_NV-10339,CORE,2013-14,133.4898471,NVLS-1046
NRS_NV-10339,CORE,2018-19,133.4898471,NRS18_NV_10007
NRS_NV-10341,CORE,2013-14,133.4898471,NVLS-1048
NRS_NV-10341,CORE,2018-19,133.4898471,NRS18_NV_10010
NRS_NV-10360,CORE,2013-14,133.4898471,NVLS-1067
NRS_NV-10360,CORE,2018-19,133.4898471,NRS18_NV_10011
NRS_NV-10362,CORE,2013-14,133.4898471,NVLS-1069
NRS_NV-10365,CORE,2013-14,133.4898471,NVLS-1072
NRS_NV-10367,CORE,2013-14,133.4898471,NVLS-1074
NRS_NV-10390,CORE,2013-14,48.06123897,NVRM-1001
NRS_NV-10390,CORE,2018-19,48.06123897,NRS18_NV_10008
NRS_NV-10395,CORE,2013-14,48.06123897,NVRM-1006
NRS_NV-10395,CORE,2018-19,48.06123897,NRS18_NV_10014
NRS_NV-10396,CORE,2013-14,48.06123897,NVRM-1007
NRS_NV-10398,CORE,2013-14,48.06123897,NVRO-1020
NRS_NV-10398,CORE,2018-19,48.06123897,NRS18_NV_10012
NRS_NV-10402,CORE,2013-14,48.06123897,NVRO-1024
NRS_NV-10402,CORE,2018-19,48.06123897,NRS18_NV_10013
NRS_NV-10405,CORE,2013-14,48.06123897,NVRO-1027
NRS_NV-10419,CORE,2013-14,48.06123897,NVRO-1041
NRS_NV-10427,CORE,2013-14,456.2397554,NVSS-1104
NRS_NV-10427,CORE,2018-19,456.2397554,NRS18_NV_10009
NRS_NV-10465,CORE,2018-19,117.065671,NRS18_NV_10016
NRS_NV-10471,CORE,2018-19,48.06123897,NRS18_NV_10022
NRS_NV-10473,CORE,2018-19,48.06123897,NRS18_NV_10024
NRS_NV-10474,CORE,2018-19,6.243370645,NRS18_NV_10025
NRS_NV-10475,CORE,2018-19,48.06123897,NRS18_NV_10026
NRS_NV-10480,CORE,2018-19,456.2397554,NRS18_NV_10188
NRS_NV-10484,CORE,2018-19,456.2397554,NRS18_NV_10192
NRS_NV-10487,CORE,2018-19,456.2397554,NRS18_NV_10195
NRS_NV-10558,CORE,2018-19,3.755287817,NRS18_NV_10405
NRS_NV-10569,CORE,2018-19,133.4898471,NRS18_NV_10495
NRS_NV-10573,CORE,2018-19,48.06123897,NRS18_NV_10638
NRS_NV-10575,CORE,2018-19,48.06123897,NRS18_NV_10936
NRS_NY-10038,CORE,2008-09,42.28091469,FW08NY017
NRS_NY-10038,CORE,2013-14,42.28091469,NYR9-0901
NRS_NY-10038,CORE,2018-19,42.28091469,NRS18_NY_10002
NRS_NY-10039,CORE,2008-09,884.5143032,FW08NY018
NRS_NY-10039,CORE,2013-14,884.5143032,NYS9-0923
NRS_NY-10040,CORE,2008-09,42.28091469,FW08NY019
NRS_NY-10040,CORE,2013-14,42.28091469,NYR9-0902
NRS_NY-10042,CORE,2008-09,42.28091469,FW08NY021
NRS_NY-10042,CORE,2013-14,42.28091469,NYR9-0903
NRS_NY-10042,CORE,2018-19,42.28091469,NRS18_NY_10012
NRS_NY-10043,CORE,2008-09,884.5143032,FW08NY022
NRS_NY-10043,CORE,2013-14,884.5143032,NYS9-0924
NRS_NY-10043,CORE,2018-19,884.5143032,NRS18_NY_10068
NRS_NY-10044,CORE,2008-09,42.28091469,FW08NY023
NRS_NY-10044,CORE,2013-14,42.28091469,NYR9-0904
NRS_NY-10044,CORE,2018-19,42.28091469,NRS18_NY_10013
NRS_NY-10045,CORE,2008-09,411.5325092,FW08NY024
NRS_NY-10045,CORE,2013-14,411.5325092,NYS9-0925
NRS_NY-10046,CORE,2008-09,42.28091469,FW08NY025
NRS_NY-10046,CORE,2013-14,42.28091469,NYR9-0905
NRS_NY-10046,CORE,2018-19,42.28091469,NRS18_NY_10014
NRS_NY-10048,CORE,2008-09,42.28091469,FW08NY027
NRS_NY-10048,CORE,2013-14,42.28091469,NYR9-0906
NRS_NY-10048,CORE,2018-19,42.28091469,NRS18_NY_10015
NRS_NY-10049,CORE,2008-09,42.28091469,FW08NY028
NRS_NY-10049,CORE,2013-14,42.28091469,NYR9-0907
NRS_NY-10049,CORE,2018-19,42.28091469,NRS18_NY_10016
NRS_NY-10051,CORE,2008-09,42.28091469,FW08NY030
NRS_NY-10051,CORE,2013-14,42.28091469,NYR9-0908
NRS_NY-10051,CORE,2018-19,42.28091469,NRS18_NY_10017
NRS_NY-10053,CORE,2008-09,42.28091469,FW08NY032
NRS_NY-10053,CORE,2013-14,42.28091469,NYR9-0909
NRS_NY-10053,CORE,2018-19,42.28091469,NRS18_NY_10018
NRS_NY-10055,CORE,2008-09,42.28091469,FW08NY034
NRS_NY-10055,CORE,2013-14,42.28091469,NYR9-0910
NRS_NY-10055,CORE,2018-19,42.28091469,NRS18_NY_10019
NRS_NY-10056,CORE,2008-09,42.28091469,FW08NY035
NRS_NY-10056,CORE,2013-14,42.28091469,NYR9-0911
NRS_NY-10056,CORE,2018-19,42.28091469,NRS18_NY_10020
NRS_NY-10058,CORE,2008-09,42.28091469,FW08NY037
NRS_NY-10058,CORE,2013-14,42.28091469,NYR9-0912
NRS_NY-10060,CORE,2008-09,42.28091469,FW08NY039
NRS_NY-10060,CORE,2013-14,42.28091469,NYR9-0913
NRS_NY-10061,CORE,2008-09,42.28091469,FW08NY040
NRS_NY-10061,CORE,2013-14,42.28091469,NYR9-0914
NRS_NY-10062,CORE,2008-09,884.5143032,FW08NY041
NRS_NY-10062,CORE,2013-14,884.5143032,NYS9-0926
NRS_NY-10062,CORE,2018-19,884.5143032,NRS18_NY_10004
NRS_NY-10063,CORE,2008-09,42.28091469,FW08NY042
NRS_NY-10063,CORE,2013-14,42.28091469,NYR9-0915
NRS_NY-10065,CORE,2008-09,42.28091469,FW08NY044
NRS_NY-10065,CORE,2013-14,42.28091469,NYR9-0916
NRS_NY-10067,CORE,2008-09,884.5143032,FW08NY046
NRS_NY-10067,CORE,2013-14,884.5143032,NYS9-0927
NRS_NY-10068,CORE,2008-09,42.28091469,FW08NY047
NRS_NY-10069,CORE,2008-09,884.5143032,FW08NY048
NRS_NY-10070,CORE,2008-09,42.28091469,FW08NY049
NRS_NY-10071,CORE,2008-09,42.28091469,FW08NY050
NRS_NY-10072,CORE,2008-09,42.28091469,FW08NY051
NRS_NY-10073,CORE,2008-09,42.28091469,FW08NY052
NRS_NY-10074,CORE,2008-09,42.28091469,FW08NY053
NRS_NY-10075,CORE,2008-09,331.6369197,FW08NY055
NRS_NY-10075,CORE,2013-14,331.6369197,NYS9-0929
NRS_NY-10077,CORE,2008-09,411.5325092,FW08NY064
NRS_NY-10077,CORE,2013-14,411.5325092,NYS9-0930
NRS_NY-10077,CORE,2018-19,411.5325092,NRS18_NY_10007
NRS_NY-10078,CORE,2008-09,884.5143032,FW08NY065
NRS_NY-10078,CORE,2013-14,884.5143032,NYS9-0931
NRS_NY-10079,CORE,2008-09,884.5143032,FW08NY066
NRS_NY-10079,CORE,2013-14,884.5143032,NYS9-0932
NRS_NY-10079,CORE,2018-19,884.5143032,NRS18_NY_10009
NRS_NY-10081,CORE,2008-09,884.5143032,FW08NY076
