SITE_ID,VISIT_NO,PROTOCOL,XDEPTH_CM,SDDEPTH_CM,XWIDTH,XWXD,RP100,RPGT50,XBKF_W,XBKF_H,XINC_H,SINU,XSLOPE,REACHLEN,LSUB_DMM,XEMBED,PCT_FN,PCT_SA,PCT_SAFN,PCT_SFGF,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,RB3,REYP3,RRPW3,PCT_FAST,PCT_POOL,PCT_SLOW,RPMXDEP_CM,RPRAT,RPXDEP_CM,PCT_BDRK,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_BIG,XFC_NAT,XFC_UCB,V1W_MSQ,XCDENBK,XCDENMID,XGB,XGW,XMW,XC,XCS,XCL,XCM,XCMGW,XPCAN,XPCM,XPCMG,QR1,QRVEG1,RDIST1,W1_HALL,W1H_WALL,W1H_LOG,W1_HNOAG,W1_HAG
SCRM-1001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCRO-1013,1,BOATABLE,363.2323232,68.80656534,38.90909091,131.5222222,117.4937266,6,44,0.890909091,1.727272727,NA,0.034662045,1954.734581,-2.094419225,NA,99,1,100,NA,0.919103639,0.895567672,-2.989986897,-3.013522864,2.94010101,0.788600245,1.678584824,0,0,100,292.0153419,32.34671562,131.2768422,NA,0.005,0,0.027272727,0.068181818,0.045454545,0.072727273,0.163636364,0.018181818,0.018404545,89.97326203,NA,0.027272727,0.063636364,0.153409091,0.640909091,0.379545455,0.261363636,0.973863636,0.857954545,1,1,1,0.624045494,0.486079545,0.450440302,0.819638528,0.098486364,0,0.819638528,0
UTSS-1110,1,WADEABLE,14.63333333,8.206575091,1.485,0.1819,2.994164577,0,3.009090909,0.354545455,2.6,1.089606202,6.166190476,149,0.921192657,49.07272727,20.95238095,1.904761905,22.85714286,53.33333333,2.347852399,2.282327562,-1.361134905,-1.426659742,0.325571212,3628.206854,0.162396515,90.66666667,6.666666667,9.333333333,43.01535714,0.204612613,6.111377013,14.28571429,0,0,0,0.068181818,0.004545455,0.109090909,0.181818182,0.022727273,0.008696243,63.90374332,40.90909091,0.695454545,0.092045455,0.047727273,0.013636364,0.013636364,0,0.065909091,0.153409091,0.090909091,0.045454545,0.045454545,0.381170526,0.169034091,0.514718371,1.060659091,0,0,0.393959091,0.6667
MDSS-1090,1,WADEABLE,6.46,3.56460979,1.055,0.06835,1.701229404,0,2.009090909,0.5,1.218181818,1.611219296,2.658571429,149,1.252270964,41.36363636,0,19.04761905,19.04761905,51.42857143,2.273790724,1.997210684,-0.74493972,-1.02151976,0.36699,5421.13424,0.324264981,80.66666667,6.666666667,19.33333333,12.43071429,0.263348205,2.947478851,12.38095238,0,0,0.009090909,0.059090909,0.05,0.063636364,0.163636364,0.031818182,9.95475e-4,99.46524064,99.73262032,0.2875,0.159090909,0.473809524,0.897727273,0.389285714,0.526136364,1.530681818,1.509090909,1,1,1,0.613715413,0.779090909,0.701868279,2.354222078,0.05,0,1.687522078,0.6667
IASS-1093,1,WADEABLE,4.86,1.477234654,3.006,0.123785,1.19830004,0,7.685454545,1.057272727,3.044545455,1.012909039,0.246666667,150,-0.497534828,98.45454545,4.761904762,91.42857143,96.19047619,98.0952381,1.818012299,1.265640749,-1.763175577,-2.315547127,0.718817273,41.11474231,0.718817273,0,0,100,6.91,0.246563794,1.67086907,0,0.009090909,0,0.009090909,0.054545455,0.05,0.009090909,0.131818182,0,0.00142607,75.93582888,60.29411765,0.232954545,0.151136364,0.657954545,0.685227273,0.104545455,0.580681818,1.754545455,1.494318182,0.954545455,0.954545455,0.954545455,0.613460301,0.772443182,0.618497992,1.621218182,0,0,0.121218182,1.5
COSS-1095,1,WADEABLE,6.8625,3.688308061,1.05,0.0692,0.924253145,0,2.381818182,0.463636364,0.945454545,1.023396203,11.77037037,150,0.538076829,64.09090909,24.76190476,9.523809524,34.28571429,42.85714286,2.719861919,2.306120084,-1.768043255,-2.18178509,0.345969886,2138.744761,0.193391428,61.875,5,38.125,14.12881944,0.134681697,3.126728723,0,0,0.004545455,0.036363636,0.045454545,0.111363636,0.054545455,0.211363636,0.009090909,0.136019338,36.36363636,26.73796791,0.202380952,0.1375,0.234090909,0.436363636,0.226136364,0.210227273,0.984090909,0.807954545,1,1,1,0.58292115,0.463579545,0,0,0,0,0,0
AZLS-1048,2,WADEABLE,6.99,3.724055029,5.631578947,0.412,1.839131869,0,14.72727273,0.427272727,0.690909091,1.0742804,0.78,200,-0.100581736,69.09090909,65.71428571,0,65.71428571,65.71428571,1.690836533,1.407922452,-1.508504188,-1.791418269,0.323162273,122.2767278,0.17997614,3,0,97,11.48,0.263108994,2.801139308,34.28571429,0,0,0,0,0,0,0,0,0,0,0.13368984,0.734090909,0.027272727,0,0,0,0,0,0.027272727,0,0,0,0.223919247,0.112272727,0,0,0,0,0,0
MTR9-0919,1,WADEABLE,81.185,14.58407444,8.8,6.86575,47.83806213,1,8.036363636,0.222727273,0.6,1.037590344,0.012067901,356.4,-2.007607965,99.09090909,97.14285714,0,97.14285714,97.14285714,-0.77495125,-0.337449311,-1.670158653,-1.232656715,0.672475227,0.271777794,0.125934622,0,0,100,84.97136111,0.589247547,50.38263991,0,0,0,0,0,0.013636364,0.004545455,0.018181818,0.004545455,0,66.84491979,0,0.138636364,0,0,0,0,0,0,0,0,0,0,0.284541362,0.1,0.671644732,2.045481818,0,0,0.545481818,1.5
TXR9-0911,1,WADEABLE,105.71,16.08016219,7.375,7.95315,19.52168939,1,10.58181818,1.018181818,1.590909091,1.052100633,0.001851852,267.3,-2.110924375,100,100,0,100,100,-0.816315223,-0.623440423,-1.487483952,-1.294609152,1.348933182,0.118861684,0.90992999,0,100,100,56.7475,0.184672116,21.00703533,0,0,0,0.004545455,0.272727273,0.027272727,0.004545455,0.304545455,0,0.001967814,82.62032086,14.83957219,0.861363636,0.013636364,0.276136364,0,0,0,0.363636364,0.289772727,0,0,0,0.416533738,0.230397727,0.628169852,1.6894,0.060609091,0,0.1894,1.5
CAR9-0910,1,BOATABLE,45.8,24.33686151,37.13636364,18.015,14.80054902,5,54.72727273,2.490909091,7.572727273,NA,0.008591724,1732.743662,-0.460409377,NA,0,100,100,NA,0.668136222,0.216921441,-0.677330818,-1.128545599,1.916790909,13.64853595,1.916790909,0,0,100,119.6684039,32.31560921,23.51291119,NA,0,0.195454545,0.004545455,0.045454545,0.272727273,0.018181818,0.327272727,0,4.75909e-4,9.49197861,NA,0.078409091,0.104545455,0.177380952,0.343181818,0.092045455,0.251136364,0.573863636,0.617045455,0.954545455,0.904761905,0.904761905,0.287239963,0.377670455,0.661587252,1.954971429,0.341271429,0,1.348880519,0.606090909
MSSS-1081,1,WADEABLE,17.96,10.45018866,1.615,0.42515,11.85068866,0,1.709090909,0.2,0.955555556,1.009804771,0.011111111,223.5,-2.110924375,100,95.23809524,0,95.23809524,95.23809524,-1.462445634,-0.701756521,-1.409167854,-0.648478741,0.24674,0.124520847,0.03387492,0,94.66666667,100,35.97583333,0.659837899,13.58271238,0,0,0.045454545,0,0,0.018181818,0,0.018181818,0,0,12.56684492,9.893048128,0.629545455,0,0,0,0,0,0.034090909,0,0,0,0,0.184346657,0.1,0.706019125,2.401581818,0,0,1.401581818,1
GAR9-0901,1,BOATABLE,96.7,41.63465437,27.18181818,25.37,33.07927101,3,29.18181818,1.4,4.227272727,NA,0.030049891,1222.817163,-0.290187786,NA,0,95,95,NA,0.981716096,0.621339225,-0.911527011,-1.271903882,1.53855,33.84210645,0.888065208,3,0,97,158.2717869,34.20813962,39.13506471,NA,0,0,0.059090909,0.086363636,0.013636364,0.159090909,0.286363636,0.009090909,0.002379545,62.56684492,NA,0.414772727,0.172727273,0.281818182,0.618181818,0.311363636,0.306818182,0.995454545,1.072727273,0.954545455,0.954545455,0.954545455,0.647370738,0.582727273,0.297876075,0.42425,0.136363636,0,0.42425,0
LAR9-0902,1,BOATABLE,886.1367273,173.6596528,280,2411.239272,137.5805816,3,286.0909091,1.363636364,1.363636364,NA,0.018628914,3924.65028,-1.126672312,NA,40.36697248,59.63302752,100,NA,1.489475541,1.050377049,-2.177049361,-2.616147853,6.646252364,8.070079012,6.646252364,0,0,100,509.5101882,15.5258864,163.0665604,NA,0.052272727,0.293181818,0.131818182,0.113636364,0.077272727,0.181818182,0.372727273,0.05,0.024434091,19.51871658,NA,0.011363636,0.160227273,0.192045455,0.498863636,0.302272727,0.196590909,1.013636364,0.851136364,1,1,1,0.505583546,0.483011364,0.029413192,0.030304545,0.030304545,0,0.030304545,0
NDLS-1072,1,WADEABLE,49.314375,34.04404503,2.6625,1.22230625,31.53521266,2,5.422222222,0.583333333,1.355555556,1.107602545,0.3515625,126.4,0.286189394,63.33333333,36.47058824,0,36.47058824,40,1.278059567,1.263149078,-0.976959684,-0.991870173,0.699710104,294.3185631,0.181662465,8.75,18.75,91.25,81.40342003,0.639473027,42.95313449,0,0.016666667,0.055555556,0,0,0.272222222,0.088888889,0.361111111,0.083333333,0,22.54901961,0,0.061111111,0,0,0,0,0,0.293055556,0,0,0,0,0.214826602,0.1,0.672730248,2.055583333,0,0,0.222233333,1.83335
ORRM-1003,1,BOATABLE,78.26373626,31.3435569,26.35454545,23.09025,26.81297448,4,31.41818182,0.440909091,1.427272727,NA,0.349283968,1024.193604,1.595909299,NA,0,0,0,NA,1.41716497,1.359062056,0.236847243,0.178744328,0.795305195,6381.656882,0.345828885,45.16129032,0,54.83870968,110.6935268,34.25976801,36.2099479,NA,0.036363636,0.022727273,0,0.004545455,0.05,0.031818182,0.086363636,0,0,18.71657754,NA,0.071428571,0.146590909,0.303409091,0.131818182,0.089772727,0.042045455,0.690909091,0.581818182,0.545454545,0.545454545,0.545454545,0.341118153,0.361818182,0.591340126,1.447022727,0.090909091,0,0.992454545,0.454568182
SDRF-0003,1,WADEABLE,75.34666667,29.00867416,290.9047619,211.9063636,37.35860903,3,6.672727273,0.613636364,1.2,1.261651382,0.145333333,149,-1.229574598,78.18181818,62.85714286,17.14285714,80,98.0952381,0.953204835,0.995231083,-2.22480568,-2.182779433,0.88861697,6.503291737,0.260991953,0,10,100,172.2550075,0.495822983,40.04627875,0,0,0,0,0,0.104545455,0.040909091,0.145454545,0.040909091,0,38.5026738,0.668449198,0.054545455,0.004545455,0.007142857,0.159090909,0.079545455,0.079545455,0.204545455,0.170454545,0.090909091,0,0,0.316022153,0.176704545,0.6,1.5,0,0,0,1.5
CASS-1248,1,WADEABLE,28.29,19.44912815,3.04,0.825,13.24701023,2,5.781818182,0.590909091,0.590909091,1.145920023,5.1,148.5,3.05941271,1.818181818,0,0.952380952,0.952380952,9.523809524,2.739436904,2.405838556,0.653574154,0.319975806,0.567975909,599143.2513,0.531844003,37,26,63,67.63,0.468257696,19.28608842,62.85714286,0.027272727,0.065,0.01,0.05,0.225,0.082727273,0.403181818,0,0.006295132,85.29411765,64.03743316,0.453409091,0.445454545,0.5125,0.226136364,0.016666667,0.210227273,0.754545455,1.184090909,0.818181818,0.818181818,0.818181818,0.818865451,0.632840909,0,0,0,0,0,0
LASS-1049,1,WADEABLE,61.43636364,17.08721679,3.968421053,2.498315789,28.43907493,2,7.018181818,1.763636364,1.763636364,1.073137093,0.0185,400,-1.368192626,100,55,45,100,100,0.519380795,0.422341899,-1.790534525,-1.887573421,1.5457,2.223943542,0.97687469,19.09090909,0,80.90909091,81.82772727,0.462902966,31.31170877,0,0,0,0.088636364,0.195454545,0.009090909,0.106818182,0.311363636,0.018181818,0.003407578,92.51336898,87.1657754,0.6875,0.051136364,0.346590909,0.886363636,0.657954545,0.228409091,1.484090909,1.284090909,1,0.954545455,0.818181818,0.858244212,0.677840909,0,0,0,0,0,0
MNR9-0916,1,BOATABLE,179.5192308,39.52091268,89.63636364,135.26,43.55761731,5,91,0.390909091,1.2,NA,0.027165775,2754.807457,2.064165914,NA,0,0,0,NA,0.743534912,0.511461887,1.552704027,1.320631002,1.420965909,6992.568166,0.946263752,13.59223301,0,86.40776699,130.7464484,24.26348259,47.43509158,NA,0,0.21,0.027272727,0.068181818,0.13,0.05,0.307272727,0,0.002855455,52.00534759,NA,0.002380952,0.065909091,0.215909091,0.276136364,0.239772727,0.036363636,0.731818182,0.557954545,1,1,1,0.584247532,0.351079545,0,0,0,0,0,0
MNRF-0002,1,WADEABLE,38.16,14.53363914,2.47,0.91535,13.09120431,1,2.4,0.527272727,0.872727273,1.148822675,0.189285714,560,-0.178188768,90.92592593,8.571428571,63.80952381,72.38095238,76.19047619,1.155156762,1.002368194,-1.180556962,-1.333345531,0.590767273,68.11555205,0.200927792,5,17,95,54.43663914,0.343060909,16.00036082,0,0,0.272727273,0,0.013636364,0.031818182,0.045454545,0.090909091,0.045454545,0.00125,21.65775401,16.31016043,0,0.004545455,0.165909091,0.275,0.170454545,0.104545455,1.156818182,0.445454545,0.590909091,0.590909091,0.590909091,0.367320684,0.300454545,0.440688868,0.787913636,0,0,0.787913636,0
SCLS-1031,1,WADEABLE,29.51,11.91086,7.788888889,2.425888889,10.96587556,0,9.681818182,1.018181818,1.818181818,1.020075425,0.253571429,280,NA,NA,NA,NA,NA,NA,NA,1.31835275,NA,NA,0.853633182,NA,NA,0,0,100,47.919,0.371598629,13.07977928,NA,0,0,0.090909091,0.086363636,0.072222222,0.136363636,0.276767677,0.018181818,0.002666633,87.70053476,79.67914439,0.059090909,0.045238095,0.127380952,0.8125,0.316666667,0.510227273,1.334090909,0.977272727,1,1,1,0.616816471,0.539772727,0.511115457,1.045472727,0.196972727,0,1.045472727,0
NDR9-0908,1,BOATABLE,778,299.0692633,298,1977.02,323.2267519,6,316.6363636,0.536363636,1.272727273,NA,0.00766012,3877.037746,-0.460409377,NA,0,100,100,NA,0.90322427,0.33834802,-0.798757397,-1.363633647,5.405636364,21.64211693,3.307167969,0,0,100,1193.843601,41.545855,353.3157847,NA,0,0.004545455,0.004545455,0.072727273,0.013636364,0.004545455,0.127272727,0,0.465261429,8.957219251,NA,0.410227273,0.179545455,0.317045455,0.151136364,0.086363636,0.064772727,0.475,0.647727273,0.454545455,0.454545455,0.454545455,0.369503975,0.391477273,0.286494971,0.401531818,0,0,0.401531818,0
VTRS-1009,1,WADEABLE,102.55,27.86416365,7.09,7.26275,51.62362039,4,8.409090909,0.581818182,1.027272727,2.426803818,0.106060606,264,-1.009372634,96.2962963,37.5,56.73076923,94.23076923,100,0.928141043,0.895582934,-1.904955567,-1.937513677,1.044756818,10.00184089,0.304443878,5,31,95,106.066,0.503399516,56.1494002,0,0,0.045454545,0.045454545,0.368181818,0.254545455,0.113636364,0.943181818,0.068181818,0.004402703,72.82913165,32.21925134,0.045454545,0.4,0.492045455,0.209090909,0.197727273,0.011363636,0.902272727,1.101136364,0.681818182,0.681818182,0.681818182,0.69486457,0.595511364,0.254242344,0.340918182,0,0,0.310613636,0.030304545
VTRS-1061,1,WADEABLE,11.24375,4.928095394,2.615,0.30435,2.643169646,0,5.222727273,0.5,1.25,1.266030937,3.574074074,150,1.218583083,32.5,4.761904762,11.42857143,16.19047619,33.33333333,2.360730949,2.156207008,-0.937623925,-1.142147866,0.398084375,6057.875438,0.296127373,88.125,3.125,11.875,26.14947917,0.235079012,4.423831302,0,0,0.009090909,0,0.059090909,0.05,0.188636364,0.218181818,0.031818182,3.70177e-4,87.70053476,79.54545455,0.13125,0.217045455,0.278409091,0.429545455,0.273863636,0.155681818,0.894318182,0.925,0.954545455,0.954545455,0.954545455,0.521673117,0.51625,0.690767834,2.233816234,0.142857143,0,2.233816234,0
WVSS-1043,1,WADEABLE,11.74666667,6.310943586,2.75,0.3378,4.285296629,0,4.190909091,0.218181818,0.627272727,1.025870998,1.287142857,149,0.484694724,63.45454545,40.95238095,0,40.95238095,48.57142857,1.295136497,1.411054342,-0.926359619,-0.810441773,0.218171515,496.6781318,0.056367805,24,33.33333333,76,19.58214286,0.364809588,5.752335115,20,0.140909091,0,0,0.031818182,0.05,0.036363636,0.118181818,0.022727273,2.78647e-4,82.88770053,82.35294118,0.152272727,0.147727273,0.202272727,0.472727273,0.301136364,0.171590909,1.228409091,0.822727273,0.590909091,0.590909091,0.590909091,0.600909543,0.470227273,0.454550413,0.83335,0,0,0.33335,0.5
NHRF-0001,1,WADEABLE,53.91,16.71876403,11.64,5.7769,17.1091678,2,14.18181818,0.804545455,2.919090909,1.068231571,1.3125,400,2.266721672,54.81818182,4.761904762,1.904761905,6.666666667,8.571428571,2.250669779,2.016614651,0.250107021,0.016051893,0.873369545,60748.87869,0.661273415,70,3,30,54.2075,0.317365383,20.16437634,0,0.163636364,0.247727273,0.013636364,0.118181818,0.170454545,0.05,0.359090909,0,0.008453958,97.59358289,64.43850267,0.259090909,0.215909091,0.293181818,0.626136364,0.364772727,0.261363636,1.023863636,1.135227273,1,1,1,0.777252867,0.610852273,0.214294133,0.272740909,0.030304545,0,0.272740909,0
MDSS-1081,1,WADEABLE,25.68333333,10.87591073,3.60625,0.8894375,10.99999377,0,6.127272727,0.181818182,0.318181818,1.253837903,0.108932462,309.4,-1.212090172,99.81818182,46.31578947,52.63157895,98.94736842,100,0.018300189,0.377573476,-1.589663648,-1.230390362,0.285123485,3.320266156,0.047533618,3.333333333,10.83333333,96.66666667,47.98459259,0.428293074,12.00916752,0,0,0.036363636,0.059090909,0.177272727,0.302272727,0.081818182,0.702272727,0.022727273,0.004482064,94.11764706,92.51336898,0.144318182,0.198863636,0.367045455,0.810714286,0.288095238,0.522619048,1.65,1.339772727,0.904761905,0.904761905,0.904761905,0.848190709,0.702897727,0.083333333,0.090909091,0,0,0.090909091,0
NDSS-1133,1,WADEABLE,71.78,46.54475655,1.685,1.52465,53.25632431,3,3.445454545,0.736363636,2.245454545,1.087446788,0.4,149,-1.386148199,81.09090909,74.28571429,0.952380952,75.23809524,100,1.379568089,1.402080203,-2.788228402,-2.765716288,0.945206364,7.759130048,0.242600931,21.33333333,44.66666667,78.66666667,143.5,0.741938204,56.27795973,0,0.088636364,0.081818182,0,0,0.215909091,0,0.215909091,0,2.25957e-4,32.0855615,6.951871658,0.054545455,0.075,0.106818182,0,0,0,0.331818182,0.181818182,0,0,0,0.28765436,0.181818182,0.663269258,1.969731818,0,0,0.697004545,1.272727273
SDSS-1201,1,WADEABLE,6.66,3.375454232,0.775,0.0509,2.351634917,0,4.909090909,0.672727273,1.409090909,1.662787147,1.322142857,149,-0.997251654,94.54545455,63.80952381,0,63.80952381,90.47619048,2.17628865,1.811767276,-2.80901893,-3.173540303,0.480562727,24.6280766,0.348342481,4.666666667,4,95.33333333,15.54946429,0.353098336,3.53932932,0,0.009090909,0.063636364,0,0.013636364,0.031818182,0,0.045454545,0,0,36.09625668,30.48128342,0.167045455,0.121590909,0.217045455,0.043181818,0.025,0.018181818,0.504545455,0.381818182,0.409090909,0.409090909,0.409090909,0.346320763,0.271818182,0.640329524,1.780322727,0,0,0,1.780322727
WVRF-0005,1,BOATABLE,47.6,27.45501371,64.45454545,23.688,15.37257759,3,68.61818182,0.579090909,1.968181818,NA,0.153976442,2483.223497,2.230604605,NA,0,2,2,NA,1.150475237,0.97758676,1.253017845,1.080129368,0.685809091,16966.85231,0.438059061,29,14,71,135.5227915,32.29533107,23.76879806,NA,0.059090909,0.106818182,0.009090909,0.009090909,0.027272727,0.184090909,0.220454545,0.004545455,4.75909e-4,52.00534759,NA,0.056818182,0.261363636,0.498863636,0.805681818,0.392045455,0.413636364,1.454545455,1.565909091,1,1,1,0.69209352,0.804659091,0.274734042,0.378804545,0,0,0.378804545,0
COSS-1111,1,WADEABLE,73.36363636,15.05813034,6.585,4.7298,18.31328418,0,8.763636364,0.481818182,1.054545455,10.04620836,0.321428571,280,0.388284395,65.09259259,5.714285714,43.80952381,49.52380952,64.76190476,1.470196022,1.356590108,-0.968305712,-1.081911626,0.790045455,378.2862795,0.323200339,27.27272727,0.909090909,72.72727273,49.67449398,0.249623452,21.01208396,0,0,0.077272727,0.013636364,0.004545455,0.036363636,0.069090909,0.11,0.045454545,0,0,0,0.046590909,0.481818182,0.290909091,0.002272727,0.002272727,0,0.344318182,0.775,0.045454545,0.045454545,0.045454545,0.340535488,0.44875,0.12,0.136363636,0,0,0.136363636,0
NDRF-0002,1,WADEABLE,65.624,18.06207657,39.395,26.4379,15.03761364,2,60.54545455,0.918181818,2.327272727,1.078170696,0.044166667,1800,-0.582326962,91.27272727,24.76190476,58.0952381,82.85714286,89.52380952,0.892064668,0.634309116,-1.216636079,-1.47439163,1.023374182,17.07676073,0.591741759,10.1010101,0,89.8989899,72.24125,0.229148081,20.11788851,0,0,0,0,0,0,0.013636364,0.013636364,0.004545455,0,0,0,0.623863636,0.013636364,0,0,0,0,0.094318182,0.013636364,0,0,0,0.164105173,0.106136364,0.583607774,1.401581818,0,0,0.8561,0.545481818
TXLS-1117,1,WADEABLE,31.04,15.84515986,11.69,4.3903,12.57627979,0,18.16363636,0.863636364,2.918181818,1.11364667,0.225793651,415.8,-1.416904877,87.81818182,80.95238095,0,80.95238095,89.52380952,1.245346443,1.20901561,-2.625920487,-2.66225132,0.763123636,4.879961035,0.352658443,5,74,95,44.77675,0.405163653,16.38225919,0,0,0.106818182,0,0.140909091,0.086363636,0.129545455,0.290909091,0.027272727,0.001038472,96.25668449,33.68983957,0.847727273,0.05,0.664772727,0.256818182,0.098863636,0.157954545,1.005681818,0.971590909,0.863636364,0.863636364,0.863636364,0.583453495,0.537215909,0.617392635,1.613645455,0,0,1.613645455,0
WARM-1005,1,BOATABLE,1650.1872,603.5512684,358.0909091,6081.55248,447.6965223,3,362.6363636,0.609090909,13.72727273,NA,0.0141624,3885.819655,-0.460409377,NA,0,100,100,NA,1.767947906,1.088368221,-1.548777598,-2.228357283,11.12212589,42.21053633,11.12212589,0,0,100,3435.174252,27.13004453,442.6653477,NA,0.036363636,0.004545455,0,0.018181818,0.027272727,0.05,0.095454545,0,0,38.10160428,NA,0.476136364,0.198863636,0.239772727,0.043181818,0.029545455,0.013636364,0.3375,0.481818182,0.272727273,0.272727273,0.272727273,0.369551667,0.316818182,0.640337168,1.780381818,0,0,1.325813636,0.454568182
WVSS-1045,1,WADEABLE,23.82,10.02953357,3.06,0.7817,9.172627024,0,4.072727273,0.318181818,0.713636364,1.268813339,1.269761905,149,0.579923814,67.63636364,10.47619048,44.76190476,55.23809524,60.95238095,1.521064979,1.603722412,-1.023798597,-0.941141164,0.361648182,790.8534619,0.102626234,20.66666667,32,79.33333333,40.43839286,0.385080899,10.3539502,10.47619048,0,0,0.022727273,0.036363636,0.147727273,0.054545455,0.247727273,0,0.001504524,87.43315508,77.27272727,0.119318182,0.186363636,0.215909091,0.457954545,0.3,0.157954545,1.298863636,0.860227273,0.954545455,0.954545455,0.954545455,0.739519473,0.487102273,0.063829787,0.068181818,0,0,0.068181818,0
WVSS-1047,1,WADEABLE,15.86,6.495253817,2.195,0.36735,3.01231714,0,2.672727273,0.163636364,0.545454545,1.109234393,4.92,149,0.627741766,64.45454545,35.23809524,1.904761905,37.14285714,39.04761905,1.877402306,1.978574992,-1.350833226,-1.24966054,0.209453636,1322.623351,0.063753439,58,14,42,23.3,0.189931724,6.065341268,2.857142857,0,0.059090909,0.059090909,0.131818182,0.059090909,0.136363636,0.327272727,0.004545455,0.004838835,95.45454545,92.51336898,0.276136364,0.261363636,0.358333333,0.776136364,0.498863636,0.277272727,1.415909091,1.379545455,1,1,1,0.777701667,0.720795455,0.319595345,0.469713636,0,0,0.136363636,0.33335
