"SITE_ID","VISIT_NO","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","NUMVARN","WQII"
"NMSS-1076",1,"T",10,10,10,10,1.114675221,10,10,10,8,88.89
"NMSS-1081",1,"S",10,10,6.52173913,0,0,10,10,10,8,70.65
"NMSS-1085",1,"S",10,9.959759887,10,9.0625,10,10,10,10,8,98.78
"NMRF-0001",1,"R",10,10,10,10,10,10,10,10,8,100
"NMRF-0002",1,"R",10,10,10,10,10,0,10,10,8,87.5
"NMRF-0009",1,"R",9.793036373,0,9.020408163,10,0.014150943,10,10,10,8,73.53
"NVS9-0921",1,"S",10,10,6.02526725,9.44,10,10,10,10,8,94.33
"NVS9-0921",2,"S",10,10,10,10,10,10,10,10,8,100
"NVR9-0902",1,"S",4.723893468,7.007960748,10,6.78,10,10,NA,10,7,83.59
"NVS9-0924",1,"S",10,10,10,10,10,10,10,10,8,100
"NVR9-0905",1,"S",6.877921588,8.884179092,0,4.54,10,0,10,10,8,62.88
"NVS9-0926",1,"R",10,10,10,10,10,10,10,10,8,100
"NVS9-0926",2,"R",10,10,10,10,10,0,10,10,8,87.5
"NVR9-0910",1,"T",10,10,0,6.68,10,10,10,10,8,83.35
"NVR9-0910",2,"T",10,10,0,8.8,10,10,10,10,8,86
"NVR9-0917",1,"S",10,10,0,6.64,0,10,10,10,8,70.8
"NVR9-0920",1,"S",10,10,0,10,10,10,10,10,8,87.5
"NVR9-0920",2,"S",10,10,4.956268222,10,10,10,10,10,8,93.7
"NVLS-1046",1,"S",10,10,4.373177843,10,10,10,10,10,8,92.97
"NVLS-1048",1,"R",6.545814298,10,0.874635569,10,10,10,10,10,8,84.28
"NVLS-1067",1,"R",10,10,10,10,10,10,10,10,8,100
"NVLS-1069",1,"R",10,10,5.150631681,10,10,10,10,10,8,93.94
"NVLS-1072",1,"R",10,10,0,10,10,10,3.5,10,8,79.38
"NVLS-1074",1,"R",10,10,9.961127308,10,10,10,10,10,8,99.95
"NVRM-1001",1,"T",0,0,10,10,6.038492382,10,10,10,8,70.05
"NVRM-1006",1,"S",9.302585869,10,9.523809524,10,10,10,10,10,8,98.53
"NVRM-1007",1,"R",10,10,0,0,6.840417001,10,10,10,8,71.05
"NVRO-1020",1,"S",10,10,7.482993197,10,10,10,10,10,8,96.85
"NVRO-1024",1,"S",9.937062205,10,10,9.72,10,10,10,9.8,8,99.32
"NVRO-1027",1,"S",10,10,0,0,10,0,10,10,8,62.5
"NVRO-1041",1,"S",10,10,3.692905734,9.84,10,10,10,10,8,91.92
"NVSS-1104",1,"R",10,10,0,5.1,10,10,10,10,8,81.38
"NYR9-0901",1,"S",4.775071549,7.430502783,0,0,0,0,10,10,8,40.26
"NYR9-0901",2,"S",1.116236901,4.562441558,0,0,0,10,10,10,8,44.6
"NYS9-0923",1,"T",0,0,0,0,0,0,10,10,8,25
"NYS9-0923",2,"T",0,0,0,0,0,10,10,10,8,37.5
"NYR9-0902",1,"S",0,0,0,1.241830065,0,0,10,10,8,26.55
"NYR9-0902",2,"S",0,0,10,10,3.197674419,0,10,10,8,54
"NYR9-0903",1,"T",0,0,5.802816901,0,10,10,10,10,8,57.25
"NYS9-0924",1,"T",0,0,0,0,0,10,10,10,8,37.5
"NYS9-0924",2,"T",0,0,0,0,0,10,10,10,8,37.5
"NYR9-0904",1,"S",4.978340141,7.940380334,0,0,0,0,10,10,8,41.15
"NYS9-0925",1,"S",10,9.885254174,7.492957746,7.418300654,10,10,10,10,8,93.5
"NYR9-0905",1,"S",8.939098169,10,10,10,10,10,10,10,8,98.67
"NYR9-0906",1,"S",0,10,0,2.483660131,4.825581395,10,10,10,8,59.14
"NYR9-0907",1,"S",0,0,0,0,0,10,10,10,8,37.5
"NYR9-0908",1,"T",0,0,0,0.261437908,0,10,10,10,8,37.83
"NYR9-0909",1,"S",1.527408873,2.860918367,3.549295775,10,1.976744186,10,10,10,8,62.39
"NYR9-0910",1,"T",0,0,0,0,0,10,10,10,8,37.5
"NYR9-0911",1,"S",2.682795493,6.659892393,0,0,0,0,10,10,8,36.68
"NYR9-0912",1,"S",0,0,0,0,0,10,10,10,8,37.5
"NYR9-0913",1,"S",3.748134789,6.957320965,2.422535211,0,8.895348837,10,10,10,8,65.03
"NYR9-0914",1,"S",7.940632254,3.299335807,9.183098592,9.052287582,10,10,10,10,8,86.84
"NYS9-0926",1,"R",10,10,7.492957746,10,10,10,10,10,8,96.87
"NYR9-0915",1,"T",0,0,0.732394366,0,0,10,10,10,8,38.42
"NYR9-0916",1,"S",0,0,5.802816901,3.85620915,0,10,6,10,8,44.57
"NYS9-0927",1,"S",0,0,0,0,0,10,10,10,8,37.5
"NYS9-0929",1,"S",0,10,9.620991254,10,10,10,10,10,8,87.03
"NYS9-0930",1,"S",0,4.939055659,0,0,0,10,10,10,8,43.67
"NYS9-0931",1,"T",0,7.223847866,0,0,0,0,10,10,8,34.03
"NYS9-0932",1,"T",0,0,0,4.08496732,4.593023256,0,10,10,8,35.85
"NYS9-0933",1,"S",2.55103507,4.135612245,0,2.450980392,8.197674419,10,10,10,8,59.17
"NYS9-0934",1,"S",7.842639577,6.439717996,0,6.045751634,9.244186047,10,10,10,8,74.47
"NYS9-0935",1,"S",10,10,4.957746479,8.039215686,0,10,10,10,8,78.75
"NYS9-0936",1,"S",2.82051493,10,6.647887324,5.261437908,10,10,10,10,8,80.91
"NYS9-0937",1,"R",10,10,6.366197183,10,10,10,10,10,8,95.46
"NYLS-1115",1,"T",0,9.789129218,0,0,0,10,10,10,8,49.74
"NYLS-1116",1,"R",10,10,10,10,10,0,10,10,8,87.5
"NYLS-1117",1,"S",0,3.361139147,6.366197183,10,0,0,10,10,8,49.66
"NYLS-1118",1,"S",0,0,0,0,6.220930233,10,10,10,8,45.28
"NYLS-1119",1,"S",10,10,7.492957746,7.777777778,10,10,10,10,8,94.09
"NYLS-1120",1,"S",7.915471972,0,0,0.032679739,0,0,10,10,8,34.94
"NYLS-1121",1,"S",1.450603803,0,8.338028169,0,10,0,10,10,8,49.74
"NYLS-1122",1,"T",0,0,8.901408451,0,10,10,10,10,8,61.13
"NYLS-1123",1,"S",10,5.672970315,0,2.124183007,0,10,10,10,8,59.75
"NYLS-1124",1,"R",10,10,5.521126761,6.274509804,2.61627907,10,10,10,8,80.51
"NYLS-1125",1,"S",0,0,0,0,0,10,10,10,8,37.5
"NYRM-1001",1,"S",5.23788831,6.83564564,6.084507042,5.294117647,3.023255814,10,10,10,8,70.59
"NYRM-1002",1,"S",7.704920141,0,7.774647887,4.117647059,10,10,10,10,8,74.5
"NYRM-1003",1,"S",3.549500986,6.634784787,2.985915493,5.784313725,0,10,10,10,8,61.19
"NYRM-1004",1,"T",0,0,4.676056338,1.209150327,3.081395349,10,10,10,8,48.71
"NYRM-1005",1,"S",3.693841549,7.341660482,0,0,0,0,10,10,8,38.79
"NYRM-1006",1,"S",7.810858169,10,10,10,10,10,10,10,8,97.26
"NYRM-1007",1,"S",3.820967183,4.535402597,8.901408451,1.339869281,7.325581395,10,10,10,8,69.9
"NYRM-1008",1,"S",0,0,0,0.980392157,0,10,10,10,8,38.73
"NYRO-1049",1,"S",10,10,2.14084507,1.699346405,10,10,10,10,8,79.8
"NYRO-1050",1,"S",0.552779014,6.221474954,0,0,0,0,10,10,8,33.47
"NYRO-1051",1,"S",10,10,7.492957746,5.588235294,6.220930233,10,10,10,8,86.63
"NYRO-1052",1,"S",10,10,2.704225352,1.503267974,5.813953488,NA,10,10,7,71.46
"NYRO-1053",1,"S",0,0,10,0.065359477,0,10,10,10,8,50.08
"NYRO-1054",1,"T",0.250193521,5.472109462,4.676056338,0,0,10,10,10,8,50.5
"NYRO-1055",1,"S",0,0,1.014084507,0,0,10,10,10,8,38.77
"NYRO-1056",1,"S",10,10,2.422535211,1.405228758,10,10,10,10,8,79.78
"NYRO-1057",1,"S",0,0,4.676056338,3.954248366,0,10,10,10,8,48.29
"NYRO-1058",1,"T",0,0,2.704225352,0,0,10,10,10,8,40.88
"NYRO-1060",1,"T",10,4.809654917,10,10,10,10,10,10,8,93.51
"NYSS-1236",1,"T",5.627210563,0,5.521126761,4.575163399,0,0,10,10,8,44.65
"NYSS-1237",1,"T",0,0,0,0,10,10,10,10,8,50
"NYSS-1238",1,"T",0,0,0,0,10,10,10,10,8,50
"NYSS-1239",1,"T",1.404918028,10,10,9.215686275,10,10,10,10,8,88.28
"NYSS-1241",1,"S",10,10,4.112676056,0,8.430232558,0,10,10,8,65.68
"NYSS-1242",1,"S",10,10,8.056338028,10,10,10,10,10,8,97.57
"NYSS-1245",1,"T",0,0,0,0,10,0,10,10,8,37.5
"NYSS-1249",1,"T",10,0,7.211267606,0,0.406976744,10,10,10,8,59.52
"NYSS-1251",1,"T",4.03549169,0,0,10,0,0,10,10,8,42.54
"NYSS-1252",1,"T",0,0,7.211267606,0,10,10,10,10,8,59.01
"NYSS-1253",1,"S",7.913485634,3.546549165,5.802816901,10,10,10,10,10,8,84.08
"NYSS-1255",1,"T",0,0,0,10,0,10,10,10,8,50
"NYSS-1258",1,"S",9.547579718,10,8.901408451,5.392156863,10,10,10,10,8,92.3
"NYRF-0001",1,"S",5.201472113,10,8.338028169,10,10,10,10,10,8,91.92
"NYRF-0002",1,"S",10,9.348337662,10,10,3.197674419,10,10,10,8,90.68
"NYRF-0003",1,"S",4.268555352,10,7.211267606,10,10,0,10,10,8,76.85
"NYRF-0004",1,"S",5.051834648,10,10,10,10,10,10,10,8,93.81
"NYRF-0005",1,"R",10,7.793597403,10,9.379084967,10,10,10,10,8,96.47
"NYRF-0006",1,"S",10,10,8.901408451,10,10,10,10,10,8,98.63
"OHS9-0914",1,"T",7.541077718,0,9.620991254,10,10,NA,10,10,7,81.66
"OHS9-0914",2,"S",0,0,5.83090379,6.037735849,10,0,10,10,8,52.34
"OHR9-0901",1,"T",0,8.085754948,1.166180758,0,4.71395881,10,10,10,8,54.96
"OHR9-0901",2,"T",0,8.033067201,0.29154519,0,8.260869565,10,10,10,8,58.23
"OHS9-0915",1,"T",0.657289069,0,5.247813411,10,1.71624714,10,10,10,8,59.53
"OHS9-0915",2,"T",2.766386366,0,0,0,0,10,10,10,8,40.96
"OHS9-0916",1,"S",0,6.920625232,0,0,0,10,9,10,8,44.9
"OHR9-0902",1,"S",0,7.286215928,0,0,10,10,10,10,8,59.11
"OHR9-0902",2,"S",0,7.121971442,0,0,0,10,10,10,8,46.4
"OHR9-0903",1,"T",0,0,0,0,10,10,10,10,8,50
"OHR9-0904",1,"T",0,10,1.891252955,0,10,10,10,10,8,64.86
"OHR9-0905",1,"S",0,1.985848162,0,0,0,10,10,10,8,39.98
"OHS9-0918",1,"T",0,0,10,10,9.709302326,10,10,10,8,74.64
"OHR9-0906",1,"T",0,5.131022149,0,0,0,10,10,10,8,43.91
"OHR9-0907",1,"S",0,9.150222602,3.467297084,0,2.607843137,10,10,10,8,56.53
"OHS9-0919",1,"S",4.510415015,0,0,0,0,0,10,10,8,30.64
"OHS9-0920",1,"S",0,0,0,0,0,0,10,10,8,25
"OHR9-0908",1,"S",0,0,0,0,0,10,10,10,8,37.5
"OHS9-0921",1,"S",0,10,5.358550039,0,10,10,10,10,8,69.2
"OHS9-0922",1,"T",6.172129296,0,0,0,0,10,10,10,8,45.22
"OHS9-0923",1,"T",0,0,0,0,0,10,8,10,8,35
"OHLS-1068",1,"S",5.946125826,0,9.329446064,10,10,10,10,10,8,81.59
"OHLS-1069",1,"T",0,0,0,0,0,10,10,10,8,37.5
"OHLS-1070",1,"T",0,0,0,0,0,10,10,10,8,37.5
"OHLS-1071",1,"S",0,7.406799246,1.457725948,0,0,0,10,10,8,36.08
"OHLS-1073",1,"S",0,0,8.61971831,6.274509804,0,0,10,10,8,43.62
"OHLS-1074",1,"T",0,0,1.295774648,0,9.709302326,10,10,10,8,51.26
"OHRM-1001",1,"S",0,9.517651547,4.728132388,0,5.656862745,10,10,10,8,62.38
"OHRM-1002",1,"S",0,3.797443261,9.912536443,0,3.432494279,10,10,10,8,58.93
"OHRM-1003",1,"T",0,9.611666885,0,0,4.019607843,10,10,10,8,54.54
"OHRM-1004",1,"T",0,9.937734923,0,0,10,10,10,10,8,62.42
"OHRM-1005",1,"S",0,9.852157275,0,0,0,0,10,10,8,37.32
"OHRO-1031",1,"S",0,6.635811687,0,0,0,10,10,10,8,45.79
"OHRO-1032",1,"S",0,0,0,0,0,10,10,10,8,37.5
"OHRO-1033",1,"S",0,10,0,0,0,10,10,10,8,50
"OHRO-1034",1,"S",0,9.908040745,4.491725768,0.692383778,10,10,10,10,8,68.87
"OHRO-1035",1,"T",0,0,0,0,0,10,10,10,8,37.5
"OHRO-1036",1,"T",0,0,0,0,3.488372093,10,10,10,8,41.86
"OHSS-1122",1,"T",2.212909924,9.626919632,0,0,0,0,3.5,10,8,31.67
"OHSS-1123",1,"S",0,10,10,0,10,10,10,10,8,75
"OHSS-1124",1,"S",0,9.595894895,0,0,0,NA,3.5,10,7,32.99
"OHSS-1125",1,"S",0,10,10,0,10,10,10,10,8,75
"OHSS-1127",1,"S",1.144707746,0,0,1.307189542,5.872093023,0,10,10,8,35.4
"OHRF-0001",1,"S",1.257831231,8.349782375,10,2.301886792,10,10,10,10,8,77.39
"OHRF-0002",1,"S",0,10,6.304176517,0,8.401960784,10,0,10,8,55.88
"OHRF-0003",1,"S",0,9.630830177,10,1.78041543,10,10,10,10,8,76.76
"OKR9-0901",1,"R",8.177036743,9.689797077,10,10,10,10,10,10,8,97.33
"OKR9-0901",2,"R",8.43426936,9.704575194,10,10,10,10,10,10,8,97.67
"OKR9-0902",1,"T",10,10,8.408163265,10,1.981132075,10,10,10,8,87.99
"OKR9-0902",2,"T",10,10,10,10,9.900943396,10,10,10,8,99.88
"OKR9-0903",1,"S",7.757961121,10,9.142857143,8.276595745,3.504716981,10,10,10,8,85.85
"OKS9-0931",1,"S",10,9.552570638,0,0,10,0,0,10,8,49.44
"OKR9-0904",1,"S",9.868851805,10,0,0,0,10,10,10,8,62.34
"OKS9-0932",1,"R",10,10,10,10,9.556603774,0,10,10,8,86.95
"OKS9-0932",2,"R",10,10,10,10,9.320754717,10,10,10,8,99.15
"OKR9-0905",1,"S",9.987430352,3.303208264,4.448979592,0,10,10,10,10,8,72.17
"OKR9-0906",1,"S",0,4.354621975,10,10,10,0,10,10,8,67.94
"OKR9-0907",1,"S",10,10,0,10,0,10,10,10,8,75
"OKR9-0908",1,"S",0.182147038,7.790307943,5.387755102,0.468085106,8.122641509,10,10,10,8,64.94
"OKR9-0909",1,"S",10,10,0,0,0,10,0,10,8,50
"OKS9-0933",1,"S",10,10,0,0,0,0,10,10,8,50
"OKR9-0911",1,"S",10,10,6.571428571,10,4.339622642,10,10,10,8,88.64
"OKR9-0912",1,"S",0,0,4.571428571,8.47311828,8.731707317,10,10,10,8,64.72
"OKS9-0934",1,"S",9.69457331,10,10,10,10,10,10,10,8,99.62
"OKR9-0913",1,"S",9.637990563,3.178600007,10,10,10,10,10,10,8,91.02
"OKS9-0935",1,"S",10,10,9.959183673,0,4.443396226,0,10,10,8,68
"OKS9-0936",1,"S",9.999905803,10,10,10,8.806603774,10,10,10,8,98.51
"OKS9-0937",1,"S",10,10,10,10,10,10,10,10,8,100
"OKS9-0938",1,"R",10,10,9.912536443,10,10,10,10,10,8,99.89
"OKS9-0939",1,"S",10,10,10,10,10,10,10,10,8,100
"OKS9-0941",1,"S",10,10,9.755102041,3.340425532,9.70754717,0,0,10,8,66
"OKS9-0941",2,"S",10,10,10,1.893617021,9.146226415,0,4,10,8,68.8
"OKLS-1176",1,"S",10,10,10,10,10,10,10,10,8,100
"OKLS-1181",1,"S",8.703198799,6.357557587,0,4.226415094,0,10,10,10,8,61.61
"OKLS-1182",1,"R",0,7.542001697,0,0,0,0,10,10,8,34.43
"OKLS-1203",1,"T",10,10,10,10,8.216981132,10,10,10,8,97.77
"OKLS-1204",1,"R",0,1.286710288,0,1.870967742,7.890243902,10,0,10,8,38.81
"OKLS-1209",1,"S",7.81382042,10,0,0,0,10,7.5,10,8,56.64
"OKLS-1222",1,"S",1.435341362,0,6.857142857,0,0,10,9.5,10,8,47.24
"OKRM-1001",1,"S",0,0,4.342857143,9.053763441,10,10,10,10,8,66.75
"OKRM-1002",1,"T",4.482515757,9.401575537,5.591836735,5.872340426,10,10,10,10,8,81.69
"OKRM-1004",1,"S",0,0,6.628571429,10,10,10,10,10,8,70.79
"OKRM-1006",1,"S",9.627578611,10,7.306122449,7.744680851,10,10,10,10,8,93.35
"OKRM-1008",1,"R",9.823815556,10,0,5.660377358,0,10,10,10,8,69.36
"OKRM-1020",1,"S",0,0,1.142857143,6.860215054,0,10,10,10,8,47.5
"OKRM-1021",1,"S",9.982871036,10,0,0,9.466981132,10,10,8.6,8,72.56
"OKRM-1022",1,"R",0,8.821866651,0,0,0,10,10,9.65,8,48.09
"OKRM-1026",1,"S",0,1.562396478,10,10,0,10,10,10,8,64.45
"OKRO-1086",1,"S",1.000174662,0.340265174,6.857142857,5.677419355,0,10,10,10,8,54.84
"OKRO-1087",1,"R",10,10,4.72303207,10,0,10,10,10,8,80.9
"OKRO-1088",1,"T",9.753949774,10,5.387755102,9.085106383,0,10,10,10,8,80.28
"OKRO-1089",1,"S",0,0,10,0,8.400943396,0,0,10,8,35.5
"OKRO-1092",1,"S",10,10,4.612244898,5.234042553,0.481132075,10,10,10,8,75.41
"OKRO-1102",1,"S",0,1.64790099,0,9.053763441,0,10,10,10,8,50.88
"OKRO-1103",1,"S",10,10,10,9.547169811,10,10,10,10,8,99.43
"OKSS-1403",1,"S",10,10,10,10,10,10,10,10,8,100
"OKSS-1405",1,"T",0,9.160997078,0,0,10,10,10,10,8,61.45
"OKSS-1429",1,"R",9.439265285,9.933652592,4.664723032,10,0,10,NA,10,7,77.2
"OKSS-1430",1,"T",9.033539339,9.941305561,5.247813411,10,10,10,10,10,8,92.78
"OKSS-1431",1,"R",10,10,10,10,10,10,0,10,8,87.5
"OKSS-1444",1,"R",10,10,4.775510204,10,10,10,10,10,8,93.47
"OKRF-0001",1,"R",10,10,10,10,10,0,10,10,8,87.5
"OKRF-0002",1,"R",10,10,10,10,0.009803922,10,0.5,10,8,75.64
"OKRF-0003",1,"S",9.276191576,9.455603622,10,10,10,10,10,10,8,98.41
"OKRF-0004",1,"S",0,9.935868896,10,10,7.215686275,10,10,10,8,83.94
"OKRF-0005",1,"S",10,10,10,10,10,10,10,10,8,100
"OKRF-0008",1,"S",8.913662372,10,10,10,10,10,10,10,8,98.64
"OKRF-0101",1,"S",0.049123664,9.093690198,0,0,0,0,10,10,8,36.43
"ORS9-0931",1,"S",10,10,10,10,10,10,10,10,8,100
"ORS9-0931",2,"S",10,10,10,10,10,10,10,10,8,100
"ORR9-0901",1,"?",6.087566667,10,8.043478261,10,10,10,NA,10,7,91.62
"ORR9-0902",1,"T",8.329364865,9.645107345,0,10,0,10,10,10,8,72.47
"ORR9-0903",1,"S",10,10,0,10,10,10,10,10,8,87.5
"ORR9-0904",1,"T",7.870558559,10,0,0,0,10,10,10,8,59.84
"ORR9-0905",1,"T",10,10,10,10,10,10,10,10,8,100
"ORR9-0905",2,"T",10,10,10,10,7.721518987,NA,10,10,7,96.75
"ORR9-0906",1,"S",6.876713514,10,7.391304348,0,10,10,10,10,8,80.34
"ORR9-0907",1,"S",10,10,9.718172983,10,10,10,10,10,8,99.65
"ORR9-0908",1,"T",9.414971171,10,0,10,10,10,10,10,8,86.77
"ORS9-0932",1,"R",10,10,8.913043478,10,10,10,10,10,8,98.64
"ORS9-0932",2,"R",10,10,7.826086957,10,10,10,10,10,8,97.28
"ORR9-0909",1,"T",0,0,0,0,10,0,10,10,8,37.5
"ORR9-0910",1,"S",6.576018919,10,0,0.9375,0,NA,10,10,7,53.59
"ORR9-0911",1,"T",10,10,3.913043478,10,10,10,10,10,8,92.39
"ORR9-0912",1,"T",6.656486486,10,0,0,0,10,10,10,8,58.32
"ORR9-0912",2,"T",7.185878378,10,0,0,0,0,10,10,8,46.48
"ORR9-0913",1,"S",10,10,0,10,10,10,10,10,8,87.5
"ORR9-0914",1,"S",10,10,0,7.34,0.56936648,10,10,10,8,72.39
"ORS9-0933",1,"R",10,10,2.173913043,7.3125,10,10,10,10,8,86.86
"ORS9-0934",1,"S",10,10,10,10,10,10,NA,10,7,100
"ORS9-0935",1,"S",9.328856757,10,10,10,10,10,10,10,8,99.16
"ORS9-0936",1,"S",8.023023423,10,7.826086957,10,10,10,10,10,8,94.81
"ORS9-0937",1,"S",10,9.572766667,10,10,10,10,10,10,8,99.47
"ORS9-0939",1,"S",10,0,2.173913043,10,10,10,10,10,8,77.72
"ORS9-0940",1,"S",8.656881982,10,9.347826087,10,10,10,10,10,8,97.51
"ORS9-0941",1,"S",10,10,0,10,10,10,NA,10,7,85.71
"ORS9-0942",1,"S",10,10,0,0,0,10,10,10,8,62.5
"ORLS-1093",1,"S",8.007494595,10,7.391304348,8,10,0,10,10,8,79.25
"ORLS-1095",1,"S",10,10,0.869565217,8.5,10,0,10,10,8,74.21
"ORLS-1096",1,"S",10,10,0,10,10,10,10,10,8,87.5
"ORLS-1097",1,"S",10,10,10,10,10,10,10,10,8,100
"ORLS-1104",1,"S",10,10,0,10,10,10,10,10,8,87.5
"ORLS-1109",1,"S",6.924711712,10,10,5.8125,10,10,10,10,8,90.92
"ORLS-1110",1,"S",10,10,10,10,10,10,10,10,8,100
"ORRM-1001",1,"T",10,10,10,10,9.746835443,10,10,10,8,99.68
"ORRM-1002",1,"S",10,10,3.913043478,10,4.746835443,10,10,10,8,85.82
"ORRM-1003",1,"S",9.365561261,8.616458192,0,4.4375,10,10,10,10,8,78.02
"ORRM-1004",1,"T",8.884167568,10,0,8.3125,10,10,10,10,8,84
"ORRM-1006",1,"S",10,10,4.782608696,10,10,10,10,10,8,93.48
"ORRM-1007",1,"T",7.295991892,10,5.869565217,7.25,10,10,10,10,8,88.02
"ORRM-1008",1,"T",7.907263063,10,4.130434783,8.3125,10,10,10,10,8,87.94
"ORRM-1010",1,"S",10,10,10,10,10,10,10,10,8,100
"ORRO-1049",1,"S",5.617466667,10,7.608695652,7.375,6.518987342,10,10,10,8,83.9
"ORRO-1054",1,"S",10,10,0,10,10,10,10,10,8,87.5
"ORRO-1058",1,"S",10,10,6.12244898,10,8.107457899,10,10,10,8,92.79
"ORRO-1060",1,"T",0,0,0,0,0,10,10,10,8,37.5
"ORRO-1062",1,"S",10,10,1.956521739,10,10,10,10,10,8,89.95
"ORRO-1066",1,"S",10,10,5.92808552,10,10,10,10,10,8,94.91
"ORRO-1067",1,"T",10,10,0,7.54,0,10,10,10,8,71.93
"ORSS-1168",1,"S",9.052161261,10,0.869565217,6.875,10,0,10,10,8,71
"ORSS-1169",1,"R",10,10,10,9.125,10,10,10,10,8,98.91
"ORSS-1172",1,"T",10,10,8.260869565,10,10,10,10,10,8,97.83
"ORSS-1173",1,"S",10,10,0,10,10,10,10,10,8,87.5
"ORSS-1175",1,"S",10,10,8.913043478,10,10,10,10,10,8,98.64
"ORRF-0101",1,"T",1.906076577,10,0,10,8.860759494,10,10,10,8,75.96
"ORRF-0102",1,"S",6.242854955,10,7.608695652,0,10,0,10,10,8,67.31
"ORRF-0104",1,"S",10,10,3.043478261,10,10,10,10,10,8,91.3
"ORRF-0105",1,"T",10,10,6.739130435,10,0,10,10,10,8,83.42
"ORRF-0106",1,"T",10,10,4.347826087,10,10,10,10,10,8,92.93
"ORRF-0107",1,"S",10,10,10,9.5,10,10,10,10,8,99.38
"ORRF-0108",1,"S",10,10,10,10,10,10,10,10,8,100
"ORRF-0109",1,"R",10,10,10,10,10,10,10,10,8,100
"ORRF-0110",1,"S",10,10,9.347826087,10,10,0,10,10,8,86.68
"ORRF-0113",1,"S",7.098352252,10,10,10,10,NA,10,10,7,95.85
"ORRF-0115",1,"S",8.332188288,10,10,10,10,10,10,10,8,97.92
"ORRF-0116",1,"S",10,10,10,10,10,10,10,10,8,100
"ORRF-0118",1,"R",10,10,10,10,10,10,10,10,8,100
"ORRF-0119",1,"S",10,10,7.608695652,10,10,10,10,10,8,97.01
"PAS9-0914",1,"T",5.567620423,0,1.85915493,1.732026144,10,0,NA,10,7,41.66
"PAS9-0914",2,"T",1.23210662,0.263246753,10,0,10,10,10,10,8,64.37
"PAS9-0915",1,"T",0,6.970285674,0,0,10,0,10,10,8,46.21
"PAS9-0915",2,"T",0,6.149063242,0,0,10,0,10,10,8,45.19
"PAR9-0901",1,"S",7.589050423,0,6.366197183,9.411764706,8.430232558,10,10,10,8,77.25
"PAR9-0901",2,"S",4.108324085,0,5.802816901,7.516339869,3.197674419,0,10,10,8,50.78
"PAR9-0902",1,"S",5.264372817,1.899103896,9.492957746,10,10,10,10,10,8,83.32
"PAR9-0902",2,"S",1.925338592,3.106200371,7.774647887,8.888888889,10,0,10,10,8,64.62
"PAR9-0903",1,"S",6.718372254,0,9.746478873,9.379084967,5.174418605,0,10,10,8,63.77
"PAR9-0904",1,"S",0,8.769910745,2.332361516,0,0,0,10,10,8,38.88
"PAR9-0905",1,"S",0,0,0,0,0,0,10,10,8,25
"PAR9-0906",1,"S",1.927987042,5.313738404,4.112676056,0,0,10,10,10,8,51.69
"PAS9-0917",1,"S",9.58325988,0,0,10,10,10,10,0,8,61.98
"PAR9-0907",1,"S",10,0,10,10,10,10,10,10,8,87.5
"PAR9-0908",1,"S",0,0,0,0,10,0,10,10,8,37.5
"PAS9-0918",1,"R",10,5.732842301,10,10,10,10,10,10,8,94.67
"PAS9-0919",1,"R",10,8.97944898,6.084507042,10,0,10,10,10,8,81.33
"PAS9-0921",1,"T",0,8.351548445,0,0,10,0,10,10,8,47.94
"PAR9-0909",1,"T",0,6.111387088,0,0,10,0,10,10,8,45.14
"PAS9-0922",1,"R",10,6.988222635,10,10,9.651162791,10,10,10,8,95.8
"PAS9-0923",1,"S",0,0,8.746355685,0,10,0,10,10,8,48.43
"PAR9-0910",1,"S",5.913938799,6.666521678,10,3.811320755,10,10,10,10,8,82.99
"PAR9-0911",1,"S",2.777477606,0,0,0,0,10,10,10,8,40.97
"PAS9-0924",1,"T",3.784550986,2.181081633,10,7.614379085,10,10,10,10,8,79.48
"PAS9-0925",1,"T",0,9.08054279,0,0,0,10,10,10,8,48.85
"PALS-1085",1,"S",0,0,10,0,10,10,10,10,8,62.5
"PALS-1086",1,"S",4.288418732,3.685606679,7.774647887,10,10,10,10,10,8,82.19
"PALS-1087",1,"S",0,0,0,0,10,10,10,10,8,50
"PALS-1089",1,"T",0,0,10,9.247311828,10,0,NA,10,7,56.07
"PALS-1090",1,"S",10,4.349992579,0,10,0,0,10,10,8,55.44
"PALS-1091",1,"S",10,3.480883117,10,10,9.825581395,10,10,10,8,91.63
"PALS-1092",1,"S",3.769322394,0,0,1.013071895,0,0,10,10,8,30.98
"PARM-1001",1,"S",0,7.03160754,10,6.981132075,10,10,10,10,8,80.02
"PARM-1002",1,"S",5.238858258,6.40700754,10,4,10,10,10,10,8,82.06
"PARM-1003",1,"S",0,0.70938961,0,0,0,0,10,10,8,25.89
"PARM-1004",1,"S",6.210531831,3.515647495,3.267605634,10,0,0,10,10,8,53.74
"PARM-1005",1,"S",0,5.164773704,10,3.245283019,10,10,10,10,8,73.01
"PARM-1006",1,"S",2.165685493,2.351040816,0,0,0,10,10,10,8,43.15
"PARM-1007",1,"S",3.960672958,4.711155844,7.492957746,6.241830065,8.430232558,10,10,10,8,76.05
"PARM-1008",1,"S",0,1.52442115,4.422535211,10,3.430232558,10,10,10,8,61.72
"PARO-1049",1,"S",0,0,0,0,0,10,10,10,8,37.5
